sample_id,path_secuencia,path_landmarks,dataset,source_kind,T
sample_00140_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00140_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00140_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00141_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00141_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00141_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00142_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00142_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00142_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00143_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00143_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00143_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00144_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00144_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00144_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00145_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00145_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00145_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00146_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00146_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00146_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00147_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00147_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00147_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00148_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00148_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00148_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00149_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00149_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00149_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00150_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00150_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00150_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00151_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00151_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00151_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00152_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00152_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00152_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00153_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00153_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00153_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00154_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00154_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00154_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00155_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00155_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00155_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00156_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00156_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00156_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00157_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00157_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00157_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00158_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00158_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00158_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00159_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00159_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00159_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00160_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00160_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00160_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00161_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00161_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00161_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00162_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00162_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00162_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00163_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00163_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00163_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00164_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00164_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00164_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00165_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00165_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00165_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00166_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00166_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00166_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00167_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00167_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00167_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00168_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00168_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00168_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00169_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00169_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00169_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00170_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00170_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00170_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00171_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00171_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00171_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00172_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00172_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00172_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00173_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00173_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00173_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00174_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00174_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00174_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00175_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00175_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00175_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00176_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00176_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00176_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00177_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00177_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00177_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00178_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00178_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00178_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00179_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00179_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00179_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00180_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00180_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00180_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00181_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00181_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00181_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00182_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00182_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00182_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00183_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00183_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00183_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00184_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00184_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00184_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00185_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00185_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00185_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00186_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00186_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00186_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00187_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00187_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00187_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00188_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00188_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00188_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00189_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00189_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00189_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00190_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00190_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00190_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00191_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00191_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00191_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00192_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00192_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00192_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00193_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00193_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00193_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00194_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00194_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00194_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00195_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00195_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00195_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00196_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00196_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00196_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00197_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00197_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00197_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00198_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00198_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00198_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00199_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00199_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00199_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00200_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00200_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00200_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00201_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00201_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00201_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00202_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00202_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00202_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00203_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00203_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00203_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00204_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00204_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00204_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00205_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00205_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00205_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00206_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00206_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00206_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00207_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00207_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00207_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00208_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00208_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00208_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00209_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00209_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00209_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00210_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00210_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00210_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00211_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00211_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00211_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00212_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00212_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00212_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00213_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00213_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00213_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00214_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00214_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00214_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00215_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00215_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00215_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00216_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00216_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00216_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00217_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00217_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00217_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00218_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00218_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00218_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00219_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00219_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00219_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00220_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00220_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00220_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00221_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00221_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00221_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00222_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00222_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00222_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00223_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00223_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00223_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00224_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00224_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00224_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00225_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00225_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00225_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00226_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00226_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00226_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00227_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00227_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00227_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00228_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00228_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00228_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00229_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00229_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00229_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00230_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00230_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00230_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00231_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00231_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00231_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00232_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00232_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00232_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00233_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00233_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00233_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00234_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00234_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00234_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00235_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00235_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00235_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00236_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00236_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00236_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00237_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00237_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00237_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00238_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00238_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00238_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00239_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00239_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00239_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00240_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00240_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00240_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00241_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00241_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00241_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00242_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00242_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00242_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00243_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00243_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00243_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00244_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00244_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00244_MST_1_landmarks3d.npy,mano,synthetic,16
sample_00245_MST_1,data/processed/secuencias_stgcn/mano/mano_sample_00245_MST_1.npy,datasets/synthetic_mst/mano_samples_balanced/sample_00245_MST_1_landmarks3d.npy,mano,synthetic,16
