sample_id,path,dataset,mst_level,mst_block,source_kind,input_csv
freihand_00020930,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00020930.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
freihand_00019016,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00019016.jpg,freihand,9,oscuro,real,csv/mst_freihand_real_images.csv
sample_00944_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00944_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
3aa1416b-57ea-4a8d-8972-b5adf58db85f,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_palm/3aa1416b-57ea-4a8d-8972-b5adf58db85f.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
8ad84e39-5af5-4a08-b218-7338e9a7b748,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/8ad84e39-5af5-4a08-b218-7338e9a7b748.jpg,hagrid,5,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_01106_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01106_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00024471,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00024471.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_09826_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09826_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00018651,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00018651.jpg,freihand,7,medio,real,csv/mst_freihand_real_images.csv
4311afd8-8969-45ce-89f4-fdc432eb4798,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/4311afd8-8969-45ce-89f4-fdc432eb4798.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_00952_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00952_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_07365_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07365_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00002505,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00002505.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
22f4c238-cccd-4572-8dfb-c5d315f11869,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/22f4c238-cccd-4572-8dfb-c5d315f11869.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_03606_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03606_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00008299,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00008299.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
freihand_00031329,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00031329.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
be50a259-b1a6-4d24-b858-c3fece447fb8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/be50a259-b1a6-4d24-b858-c3fece447fb8.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
91687d30-b12f-4409-919b-bf6e2591a993,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_ok/91687d30-b12f-4409-919b-bf6e2591a993.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00024343,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00024343.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_00615_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00615_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
f8466f97-b132-4f08-8b43-9428854642b8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up/f8466f97-b132-4f08-8b43-9428854642b8.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
3ad751ab-ee80-4417-8579-bb367ed8bb34,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/3ad751ab-ee80-4417-8579-bb367ed8bb34.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
9ee3f531-3111-4e69-994f-93942c74a9b6,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/9ee3f531-3111-4e69-994f-93942c74a9b6.jpg,hagrid,5,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00027314,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00027314.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00019189,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00019189.jpg,freihand,1,claro,real,csv/mst_freihand_real_images.csv
sample_09331_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09331_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_01546_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01546_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_02448_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02448_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
45396929-7401-4b2b-9afa-03cd6ad5b163,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/45396929-7401-4b2b-9afa-03cd6ad5b163.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00013347,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00013347.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
sample_01825_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01825_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00021177,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00021177.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
freihand_00030990,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00030990.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_08104_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08104_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_00307_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00307_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00032361,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00032361.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00004295,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00004295.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00016763,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00016763.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
0248fdc1-e079-4e11-85eb-ba8786cf4eb5,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/0248fdc1-e079-4e11-85eb-ba8786cf4eb5.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_01496_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01496_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00019147,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00019147.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
c72cf63e-bb07-4371-bfce-22a26b364bfb,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/c72cf63e-bb07-4371-bfce-22a26b364bfb.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00009328,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00009328.jpg,freihand,9,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00016484,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00016484.jpg,freihand,10,oscuro,real,csv/mst_freihand_real_images.csv
c16fec7c-3ea4-411e-abcf-4d47ccde09f3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop/c16fec7c-3ea4-411e-abcf-4d47ccde09f3.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_09282_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09282_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_03134_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03134_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_01885_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01885_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00030278,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00030278.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_01235_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01235_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00021238,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00021238.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_09698_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09698_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00020534,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00020534.jpg,freihand,9,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00020077,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00020077.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_07832_MST_8,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07832_MST_8.png,mano,8,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
f177f4cd-6d7e-4c81-ba90-99df6bf1c9e1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/f177f4cd-6d7e-4c81-ba90-99df6bf1c9e1.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
3b8ceb23-328a-4683-83ef-24de55c9d86f,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_ok/3b8ceb23-328a-4683-83ef-24de55c9d86f.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00030764,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00030764.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
c3242795-708d-4237-ba3c-6d977d38cd86,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/c3242795-708d-4237-ba3c-6d977d38cd86.jpg,hagrid,4,claro,real,csv/mst_hagrid_sample_30k_384p.csv
sample_08321_MST_9,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08321_MST_9.png,mano,9,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
eabfb99a-c627-4aeb-bd11-5ca1c88d9845,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/eabfb99a-c627-4aeb-bd11-5ca1c88d9845.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00025928,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00025928.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
57ad4bb9-f456-475d-a2a8-4f83cb3321f6,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_like/57ad4bb9-f456-475d-a2a8-4f83cb3321f6.jpg,hagrid,7,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00029004,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00029004.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_03799_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03799_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00028140,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00028140.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_00000_MST_1,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00000_MST_1.png,mano,1,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_01866_MST_2,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01866_MST_2.png,mano,2,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
add1edc8-2c61-4862-ad08-7ebc0ed58661,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up/add1edc8-2c61-4862-ad08-7ebc0ed58661.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00002126,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00002126.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
freihand_00014167,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00014167.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
sample_04230_MST_5,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_04230_MST_5.png,mano,5,medio,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
sample_09643_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09643_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00013929,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00013929.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
freihand_00023561,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00023561.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00002901,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00002901.jpg,freihand,5,medio,real,csv/mst_freihand_real_images.csv
freihand_00016281,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00016281.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
sample_02495_MST_3,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02495_MST_3.png,mano,3,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00005365,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00005365.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
sample_09735_MST_10,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_09735_MST_10.png,mano,10,oscuro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
freihand_00013980,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00013980.jpg,freihand,9,oscuro,real,csv/mst_freihand_real_images.csv
freihand_00022936,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00022936.jpg,freihand,8,oscuro,real,csv/mst_freihand_real_images.csv
24a663f7-281b-474c-80cc-daad5da8cf1d,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_mute/24a663f7-281b-474c-80cc-daad5da8cf1d.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
c47b10c4-d419-45ad-8e8d-18efa51fc95c,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/c47b10c4-d419-45ad-8e8d-18efa51fc95c.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
sample_03090_MST_4,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03090_MST_4.png,mano,4,claro,synthetic,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced
364addfb-6f6f-4acf-bd6a-4c9a999dac9a,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_palm/364addfb-6f6f-4acf-bd6a-4c9a999dac9a.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
freihand_00020568,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00020568.jpg,freihand,4,claro,real,csv/mst_freihand_real_images.csv
freihand_00023898,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/FreiHAND_pub_v2/training/rgb/00023898.jpg,freihand,6,medio,real,csv/mst_freihand_real_images.csv
6130ae06-38f4-4b1d-9b9a-9269a576b96a,/home/mateo/PRACTICAS/balanceo_def/balanceo_datasets/datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop_inverted/6130ae06-38f4-4b1d-9b9a-9269a576b96a.jpg,hagrid,6,medio,real,csv/mst_hagrid_sample_30k_384p.csv
