sample_id,path,path_landmarks,label,condition,dataset,split
sample_03479_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03479_MST_4.png,data/processed/landmarks/sample_03479_MST_4.npy,,sin_mst,mano,train
sample_01759_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01759_MST_2.png,data/processed/landmarks/sample_01759_MST_2.npy,,sin_mst,mano,train
freihand_00009754,datasets/training/rgb/00009754.jpg,data/processed/landmarks/freihand_00009754.npy,hand,sin_mst,freihand,train
dfb799d0-0d61-4306-a1e4-38b7334a4789,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/dfb799d0-0d61-4306-a1e4-38b7334a4789.jpg,data/processed/landmarks/dfb799d0-0d61-4306-a1e4-38b7334a4789.npy,three2,sin_mst,hagrid,train
sample_00058_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00058_MST_1.png,data/processed/landmarks/sample_00058_MST_1.npy,,sin_mst,mano,train
cab22c68-be2d-4a59-979f-14b1fdca5181,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/cab22c68-be2d-4a59-979f-14b1fdca5181.jpg,data/processed/landmarks/cab22c68-be2d-4a59-979f-14b1fdca5181.npy,one,sin_mst,hagrid,train
sample_03444_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03444_MST_4.png,data/processed/landmarks/sample_03444_MST_4.npy,,sin_mst,mano,train
sample_03379_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03379_MST_4.png,data/processed/landmarks/sample_03379_MST_4.npy,,sin_mst,mano,train
freihand_00017458,datasets/training/rgb/00017458.jpg,data/processed/landmarks/freihand_00017458.npy,hand,sin_mst,freihand,train
freihand_00000039,datasets/training/rgb/00000039.jpg,data/processed/landmarks/freihand_00000039.npy,hand,sin_mst,freihand,train
e93cbe99-8ccf-4533-af6a-66afab20cd0a,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/e93cbe99-8ccf-4533-af6a-66afab20cd0a.jpg,data/processed/landmarks/e93cbe99-8ccf-4533-af6a-66afab20cd0a.npy,three2,sin_mst,hagrid,train
sample_01304_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01304_MST_2.png,data/processed/landmarks/sample_01304_MST_2.npy,,sin_mst,mano,train
sample_08857_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08857_MST_9.png,data/processed/landmarks/sample_08857_MST_9.npy,,sin_mst,mano,train
freihand_00004175,datasets/training/rgb/00004175.jpg,data/processed/landmarks/freihand_00004175.npy,hand,sin_mst,freihand,train
a9ba480d-b9a2-42f5-8272-008eef36e3a0,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/a9ba480d-b9a2-42f5-8272-008eef36e3a0.jpg,data/processed/landmarks/a9ba480d-b9a2-42f5-8272-008eef36e3a0.npy,dislike,sin_mst,hagrid,train
freihand_00029707,datasets/training/rgb/00029707.jpg,data/processed/landmarks/freihand_00029707.npy,hand,sin_mst,freihand,train
sample_02066_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02066_MST_3.png,data/processed/landmarks/sample_02066_MST_3.npy,,sin_mst,mano,train
freihand_00013118,datasets/training/rgb/00013118.jpg,data/processed/landmarks/freihand_00013118.npy,hand,sin_mst,freihand,train
39dc08a0-9aab-4543-b2de-db0fbcc718a5,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/39dc08a0-9aab-4543-b2de-db0fbcc718a5.jpg,data/processed/landmarks/39dc08a0-9aab-4543-b2de-db0fbcc718a5.npy,three,sin_mst,hagrid,train
sample_00011_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00011_MST_1.png,data/processed/landmarks/sample_00011_MST_1.npy,,sin_mst,mano,train
f4cae81e-aca5-461b-9545-e46caf471233,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_mute/f4cae81e-aca5-461b-9545-e46caf471233.jpg,data/processed/landmarks/f4cae81e-aca5-461b-9545-e46caf471233.npy,mute,sin_mst,hagrid,train
sample_07332_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07332_MST_8.png,data/processed/landmarks/sample_07332_MST_8.npy,,sin_mst,mano,train
freihand_00014357,datasets/training/rgb/00014357.jpg,data/processed/landmarks/freihand_00014357.npy,hand,sin_mst,freihand,train
freihand_00003874,datasets/training/rgb/00003874.jpg,data/processed/landmarks/freihand_00003874.npy,hand,sin_mst,freihand,train
sample_00579_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00579_MST_1.png,data/processed/landmarks/sample_00579_MST_1.npy,,sin_mst,mano,train
sample_03658_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03658_MST_4.png,data/processed/landmarks/sample_03658_MST_4.npy,,sin_mst,mano,train
sample_03237_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03237_MST_4.png,data/processed/landmarks/sample_03237_MST_4.npy,,sin_mst,mano,train
12f86a2a-5a91-4166-b952-04288d41e208,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up/12f86a2a-5a91-4166-b952-04288d41e208.jpg,data/processed/landmarks/12f86a2a-5a91-4166-b952-04288d41e208.npy,two_up,sin_mst,hagrid,train
14ff2569-3b23-47ef-bc14-a813b7560608,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/14ff2569-3b23-47ef-bc14-a813b7560608.jpg,data/processed/landmarks/14ff2569-3b23-47ef-bc14-a813b7560608.npy,two_up_inverted,sin_mst,hagrid,train
sample_07218_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07218_MST_8.png,data/processed/landmarks/sample_07218_MST_8.npy,,sin_mst,mano,train
sample_00525_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00525_MST_1.png,data/processed/landmarks/sample_00525_MST_1.npy,,sin_mst,mano,train
sample_03073_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03073_MST_4.png,data/processed/landmarks/sample_03073_MST_4.npy,,sin_mst,mano,train
freihand_00023757,datasets/training/rgb/00023757.jpg,data/processed/landmarks/freihand_00023757.npy,hand,sin_mst,freihand,train
43a9d067-50a4-45ea-af6b-18ae126789ae,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace/43a9d067-50a4-45ea-af6b-18ae126789ae.jpg,data/processed/landmarks/43a9d067-50a4-45ea-af6b-18ae126789ae.npy,peace,sin_mst,hagrid,train
sample_03548_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03548_MST_4.png,data/processed/landmarks/sample_03548_MST_4.npy,,sin_mst,mano,train
sample_02093_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02093_MST_3.png,data/processed/landmarks/sample_02093_MST_3.npy,,sin_mst,mano,train
b28ef27b-6a38-433b-a07b-09665248b3c5,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three2/b28ef27b-6a38-433b-a07b-09665248b3c5.jpg,data/processed/landmarks/b28ef27b-6a38-433b-a07b-09665248b3c5.npy,three2,sin_mst,hagrid,train
freihand_00027426,datasets/training/rgb/00027426.jpg,data/processed/landmarks/freihand_00027426.npy,hand,sin_mst,freihand,train
06402a5d-fc80-4080-b5b8-5d16384ad5ce,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/06402a5d-fc80-4080-b5b8-5d16384ad5ce.jpg,data/processed/landmarks/06402a5d-fc80-4080-b5b8-5d16384ad5ce.npy,call,sin_mst,hagrid,train
sample_00230_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00230_MST_1.png,data/processed/landmarks/sample_00230_MST_1.npy,,sin_mst,mano,train
freihand_00028825,datasets/training/rgb/00028825.jpg,data/processed/landmarks/freihand_00028825.npy,hand,sin_mst,freihand,train
freihand_00007026,datasets/training/rgb/00007026.jpg,data/processed/landmarks/freihand_00007026.npy,hand,sin_mst,freihand,train
sample_00464_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00464_MST_1.png,data/processed/landmarks/sample_00464_MST_1.npy,,sin_mst,mano,train
sample_03710_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03710_MST_4.png,data/processed/landmarks/sample_03710_MST_4.npy,,sin_mst,mano,train
sample_02487_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02487_MST_3.png,data/processed/landmarks/sample_02487_MST_3.npy,,sin_mst,mano,train
sample_03552_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03552_MST_4.png,data/processed/landmarks/sample_03552_MST_4.npy,,sin_mst,mano,train
freihand_00015419,datasets/training/rgb/00015419.jpg,data/processed/landmarks/freihand_00015419.npy,hand,sin_mst,freihand,train
sample_02639_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02639_MST_3.png,data/processed/landmarks/sample_02639_MST_3.npy,,sin_mst,mano,train
sample_01426_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01426_MST_2.png,data/processed/landmarks/sample_01426_MST_2.npy,,sin_mst,mano,train
sample_08589_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08589_MST_9.png,data/processed/landmarks/sample_08589_MST_9.npy,,sin_mst,mano,train
sample_02276_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02276_MST_3.png,data/processed/landmarks/sample_02276_MST_3.npy,,sin_mst,mano,train
bb29d159-7f8d-461d-ac67-01b099109f02,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/bb29d159-7f8d-461d-ac67-01b099109f02.jpg,data/processed/landmarks/bb29d159-7f8d-461d-ac67-01b099109f02.npy,one,sin_mst,hagrid,train
freihand_00017297,datasets/training/rgb/00017297.jpg,data/processed/landmarks/freihand_00017297.npy,hand,sin_mst,freihand,train
sample_01144_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01144_MST_2.png,data/processed/landmarks/sample_01144_MST_2.npy,,sin_mst,mano,train
sample_04854_MST_5,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_04854_MST_5.png,data/processed/landmarks/sample_04854_MST_5.npy,,sin_mst,mano,train
freihand_00022587,datasets/training/rgb/00022587.jpg,data/processed/landmarks/freihand_00022587.npy,hand,sin_mst,freihand,train
freihand_00003067,datasets/training/rgb/00003067.jpg,data/processed/landmarks/freihand_00003067.npy,hand,sin_mst,freihand,train
sample_03054_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03054_MST_4.png,data/processed/landmarks/sample_03054_MST_4.npy,,sin_mst,mano,train
sample_08750_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08750_MST_9.png,data/processed/landmarks/sample_08750_MST_9.npy,,sin_mst,mano,train
freihand_00017020,datasets/training/rgb/00017020.jpg,data/processed/landmarks/freihand_00017020.npy,hand,sin_mst,freihand,train
freihand_00019325,datasets/training/rgb/00019325.jpg,data/processed/landmarks/freihand_00019325.npy,hand,sin_mst,freihand,train
sample_03372_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03372_MST_4.png,data/processed/landmarks/sample_03372_MST_4.npy,,sin_mst,mano,train
sample_03725_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03725_MST_4.png,data/processed/landmarks/sample_03725_MST_4.npy,,sin_mst,mano,train
freihand_00026287,datasets/training/rgb/00026287.jpg,data/processed/landmarks/freihand_00026287.npy,hand,sin_mst,freihand,train
freihand_00012464,datasets/training/rgb/00012464.jpg,data/processed/landmarks/freihand_00012464.npy,hand,sin_mst,freihand,train
7e5f4a9a-5abc-4224-a854-38304dc1c4f1,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/7e5f4a9a-5abc-4224-a854-38304dc1c4f1.jpg,data/processed/landmarks/7e5f4a9a-5abc-4224-a854-38304dc1c4f1.npy,dislike,sin_mst,hagrid,train
freihand_00013228,datasets/training/rgb/00013228.jpg,data/processed/landmarks/freihand_00013228.npy,hand,sin_mst,freihand,train
db4ac5db-d3a7-4b1d-bc0f-23050780d279,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/db4ac5db-d3a7-4b1d-bc0f-23050780d279.jpg,data/processed/landmarks/db4ac5db-d3a7-4b1d-bc0f-23050780d279.npy,rock,sin_mst,hagrid,train
sample_01265_MST_2,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_01265_MST_2.png,data/processed/landmarks/sample_01265_MST_2.npy,,sin_mst,mano,train
freihand_00020096,datasets/training/rgb/00020096.jpg,data/processed/landmarks/freihand_00020096.npy,hand,sin_mst,freihand,train
freihand_00018943,datasets/training/rgb/00018943.jpg,data/processed/landmarks/freihand_00018943.npy,hand,sin_mst,freihand,train
freihand_00025125,datasets/training/rgb/00025125.jpg,data/processed/landmarks/freihand_00025125.npy,hand,sin_mst,freihand,train
sample_03607_MST_4,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_03607_MST_4.png,data/processed/landmarks/sample_03607_MST_4.npy,,sin_mst,mano,train
freihand_00022368,datasets/training/rgb/00022368.jpg,data/processed/landmarks/freihand_00022368.npy,hand,sin_mst,freihand,train
sample_08842_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08842_MST_9.png,data/processed/landmarks/sample_08842_MST_9.npy,,sin_mst,mano,train
freihand_00028802,datasets/training/rgb/00028802.jpg,data/processed/landmarks/freihand_00028802.npy,hand,sin_mst,freihand,train
freihand_00020162,datasets/training/rgb/00020162.jpg,data/processed/landmarks/freihand_00020162.npy,hand,sin_mst,freihand,train
freihand_00009205,datasets/training/rgb/00009205.jpg,data/processed/landmarks/freihand_00009205.npy,hand,sin_mst,freihand,train
56d1b93c-f09a-4f01-a5bf-a417d414d919,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop_inverted/56d1b93c-f09a-4f01-a5bf-a417d414d919.jpg,data/processed/landmarks/56d1b93c-f09a-4f01-a5bf-a417d414d919.npy,stop_inverted,sin_mst,hagrid,train
freihand_00018367,datasets/training/rgb/00018367.jpg,data/processed/landmarks/freihand_00018367.npy,hand,sin_mst,freihand,train
sample_00317_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00317_MST_1.png,data/processed/landmarks/sample_00317_MST_1.npy,,sin_mst,mano,train
bf92fd7c-578d-4621-81fb-3bc3214b2e62,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_call/bf92fd7c-578d-4621-81fb-3bc3214b2e62.jpg,data/processed/landmarks/bf92fd7c-578d-4621-81fb-3bc3214b2e62.npy,call,sin_mst,hagrid,train
sample_02379_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02379_MST_3.png,data/processed/landmarks/sample_02379_MST_3.npy,,sin_mst,mano,train
0f33b183-096d-487b-9949-9b030ac9d505,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/0f33b183-096d-487b-9949-9b030ac9d505.jpg,data/processed/landmarks/0f33b183-096d-487b-9949-9b030ac9d505.npy,rock,sin_mst,hagrid,train
c91d91ec-6e13-439c-b8ef-0f3057c13f90,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/c91d91ec-6e13-439c-b8ef-0f3057c13f90.jpg,data/processed/landmarks/c91d91ec-6e13-439c-b8ef-0f3057c13f90.npy,rock,sin_mst,hagrid,train
bfcef490-786b-4518-a276-cc8f61fe0741,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_three/bfcef490-786b-4518-a276-cc8f61fe0741.jpg,data/processed/landmarks/bfcef490-786b-4518-a276-cc8f61fe0741.npy,three,sin_mst,hagrid,train
freihand_00022577,datasets/training/rgb/00022577.jpg,data/processed/landmarks/freihand_00022577.npy,hand,sin_mst,freihand,train
freihand_00023329,datasets/training/rgb/00023329.jpg,data/processed/landmarks/freihand_00023329.npy,hand,sin_mst,freihand,train
freihand_00001907,datasets/training/rgb/00001907.jpg,data/processed/landmarks/freihand_00001907.npy,hand,sin_mst,freihand,train
freihand_00018763,datasets/training/rgb/00018763.jpg,data/processed/landmarks/freihand_00018763.npy,hand,sin_mst,freihand,train
4ab0b743-4056-4c0e-a20a-f55bef54c178,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/4ab0b743-4056-4c0e-a20a-f55bef54c178.jpg,data/processed/landmarks/4ab0b743-4056-4c0e-a20a-f55bef54c178.npy,no_gesture,sin_mst,hagrid,train
freihand_00023763,datasets/training/rgb/00023763.jpg,data/processed/landmarks/freihand_00023763.npy,hand,sin_mst,freihand,train
sample_07881_MST_8,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_07881_MST_8.png,data/processed/landmarks/sample_07881_MST_8.npy,,sin_mst,mano,train
927e44bb-de52-4161-b43b-873b1fb2a676,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_peace_inverted/927e44bb-de52-4161-b43b-873b1fb2a676.jpg,data/processed/landmarks/927e44bb-de52-4161-b43b-873b1fb2a676.npy,peace_inverted,sin_mst,hagrid,train
freihand_00012081,datasets/training/rgb/00012081.jpg,data/processed/landmarks/freihand_00012081.npy,hand,sin_mst,freihand,train
sample_08134_MST_9,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_08134_MST_9.png,data/processed/landmarks/sample_08134_MST_9.npy,,sin_mst,mano,train
d253ca69-22db-46a9-bd15-e3116463d9bf,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_dislike/d253ca69-22db-46a9-bd15-e3116463d9bf.jpg,data/processed/landmarks/d253ca69-22db-46a9-bd15-e3116463d9bf.npy,dislike,sin_mst,hagrid,train
73f0d62e-95a5-48b0-b16d-82d275f0f815,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_stop/73f0d62e-95a5-48b0-b16d-82d275f0f815.jpg,data/processed/landmarks/73f0d62e-95a5-48b0-b16d-82d275f0f815.npy,stop,sin_mst,hagrid,train
1bc6ed7a-1dff-4129-991d-4891939f2933,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_two_up_inverted/1bc6ed7a-1dff-4129-991d-4891939f2933.jpg,data/processed/landmarks/1bc6ed7a-1dff-4129-991d-4891939f2933.npy,two_up_inverted,sin_mst,hagrid,train
aacb70ba-4317-4924-bb23-a08d79abec0a,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_one/aacb70ba-4317-4924-bb23-a08d79abec0a.jpg,data/processed/landmarks/aacb70ba-4317-4924-bb23-a08d79abec0a.npy,one,sin_mst,hagrid,train
sample_02855_MST_3,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_02855_MST_3.png,data/processed/landmarks/sample_02855_MST_3.npy,,sin_mst,mano,train
sample_00308_MST_1,/home/mateo/cosas_de_clase/4/PRACTICAS/aaa/balanceo_datasets/datasets/synthetic_mst/mano_samples_balanced/sample_00308_MST_1.png,data/processed/landmarks/sample_00308_MST_1.npy,,sin_mst,mano,train
freihand_00014238,datasets/training/rgb/00014238.jpg,data/processed/landmarks/freihand_00014238.npy,hand,sin_mst,freihand,train
b59ef1c4-5bcb-4236-aa6f-c7300911109c,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_fist/b59ef1c4-5bcb-4236-aa6f-c7300911109c.jpg,data/processed/landmarks/b59ef1c4-5bcb-4236-aa6f-c7300911109c.npy,fist,sin_mst,hagrid,train
freihand_00012277,datasets/training/rgb/00012277.jpg,data/processed/landmarks/freihand_00012277.npy,hand,sin_mst,freihand,train
c6d42514-323f-4f75-8aa7-0552c14ace5e,datasets/hagrid_sample_30k_384p/hagrid-sample-30k-384p/hagrid_30k/train_val_rock/c6d42514-323f-4f75-8aa7-0552c14ace5e.jpg,data/processed/landmarks/c6d42514-323f-4f75-8aa7-0552c14ace5e.npy,rock,sin_mst,hagrid,train
freihand_00008629,datasets/training/rgb/00008629.jpg,data/processed/landmarks/freihand_00008629.npy,hand,sin_mst,freihand,train
