sample_id,suggested_label,confidence,path_landmarks,dist_ok,thumb_abduction,palm_arc,prox_T,prox_I,prox_M,prox_R,prox_P
sample_00346_MST_1,unknown,0.2,data/processed/landmarks/sample_00346_MST_1.npy,1.3268583,39.282257,1.5922548,31.629717,89.33494,136.52774,153.36354,67.12574
sample_06910_MST_7,unknown,0.2,data/processed/landmarks/sample_06910_MST_7.npy,0.7617587,67.47269,1.6086018,43.164204,136.91258,25.264936,98.43393,157.949
sample_03418_MST_4,rock,0.72,data/processed/landmarks/sample_03418_MST_4.npy,2.2698858,119.05929,1.177106,84.34222,111.50395,56.871258,87.477066,37.429214
sample_00043_MST_1,fist,0.95,data/processed/landmarks/sample_00043_MST_1.npy,1.0306284,62.92071,1.1571853,124.24542,97.933685,149.61575,92.83869,116.82725
sample_03088_MST_4,unknown,0.2,data/processed/landmarks/sample_03088_MST_4.npy,1.4184664,65.64944,1.0473791,95.69484,120.42997,79.596115,174.3893,42.34435
sample_04452_MST_5,unknown,0.2,data/processed/landmarks/sample_04452_MST_5.npy,2.8186305,68.753265,0.26028356,51.910927,95.545,51.57317,82.361435,85.474625
sample_01643_MST_2,fist,0.95,data/processed/landmarks/sample_01643_MST_2.npy,1.9117607,108.42234,1.7903256,98.780304,69.77883,61.450123,129.23679,130.79991
sample_00173_MST_1,rock,0.72,data/processed/landmarks/sample_00173_MST_1.npy,2.5503626,156.9527,1.9628032,117.105225,139.22537,125.1181,89.4726,47.122513
sample_02851_MST_3,like,0.98,data/processed/landmarks/sample_02851_MST_3.npy,2.65652,123.91736,2.0987077,122.76827,146.24213,149.26768,84.17227,72.02824
sample_09078_MST_10,three,0.7,data/processed/landmarks/sample_09078_MST_10.npy,1.6432455,101.50592,0.83638626,54.997635,17.977303,142.08575,75.745155,32.3416
sample_01791_MST_2,rock,0.62,data/processed/landmarks/sample_01791_MST_2.npy,0.47726244,21.402138,0.5788296,102.18297,104.09251,76.28802,109.91018,38.36376
sample_08739_MST_9,unknown,0.2,data/processed/landmarks/sample_08739_MST_9.npy,1.3059126,82.01681,0.7647343,77.77337,91.74714,146.8794,54.20789,109.49023
sample_01771_MST_2,like,0.98,data/processed/landmarks/sample_01771_MST_2.npy,1.5759922,65.449036,1.0316144,129.82607,117.45932,137.50586,100.30187,147.94843
sample_02057_MST_3,unknown,0.2,data/processed/landmarks/sample_02057_MST_3.npy,4.109694,96.8687,3.6058714,65.97192,124.21592,82.70137,119.28468,45.076504
sample_07607_MST_8,like,0.98,data/processed/landmarks/sample_07607_MST_8.npy,1.2334541,49.657578,1.585547,69.679184,65.504456,107.29376,122.46411,101.271736
sample_08606_MST_9,unknown,0.2,data/processed/landmarks/sample_08606_MST_9.npy,3.3459694,79.10453,3.0398285,41.75905,150.67055,144.95464,82.44084,43.93246
sample_03975_MST_4,one,0.85,data/processed/landmarks/sample_03975_MST_4.npy,0.9280434,32.45768,0.4321525,122.61511,17.220112,115.25156,141.66289,109.04769
sample_02297_MST_3,fist,0.95,data/processed/landmarks/sample_02297_MST_3.npy,1.8937371,138.86014,0.9472479,126.99682,160.48247,125.32399,136.6482,111.310486
sample_00848_MST_1,like,0.98,data/processed/landmarks/sample_00848_MST_1.npy,4.706377,64.044205,1.5710548,55.48273,133.11371,111.69541,106.96409,116.00943
sample_01993_MST_2,unknown,0.2,data/processed/landmarks/sample_01993_MST_2.npy,1.4534061,57.80845,0.57203627,160.81592,55.699318,115.61233,115.7348,117.863785
sample_08358_MST_9,two_up,0.65,data/processed/landmarks/sample_08358_MST_9.npy,0.92106783,47.856125,0.56234443,62.856247,42.879406,42.43104,84.463356,64.85287
sample_07267_MST_8,fist,0.95,data/processed/landmarks/sample_07267_MST_8.npy,0.6582933,39.028717,1.2793133,96.23176,158.25304,80.88932,155.42885,162.9528
sample_09990_MST_10,unknown,0.2,data/processed/landmarks/sample_09990_MST_10.npy,2.7723227,83.71297,1.0656217,116.30764,41.38483,124.44166,149.58775,65.930984
sample_00557_MST_1,unknown,0.2,data/processed/landmarks/sample_00557_MST_1.npy,2.1273155,79.84114,1.1132945,82.04701,52.982662,103.37244,101.285515,112.72154
sample_02384_MST_3,fist,0.95,data/processed/landmarks/sample_02384_MST_3.npy,5.2967806,109.603004,2.8977768,137.37613,136.75519,96.335526,71.90339,98.489235
sample_00112_MST_1,rock,0.62,data/processed/landmarks/sample_00112_MST_1.npy,0.67663205,20.43768,1.7531824,56.919605,125.936905,170.82574,139.6741,43.11283
sample_00869_MST_1,fist,0.95,data/processed/landmarks/sample_00869_MST_1.npy,0.94336104,24.996729,1.3910053,108.517914,133.91672,154.98434,123.20458,143.03352
sample_08063_MST_9,like,0.98,data/processed/landmarks/sample_08063_MST_9.npy,1.7225128,74.593445,1.3304509,93.13897,123.72021,84.30681,151.69325,90.2571
sample_09311_MST_10,rock,0.62,data/processed/landmarks/sample_09311_MST_10.npy,1.0929366,37.326626,0.3650249,75.35295,70.01975,75.10894,64.5107,29.540775
sample_00438_MST_1,unknown,0.2,data/processed/landmarks/sample_00438_MST_1.npy,0.6267015,19.058666,1.475627,117.013565,51.17509,56.99973,36.79858,97.3262
sample_05697_MST_6,call,0.68,data/processed/landmarks/sample_05697_MST_6.npy,3.8192813,113.13848,2.513361,26.703098,123.22681,163.09082,115.34854,89.441956
sample_09892_MST_10,two_up,0.65,data/processed/landmarks/sample_09892_MST_10.npy,1.8504388,88.30556,0.56806546,134.3388,48.484333,37.31106,68.43562,87.37168
sample_07272_MST_8,like,0.98,data/processed/landmarks/sample_07272_MST_8.npy,1.6620078,86.41117,1.4129018,61.702503,87.71678,105.20256,97.660034,77.28323
sample_01365_MST_2,unknown,0.2,data/processed/landmarks/sample_01365_MST_2.npy,1.8436334,30.52123,1.707386,140.5462,106.54123,90.540665,26.07983,80.22964
sample_05974_MST_6,unknown,0.2,data/processed/landmarks/sample_05974_MST_6.npy,0.9167048,30.230618,1.0862917,159.93686,101.116516,50.73329,81.3684,114.83751
sample_00445_MST_1,unknown,0.2,data/processed/landmarks/sample_00445_MST_1.npy,1.7991711,97.682304,1.1412379,107.034744,55.422554,87.95911,71.22583,146.16374
sample_07493_MST_8,bad_pose,0.5,data/processed/landmarks/sample_07493_MST_8.npy,8.892272,95.22111,6.561411,100.656525,75.38181,60.87844,51.410553,115.91948
sample_03644_MST_4,unknown,0.2,data/processed/landmarks/sample_03644_MST_4.npy,3.111784,128.08919,1.7215683,54.41011,90.45521,95.97881,78.78362,52.172955
sample_00342_MST_1,fist,0.95,data/processed/landmarks/sample_00342_MST_1.npy,1.6054269,76.05913,1.0670304,83.55585,122.85548,140.58147,163.92026,162.63838
sample_02428_MST_3,fist,0.95,data/processed/landmarks/sample_02428_MST_3.npy,4.0903945,128.305,1.6949768,139.45781,91.12905,169.93118,90.285324,162.80408
sample_02395_MST_3,unknown,0.2,data/processed/landmarks/sample_02395_MST_3.npy,2.090661,88.50471,2.6006718,123.193,134.73367,132.09929,58.564346,64.38501
sample_08913_MST_9,rock,0.62,data/processed/landmarks/sample_08913_MST_9.npy,0.49879408,12.196356,0.36547384,165.01622,90.34556,76.248116,130.56424,49.219116
sample_02021_MST_3,like,0.98,data/processed/landmarks/sample_02021_MST_3.npy,2.5819318,127.584755,1.333993,109.98459,140.50963,114.173515,73.89395,101.80846
sample_04187_MST_5,two_up,0.65,data/processed/landmarks/sample_04187_MST_5.npy,0.9564992,45.923008,0.38611123,21.973764,47.57999,41.779083,102.184105,90.28514
sample_05512_MST_6,unknown,0.2,data/processed/landmarks/sample_05512_MST_6.npy,1.711972,118.38029,1.6115301,172.35342,114.75746,70.94133,3.5229225,170.75249
sample_08149_MST_9,unknown,0.2,data/processed/landmarks/sample_08149_MST_9.npy,3.9255674,98.48967,1.5508918,156.49004,111.903435,104.17451,153.72197,46.571407
sample_00273_MST_1,two_up,0.65,data/processed/landmarks/sample_00273_MST_1.npy,3.7048066,100.086555,2.027391,64.68708,88.94685,48.960796,100.7252,57.82045
sample_02622_MST_3,one,0.85,data/processed/landmarks/sample_02622_MST_3.npy,0.96226645,46.383347,0.8826462,7.4970584,25.568604,87.81829,157.96602,103.08204
sample_08735_MST_9,one,0.85,data/processed/landmarks/sample_08735_MST_9.npy,3.4150085,160.85257,1.0600423,135.17967,31.052612,104.703285,133.96254,86.30456
sample_01226_MST_2,one,0.85,data/processed/landmarks/sample_01226_MST_2.npy,0.22755149,21.648678,0.41783613,48.936115,19.73966,60.886257,48.28472,54.47711
sample_09017_MST_10,like,0.98,data/processed/landmarks/sample_09017_MST_10.npy,0.5825522,15.281417,1.5796468,115.76333,95.646416,119.079605,130.96317,104.82192
sample_01487_MST_2,unknown,0.2,data/processed/landmarks/sample_01487_MST_2.npy,3.0893202,95.773575,0.8842668,59.98758,41.372074,95.531006,75.72666,50.789062
sample_03977_MST_4,fist,0.95,data/processed/landmarks/sample_03977_MST_4.npy,1.3851627,66.20116,0.4657324,161.58153,93.23309,114.54087,119.076775,122.12071
sample_01212_MST_2,like,0.98,data/processed/landmarks/sample_01212_MST_2.npy,2.2683043,90.40013,1.4653774,62.500755,144.7889,170.02423,74.77696,163.6637
sample_02705_MST_3,fist,0.95,data/processed/landmarks/sample_02705_MST_3.npy,1.4301796,86.9872,1.4523836,120.09576,89.03424,142.7123,90.33498,85.95146
sample_00352_MST_1,like,0.98,data/processed/landmarks/sample_00352_MST_1.npy,4.1608124,131.4324,3.7763066,43.783978,135.53004,76.03647,115.624794,62.603836
sample_01646_MST_2,two_up,0.65,data/processed/landmarks/sample_01646_MST_2.npy,2.00141,75.22694,1.2710938,86.21745,61.90328,21.060339,160.29694,65.34701
sample_01712_MST_2,fist,0.95,data/processed/landmarks/sample_01712_MST_2.npy,1.727972,82.560036,1.0071074,85.47548,115.27643,133.43692,145.44374,121.063416
sample_07453_MST_8,rock,0.62,data/processed/landmarks/sample_07453_MST_8.npy,0.5574487,15.494109,1.1639705,81.20085,49.473583,108.57956,114.703415,62.171253
sample_03621_MST_4,three,0.7,data/processed/landmarks/sample_03621_MST_4.npy,0.6979041,50.5259,1.0265285,49.01229,106.722275,30.13213,16.364809,142.99329
sample_01637_MST_2,fist,0.95,data/processed/landmarks/sample_01637_MST_2.npy,2.3490918,109.38703,2.527299,121.06952,125.41885,153.0655,77.125175,136.57538
sample_09506_MST_10,one,0.85,data/processed/landmarks/sample_09506_MST_10.npy,7.0705576,98.84469,3.8139486,131.8804,32.931644,170.82518,115.948395,50.122368
sample_02739_MST_3,fist,0.95,data/processed/landmarks/sample_02739_MST_3.npy,1.6357687,83.39913,1.0078996,112.47731,72.33081,93.78068,87.59223,122.26601
sample_09851_MST_10,unknown,0.2,data/processed/landmarks/sample_09851_MST_10.npy,1.4882247,88.660706,0.8848348,32.772217,104.07445,82.150215,121.67889,67.020805
sample_07720_MST_8,like,0.98,data/processed/landmarks/sample_07720_MST_8.npy,2.236195,100.02867,0.19304392,54.65067,169.4689,141.27423,86.88443,93.85151
sample_02207_MST_3,unknown,0.2,data/processed/landmarks/sample_02207_MST_3.npy,1.2310044,97.53993,1.5369365,141.85597,138.41736,97.00807,36.98468,32.608643
sample_09520_MST_10,unknown,0.2,data/processed/landmarks/sample_09520_MST_10.npy,4.2916703,153.44563,2.211575,35.424847,43.20438,75.39688,129.9669,73.72174
sample_03357_MST_4,like,0.6,data/processed/landmarks/sample_03357_MST_4.npy,2.5770993,150.27924,1.2397854,33.010777,103.57936,161.71346,51.481014,121.95654
sample_00291_MST_1,fist,0.95,data/processed/landmarks/sample_00291_MST_1.npy,1.9292097,98.565865,1.3595744,145.1339,61.502434,77.21304,114.42512,104.50061
sample_00802_MST_1,fist,0.95,data/processed/landmarks/sample_00802_MST_1.npy,1.3778341,58.17612,1.3732796,125.06458,118.156364,85.426285,94.77877,126.19492
sample_00440_MST_1,like,0.98,data/processed/landmarks/sample_00440_MST_1.npy,2.8067749,130.08447,2.658546,135.36084,163.17116,86.933754,121.55832,83.58689
sample_01376_MST_2,rock,0.72,data/processed/landmarks/sample_01376_MST_2.npy,2.5311232,127.10768,1.1614877,149.90134,144.9455,52.927887,152.79181,32.69551
sample_07470_MST_8,rock,0.62,data/processed/landmarks/sample_07470_MST_8.npy,0.6809268,14.955749,2.1655343,132.61163,117.51232,93.14279,135.7775,52.57869
sample_03020_MST_4,fist,0.95,data/processed/landmarks/sample_03020_MST_4.npy,1.1044788,50.922222,1.0451324,127.88917,104.334335,96.14369,75.30754,156.76341
sample_00501_MST_1,like,0.98,data/processed/landmarks/sample_00501_MST_1.npy,2.1562626,96.73762,1.4750773,52.514606,64.9971,79.03296,116.77854,81.75595
sample_02969_MST_3,fist,0.95,data/processed/landmarks/sample_02969_MST_3.npy,0.7621195,31.695143,1.8771223,125.04535,138.88235,98.8416,162.37257,63.077545
sample_00713_MST_1,like,0.98,data/processed/landmarks/sample_00713_MST_1.npy,17.141619,159.06474,5.6975675,116.9922,79.95591,96.94159,116.71416,112.122635
sample_02681_MST_3,unknown,0.2,data/processed/landmarks/sample_02681_MST_3.npy,1.6250595,125.95847,0.92917943,137.23401,155.19872,66.2599,53.480804,105.90917
sample_02288_MST_3,rock,0.72,data/processed/landmarks/sample_02288_MST_3.npy,3.656412,106.72634,1.600429,99.47628,168.92291,50.06981,71.569885,45.502407
sample_03255_MST_4,three,0.7,data/processed/landmarks/sample_03255_MST_4.npy,1.8354259,165.87758,1.1010664,173.19002,32.423225,136.47893,113.24652,32.076115
sample_01241_MST_2,unknown,0.2,data/processed/landmarks/sample_01241_MST_2.npy,2.9194553,71.90987,1.6415058,136.36635,102.959145,156.84515,127.34543,32.140404
sample_02296_MST_3,fist,0.95,data/processed/landmarks/sample_02296_MST_3.npy,1.4491898,69.00952,2.272041,135.46423,123.40642,106.40101,153.825,75.248276
sample_09923_MST_10,fist,0.95,data/processed/landmarks/sample_09923_MST_10.npy,1.4664267,43.414886,1.7610085,56.287098,108.6035,77.72799,159.28636,74.55796
sample_07046_MST_8,fist,0.95,data/processed/landmarks/sample_07046_MST_8.npy,3.3975704,150.22467,1.1230872,47.151546,77.84116,86.842896,105.3129,114.03562
sample_02534_MST_3,rock,0.62,data/processed/landmarks/sample_02534_MST_3.npy,1.2541509,32.683155,0.28673983,94.09761,116.86956,98.64546,69.0298,40.57872
sample_01408_MST_2,two_up,0.65,data/processed/landmarks/sample_01408_MST_2.npy,1.192669,44.581,1.3444653,138.51012,61.158535,35.066048,117.192024,70.59976
sample_01629_MST_2,like,0.98,data/processed/landmarks/sample_01629_MST_2.npy,0.7558543,22.012182,1.4698673,81.883934,77.462326,149.58885,108.041176,108.76369
sample_00892_MST_1,one,0.85,data/processed/landmarks/sample_00892_MST_1.npy,1.4027572,70.475266,0.6602762,68.29271,33.75445,95.05482,142.60997,85.44729
sample_00595_MST_1,unknown,0.2,data/processed/landmarks/sample_00595_MST_1.npy,1.3901383,66.422424,2.1989245,59.90133,137.91464,15.66779,123.254745,37.492245
sample_00808_MST_1,fist,0.95,data/processed/landmarks/sample_00808_MST_1.npy,4.019115,136.57379,1.6841623,70.20369,99.92465,90.38774,110.53575,97.23084
sample_03911_MST_4,fist,0.95,data/processed/landmarks/sample_03911_MST_4.npy,5.8071504,154.40984,2.850211,164.59142,89.157364,61.208435,85.67839,137.54572
sample_09073_MST_10,unknown,0.2,data/processed/landmarks/sample_09073_MST_10.npy,0.6571137,11.133281,0.7493755,26.22234,108.37177,67.484375,48.444027,126.57282
sample_00796_MST_1,unknown,0.2,data/processed/landmarks/sample_00796_MST_1.npy,2.036663,121.1848,0.73984385,29.480942,54.253937,94.574104,26.249895,152.91875
sample_00788_MST_1,two_up,0.65,data/processed/landmarks/sample_00788_MST_1.npy,0.6868515,34.851948,0.65514165,112.07249,80.93682,46.435894,128.20955,81.68387
sample_03555_MST_4,unknown,0.2,data/processed/landmarks/sample_03555_MST_4.npy,2.44351,62.14789,5.385782,95.763016,61.37388,53.70949,104.447266,78.629196
sample_00426_MST_1,like,0.98,data/processed/landmarks/sample_00426_MST_1.npy,0.7641199,45.71943,0.9624642,67.198524,76.669205,63.106663,132.52657,126.7986
sample_05085_MST_6,like,0.98,data/processed/landmarks/sample_05085_MST_6.npy,4.0826,93.78194,2.2003884,56.990593,154.80547,131.27,74.325,102.62538
sample_03463_MST_4,unknown,0.2,data/processed/landmarks/sample_03463_MST_4.npy,3.6768022,64.116714,1.4629519,14.647043,121.8439,95.59349,131.9896,86.91077
sample_08965_MST_9,like,0.98,data/processed/landmarks/sample_08965_MST_9.npy,1.583765,141.7405,1.2840765,101.09609,162.06007,144.02998,158.45901,136.70923
sample_00451_MST_1,bad_pose,0.5,data/processed/landmarks/sample_00451_MST_1.npy,10.985745,98.51158,0.98157245,49.10098,135.7533,52.307953,126.139015,63.62644
sample_08036_MST_9,fist,0.95,data/processed/landmarks/sample_08036_MST_9.npy,1.6246544,138.86266,0.6138121,160.3205,143.5843,168.51367,97.128944,155.8868
sample_01224_MST_2,like,0.98,data/processed/landmarks/sample_01224_MST_2.npy,1.9427062,143.92484,1.6471478,95.865234,97.39043,105.11255,142.82884,60.40242
sample_00381_MST_1,one,0.85,data/processed/landmarks/sample_00381_MST_1.npy,1.6828903,105.62051,0.85188144,104.1523,15.37137,126.54505,137.14981,91.5404
sample_09856_MST_10,fist,0.95,data/processed/landmarks/sample_09856_MST_10.npy,1.4139361,62.83536,1.374009,109.915085,60.924736,95.966835,114.382904,112.04452
sample_03123_MST_4,fist,0.95,data/processed/landmarks/sample_03123_MST_4.npy,1.500117,52.676815,0.44950232,146.886,101.83648,107.41116,72.3069,81.337814
sample_09843_MST_10,fist,0.95,data/processed/landmarks/sample_09843_MST_10.npy,0.5855488,2.441922,2.202811,165.25343,106.187,107.94404,68.03905,177.42603
sample_09360_MST_10,fist,0.95,data/processed/landmarks/sample_09360_MST_10.npy,2.4810097,132.33661,0.49603224,100.49866,118.005936,112.1966,149.131,113.56977
sample_07642_MST_8,fist,0.95,data/processed/landmarks/sample_07642_MST_8.npy,0.6643891,33.335957,0.3554783,128.53793,83.95388,69.369125,85.46461,64.929306
sample_03754_MST_4,two_up,0.65,data/processed/landmarks/sample_03754_MST_4.npy,1.6047376,132.5562,1.5428364,161.62103,92.9224,41.27844,140.96909,109.48833
sample_02223_MST_3,like,0.98,data/processed/landmarks/sample_02223_MST_3.npy,13.456295,138.04143,5.661391,40.575943,155.0139,84.040634,149.8271,111.342064
sample_00691_MST_1,like,0.98,data/processed/landmarks/sample_00691_MST_1.npy,0.48049086,25.646206,1.2381299,143.58675,109.72083,102.81679,134.6222,78.1004
sample_00901_MST_1,fist,0.95,data/processed/landmarks/sample_00901_MST_1.npy,2.9346018,128.86125,1.7637703,58.20397,150.02791,135.62619,70.01799,69.18532
sample_01677_MST_2,one,0.85,data/processed/landmarks/sample_01677_MST_2.npy,4.4597416,102.1823,1.0740979,83.7421,24.745659,162.53189,105.13556,125.32197
sample_09109_MST_10,like,0.98,data/processed/landmarks/sample_09109_MST_10.npy,1.4121964,69.92382,0.6370669,116.432915,95.71371,106.98637,132.77716,60.763504
sample_02486_MST_3,two_up,0.65,data/processed/landmarks/sample_02486_MST_3.npy,1.6421148,82.41174,1.2148577,75.94274,57.769073,12.282491,61.132656,145.00557
sample_00937_MST_1,fist,0.95,data/processed/landmarks/sample_00937_MST_1.npy,0.2971949,19.363386,0.6826492,85.66584,111.02749,75.3481,73.55183,68.65594
sample_01200_MST_2,unknown,0.2,data/processed/landmarks/sample_01200_MST_2.npy,2.3831723,40.56473,1.4252944,61.43826,138.51634,73.01682,45.46464,174.27498
sample_02632_MST_3,fist,0.95,data/processed/landmarks/sample_02632_MST_3.npy,1.2150296,42.737255,0.67120916,166.81177,155.06122,93.246216,111.404106,134.88039
sample_00175_MST_1,rock,0.62,data/processed/landmarks/sample_00175_MST_1.npy,1.3133111,28.948181,1.3360686,100.283615,102.363945,62.436096,114.944984,49.4862
sample_02857_MST_3,fist,0.95,data/processed/landmarks/sample_02857_MST_3.npy,2.2841725,100.81431,0.40211424,67.36278,104.46954,91.32727,116.3106,139.88768
sample_02104_MST_3,unknown,0.2,data/processed/landmarks/sample_02104_MST_3.npy,1.1889287,52.57599,0.39843947,41.372696,97.54817,112.82052,25.06387,88.307785
sample_01231_MST_2,like,0.98,data/processed/landmarks/sample_01231_MST_2.npy,2.1060002,51.324276,1.7410071,18.419474,123.6527,144.14243,93.73829,144.75447
sample_07463_MST_8,unknown,0.2,data/processed/landmarks/sample_07463_MST_8.npy,2.2671702,94.265076,1.8424613,131.24692,64.62664,78.435776,70.92908,56.80626
sample_09994_MST_10,rock,0.62,data/processed/landmarks/sample_09994_MST_10.npy,0.37187022,28.882294,1.3451382,115.880165,145.44043,138.65405,110.87042,50.980103
