sample_id,suggested_label,confidence
sample_01387_MST_2,palm,0.9
sample_01159_MST_2,unknown,0.3
sample_00607_MST_1,palm,0.9
sample_03665_MST_4,unknown,0.3
sample_07302_MST_8,unknown,0.3
sample_01604_MST_2,unknown,0.3
sample_01122_MST_2,palm,0.9
sample_01001_MST_2,palm,0.9
sample_09301_MST_10,unknown,0.3
sample_09122_MST_10,unknown,0.3
sample_02119_MST_3,unknown,0.3
sample_00439_MST_1,four,0.8
sample_03447_MST_4,four,0.8
sample_00049_MST_1,four,0.8
sample_08074_MST_9,unknown,0.3
sample_00461_MST_1,palm,0.9
sample_09309_MST_10,unknown,0.3
sample_02414_MST_3,palm,0.9
sample_06646_MST_7,palm,0.9
sample_02227_MST_3,palm,0.9
sample_00155_MST_1,palm,0.9
sample_01011_MST_2,palm,0.9
sample_08834_MST_9,palm,0.9
sample_03949_MST_4,palm,0.9
sample_00969_MST_1,unknown,0.3
sample_09128_MST_10,palm,0.9
sample_09438_MST_10,palm,0.9
sample_01467_MST_2,palm,0.9
sample_00492_MST_1,unknown,0.3
sample_02256_MST_3,palm,0.9
sample_07880_MST_8,palm,0.9
sample_02893_MST_3,palm,0.9
sample_01744_MST_2,unknown,0.3
sample_00242_MST_1,palm,0.9
sample_01929_MST_2,four,0.8
sample_03320_MST_4,unknown,0.3
sample_02941_MST_3,palm,0.9
sample_08470_MST_9,palm,0.9
sample_09190_MST_10,unknown,0.3
sample_08075_MST_9,three,0.7
sample_08788_MST_9,palm,0.9
sample_01351_MST_2,unknown,0.3
sample_08289_MST_9,palm,0.9
sample_05208_MST_6,palm,0.9
sample_00214_MST_1,palm,0.9
sample_08773_MST_9,palm,0.9
sample_04562_MST_5,palm,0.9
sample_00136_MST_1,three,0.7
sample_01799_MST_2,palm,0.9
sample_03729_MST_4,palm,0.9
sample_03139_MST_4,four,0.8
sample_06755_MST_7,palm,0.9
sample_09929_MST_10,palm,0.9
sample_09957_MST_10,four,0.8
sample_01339_MST_2,palm,0.9
sample_07410_MST_8,palm,0.9
sample_00116_MST_1,palm,0.9
sample_01456_MST_2,unknown,0.3
sample_00832_MST_1,palm,0.9
sample_00987_MST_1,unknown,0.3
sample_07444_MST_8,unknown,0.3
sample_02625_MST_3,unknown,0.3
sample_03214_MST_4,palm,0.9
sample_00209_MST_1,unknown,0.3
sample_00180_MST_1,palm,0.9
sample_09999_MST_10,palm,0.9
sample_02658_MST_3,palm,0.9
sample_01983_MST_2,palm,0.9
sample_02483_MST_3,palm,0.9
sample_03873_MST_4,palm,0.9
sample_01631_MST_2,unknown,0.3
sample_01274_MST_2,palm,0.9
sample_00038_MST_1,palm,0.9
sample_01691_MST_2,palm,0.9
sample_03415_MST_4,unknown,0.3
sample_00981_MST_1,palm,0.9
sample_06518_MST_7,palm,0.9
sample_02782_MST_3,unknown,0.3
sample_02559_MST_3,unknown,0.3
sample_08462_MST_9,palm,0.9
sample_09011_MST_10,palm,0.9
sample_03631_MST_4,unknown,0.3
sample_03381_MST_4,palm,0.9
sample_01963_MST_2,unknown,0.3
sample_01383_MST_2,unknown,0.3
sample_05952_MST_6,palm,0.9
sample_01289_MST_2,palm,0.9
sample_06054_MST_7,unknown,0.3
sample_08598_MST_9,four,0.8
sample_03721_MST_4,palm,0.9
sample_00963_MST_1,unknown,0.3
sample_09704_MST_10,unknown,0.3
sample_03812_MST_4,palm,0.9
sample_07862_MST_8,palm,0.9
sample_07711_MST_8,unknown,0.3
sample_07351_MST_8,unknown,0.3
sample_03293_MST_4,unknown,0.3
sample_02307_MST_3,palm,0.9
sample_01736_MST_2,four,0.8
sample_07309_MST_8,palm,0.9
sample_00385_MST_1,palm,0.9
sample_00597_MST_1,four,0.8
sample_09396_MST_10,palm,0.9
sample_00084_MST_1,palm,0.9
sample_08838_MST_9,palm,0.9
sample_01592_MST_2,unknown,0.3
sample_09989_MST_10,palm,0.9
sample_02901_MST_3,unknown,0.3
sample_03467_MST_4,unknown,0.3
sample_03829_MST_4,unknown,0.3
sample_01303_MST_2,palm,0.9
sample_07210_MST_8,unknown,0.3
sample_03271_MST_4,palm,0.9
sample_08400_MST_9,unknown,0.3
sample_01806_MST_2,palm,0.9
sample_04252_MST_5,palm,0.9
sample_07553_MST_8,palm,0.9
sample_01221_MST_2,palm,0.9
sample_07146_MST_8,unknown,0.3
sample_03166_MST_4,unknown,0.3
sample_01500_MST_2,palm,0.9
sample_03094_MST_4,unknown,0.3
sample_00009_MST_1,unknown,0.3
sample_01353_MST_2,palm,0.9
sample_01045_MST_2,palm,0.9
sample_01752_MST_2,palm,0.9
sample_09759_MST_10,unknown,0.3
sample_02964_MST_3,palm,0.9
sample_00985_MST_1,palm,0.9
sample_01225_MST_2,palm,0.9
sample_01343_MST_2,unknown,0.3
sample_02575_MST_3,palm,0.9
sample_02548_MST_3,palm,0.9
sample_07497_MST_8,palm,0.9
sample_05790_MST_6,palm,0.9
sample_00001_MST_1,palm,0.9
sample_01757_MST_2,palm,0.9
sample_03837_MST_4,palm,0.9
sample_02386_MST_3,palm,0.9
sample_02843_MST_3,unknown,0.3
sample_03983_MST_4,unknown,0.3
sample_08752_MST_9,unknown,0.3
sample_00942_MST_1,unknown,0.3
sample_02616_MST_3,unknown,0.3
sample_00859_MST_1,three,0.7
sample_02563_MST_3,palm,0.9
sample_00368_MST_1,unknown,0.3
sample_02579_MST_3,palm,0.9
sample_02874_MST_3,unknown,0.3
sample_01306_MST_2,palm,0.9
sample_04958_MST_5,palm,0.9
sample_03835_MST_4,unknown,0.3
sample_01778_MST_2,palm,0.9
sample_02677_MST_3,unknown,0.3
sample_00601_MST_1,unknown,0.3
sample_02637_MST_3,unknown,0.3
sample_01770_MST_2,four,0.8
sample_08832_MST_9,palm,0.9
sample_00978_MST_1,four,0.8
sample_08927_MST_9,palm,0.9
sample_02088_MST_3,palm,0.9
sample_05532_MST_6,unknown,0.3
sample_06905_MST_7,four,0.8
sample_01944_MST_2,palm,0.9
sample_02189_MST_3,palm,0.9
sample_03619_MST_4,palm,0.9
sample_05786_MST_6,unknown,0.3
sample_01208_MST_2,unknown,0.3
sample_09637_MST_10,palm,0.9
sample_07059_MST_8,palm,0.9
sample_00591_MST_1,palm,0.9
sample_02883_MST_3,palm,0.9
sample_03801_MST_4,palm,0.9
sample_01535_MST_2,unknown,0.3
sample_02216_MST_3,palm,0.9
sample_00247_MST_1,palm,0.9
sample_01665_MST_2,palm,0.9
sample_03990_MST_4,unknown,0.3
sample_00258_MST_1,palm,0.9
sample_09727_MST_10,palm,0.9
sample_08217_MST_9,palm,0.9
sample_02082_MST_3,palm,0.9
sample_07688_MST_8,palm,0.9
sample_00681_MST_1,palm,0.9
sample_00225_MST_1,unknown,0.3
sample_02075_MST_3,unknown,0.3
sample_02588_MST_3,palm,0.9
sample_02551_MST_3,unknown,0.3
sample_02927_MST_3,unknown,0.3
sample_00255_MST_1,unknown,0.3
sample_09320_MST_10,palm,0.9
sample_00921_MST_1,unknown,0.3
sample_04722_MST_5,palm,0.9
sample_00504_MST_1,palm,0.9
sample_03085_MST_4,palm,0.9
sample_02329_MST_3,unknown,0.3
sample_00499_MST_1,four,0.8
sample_07284_MST_8,unknown,0.3
sample_09855_MST_10,unknown,0.3
sample_01414_MST_2,palm,0.9
sample_01165_MST_2,unknown,0.3
sample_09774_MST_10,palm,0.9
sample_07406_MST_8,palm,0.9
sample_03242_MST_4,palm,0.9
sample_02080_MST_3,four,0.8
sample_02056_MST_3,palm,0.9
sample_03358_MST_4,palm,0.9
sample_01758_MST_2,palm,0.9
sample_09556_MST_10,unknown,0.3
sample_00747_MST_1,unknown,0.3
sample_00017_MST_1,palm,0.9
sample_09379_MST_10,unknown,0.3
sample_01566_MST_2,unknown,0.3
sample_03954_MST_4,palm,0.9
sample_02644_MST_3,unknown,0.3
sample_02065_MST_3,unknown,0.3
sample_08220_MST_9,unknown,0.3
sample_02376_MST_3,unknown,0.3
sample_00622_MST_1,palm,0.9
sample_01334_MST_2,unknown,0.3
sample_02162_MST_3,unknown,0.3
sample_00524_MST_1,palm,0.9
sample_00320_MST_1,palm,0.9
sample_01271_MST_2,unknown,0.3
sample_08836_MST_9,palm,0.9
sample_08507_MST_9,palm,0.9
sample_03938_MST_4,palm,0.9
sample_03996_MST_4,palm,0.9
sample_00323_MST_1,unknown,0.3
sample_02710_MST_3,palm,0.9
sample_01147_MST_2,unknown,0.3
sample_01498_MST_2,unknown,0.3
sample_04691_MST_5,palm,0.9
sample_01040_MST_2,unknown,0.3
sample_01010_MST_2,palm,0.9
sample_00741_MST_1,unknown,0.3
sample_01639_MST_2,unknown,0.3
sample_09021_MST_10,palm,0.9
sample_00956_MST_1,unknown,0.3
sample_02311_MST_3,palm,0.9
sample_07185_MST_8,palm,0.9
sample_05784_MST_6,unknown,0.3
sample_07994_MST_8,palm,0.9
sample_07204_MST_8,unknown,0.3
sample_05849_MST_6,unknown,0.3
sample_03220_MST_4,unknown,0.3
sample_01346_MST_2,four,0.8
sample_01903_MST_2,unknown,0.3
sample_03385_MST_4,unknown,0.3
sample_02396_MST_3,palm,0.9
sample_07632_MST_8,unknown,0.3
sample_02003_MST_3,palm,0.9
sample_08222_MST_9,unknown,0.3
sample_01381_MST_2,palm,0.9
sample_01418_MST_2,unknown,0.3
sample_00025_MST_1,palm,0.9
sample_04144_MST_5,unknown,0.3
sample_01160_MST_2,palm,0.9
sample_09816_MST_10,palm,0.9
sample_01591_MST_2,palm,0.9
sample_00046_MST_1,palm,0.9
sample_04253_MST_5,unknown,0.3
sample_03264_MST_4,palm,0.9
sample_01753_MST_2,unknown,0.3
sample_03309_MST_4,unknown,0.3
sample_03122_MST_4,palm,0.9
sample_01814_MST_2,unknown,0.3
sample_08060_MST_9,palm,0.9
sample_04738_MST_5,unknown,0.3
sample_09267_MST_10,palm,0.9
sample_01917_MST_2,palm,0.9
sample_00871_MST_1,palm,0.9
sample_08949_MST_9,palm,0.9
sample_03393_MST_4,palm,0.9
sample_00244_MST_1,unknown,0.3
sample_00799_MST_1,palm,0.9
sample_01804_MST_2,unknown,0.3
sample_09127_MST_10,palm,0.9
sample_02435_MST_3,unknown,0.3
sample_01754_MST_2,palm,0.9
sample_04702_MST_5,palm,0.9
sample_02884_MST_3,unknown,0.3
sample_02255_MST_3,palm,0.9
sample_07931_MST_8,palm,0.9
sample_02187_MST_3,unknown,0.3
sample_00172_MST_1,palm,0.9
sample_01388_MST_2,unknown,0.3
sample_09975_MST_10,palm,0.9
sample_01415_MST_2,unknown,0.3
sample_02317_MST_3,unknown,0.3
sample_07803_MST_8,unknown,0.3
sample_03501_MST_4,unknown,0.3
sample_08605_MST_9,four,0.8
sample_02445_MST_3,four,0.8
sample_08565_MST_9,unknown,0.3
sample_01141_MST_2,palm,0.9
sample_02538_MST_3,three,0.7
sample_07993_MST_8,unknown,0.3
sample_01932_MST_2,rock,0.7
sample_02289_MST_3,four,0.8
sample_00882_MST_1,unknown,0.3
sample_03588_MST_4,unknown,0.3
sample_00192_MST_1,palm,0.9
sample_09322_MST_10,unknown,0.3
sample_02308_MST_3,palm,0.9
sample_03843_MST_4,unknown,0.3
sample_00210_MST_1,unknown,0.3
sample_09402_MST_10,unknown,0.3
sample_01245_MST_2,palm,0.9
sample_01375_MST_2,palm,0.9
sample_07739_MST_8,three,0.7
sample_00822_MST_1,palm,0.9
sample_01946_MST_2,unknown,0.3
sample_00934_MST_1,unknown,0.3
sample_08881_MST_9,unknown,0.3
sample_01979_MST_2,palm,0.9
sample_02515_MST_3,unknown,0.3
sample_00033_MST_1,unknown,0.3
sample_03442_MST_4,unknown,0.3
sample_02597_MST_3,unknown,0.3
sample_00955_MST_1,palm,0.9
sample_01259_MST_2,palm,0.9
sample_01699_MST_2,palm,0.9
sample_00874_MST_1,four,0.8
sample_02279_MST_3,palm,0.9
sample_09655_MST_10,four,0.8
sample_00835_MST_1,four,0.8
sample_08285_MST_9,four,0.8
sample_01858_MST_2,palm,0.9
sample_02132_MST_3,palm,0.9
sample_08596_MST_9,palm,0.9
sample_03718_MST_4,unknown,0.3
sample_09224_MST_10,palm,0.9
sample_00044_MST_1,unknown,0.3
sample_02912_MST_3,four,0.8
sample_09897_MST_10,palm,0.9
sample_02676_MST_3,four,0.8
sample_02671_MST_3,palm,0.9
sample_09155_MST_10,unknown,0.3
sample_02332_MST_3,palm,0.9
sample_01280_MST_2,unknown,0.3
sample_03741_MST_4,palm,0.9
sample_07858_MST_8,unknown,0.3
sample_08449_MST_9,unknown,0.3
sample_00053_MST_1,palm,0.9
sample_00829_MST_1,palm,0.9
sample_03171_MST_4,four,0.8
sample_02473_MST_3,palm,0.9
sample_02854_MST_3,palm,0.9
sample_04961_MST_5,palm,0.9
sample_03371_MST_4,palm,0.9
sample_02400_MST_3,palm,0.9
sample_02033_MST_3,palm,0.9
sample_00045_MST_1,four,0.8
sample_02609_MST_3,unknown,0.3
sample_02914_MST_3,unknown,0.3
sample_01833_MST_2,unknown,0.3
sample_02996_MST_3,unknown,0.3
sample_04132_MST_5,unknown,0.3
sample_00026_MST_1,unknown,0.3
sample_08463_MST_9,palm,0.9
sample_03351_MST_4,palm,0.9
sample_03905_MST_4,palm,0.9
sample_03625_MST_4,peace,0.8
sample_07423_MST_8,unknown,0.3
sample_07973_MST_8,unknown,0.3
sample_05415_MST_6,palm,0.9
sample_05933_MST_6,unknown,0.3
sample_00917_MST_1,unknown,0.3
sample_00546_MST_1,palm,0.9
sample_01281_MST_2,palm,0.9
sample_08967_MST_9,three,0.7
sample_03559_MST_4,palm,0.9
sample_07873_MST_8,palm,0.9
sample_00983_MST_1,palm,0.9
sample_09373_MST_10,four,0.8
sample_00460_MST_1,unknown,0.3
sample_07839_MST_8,palm,0.9
sample_00903_MST_1,palm,0.9
sample_00692_MST_1,unknown,0.3
sample_09516_MST_10,unknown,0.3
sample_05103_MST_6,unknown,0.3
sample_03332_MST_4,palm,0.9
sample_00734_MST_1,palm,0.9
sample_01726_MST_2,unknown,0.3
sample_05866_MST_6,unknown,0.3
sample_02872_MST_3,unknown,0.3
sample_02533_MST_3,palm,0.9
sample_03723_MST_4,unknown,0.3
sample_08648_MST_9,palm,0.9
sample_00453_MST_1,four,0.8
sample_02014_MST_3,palm,0.9
sample_08644_MST_9,palm,0.9
sample_08174_MST_9,unknown,0.3
sample_01825_MST_2,palm,0.9
sample_01083_MST_2,palm,0.9
sample_04472_MST_5,unknown,0.3
sample_04333_MST_5,palm,0.9
sample_03185_MST_4,unknown,0.3
sample_05706_MST_6,four,0.8
sample_02818_MST_3,unknown,0.3
sample_01717_MST_2,palm,0.9
sample_09624_MST_10,four,0.8
sample_01557_MST_2,one,0.8
sample_06222_MST_7,palm,0.9
sample_02149_MST_3,unknown,0.3
sample_01965_MST_2,palm,0.9
sample_08812_MST_9,three,0.7
sample_01561_MST_2,unknown,0.3
sample_07533_MST_8,unknown,0.3
sample_09272_MST_10,unknown,0.3
sample_02965_MST_3,unknown,0.3
sample_01585_MST_2,unknown,0.3
sample_04807_MST_5,unknown,0.3
sample_07799_MST_8,unknown,0.3
sample_03251_MST_4,unknown,0.3
sample_02463_MST_3,unknown,0.3
sample_02556_MST_3,three,0.7
sample_01024_MST_2,palm,0.9
sample_07960_MST_8,unknown,0.3
sample_02282_MST_3,unknown,0.3
sample_03249_MST_4,palm,0.9
sample_01260_MST_2,palm,0.9
sample_03326_MST_4,palm,0.9
sample_03913_MST_4,palm,0.9
sample_03421_MST_4,palm,0.9
sample_09766_MST_10,unknown,0.3
sample_08849_MST_9,palm,0.9
sample_02354_MST_3,four,0.8
sample_01734_MST_2,palm,0.9
sample_00101_MST_1,unknown,0.3
sample_09649_MST_10,palm,0.9
sample_03283_MST_4,unknown,0.3
sample_07147_MST_8,palm,0.9
sample_02959_MST_3,unknown,0.3
sample_03158_MST_4,unknown,0.3
sample_03103_MST_4,palm,0.9
sample_07516_MST_8,unknown,0.3
sample_09177_MST_10,palm,0.9
sample_03455_MST_4,palm,0.9
sample_00939_MST_1,palm,0.9
sample_07736_MST_8,palm,0.9
sample_00366_MST_1,unknown,0.3
sample_03769_MST_4,palm,0.9
sample_01238_MST_2,palm,0.9
sample_02758_MST_3,palm,0.9
sample_01721_MST_2,palm,0.9
sample_03044_MST_4,palm,0.9
sample_03253_MST_4,unknown,0.3
sample_02430_MST_3,unknown,0.3
sample_00248_MST_1,unknown,0.3
sample_00221_MST_1,four,0.8
sample_01251_MST_2,unknown,0.3
sample_07751_MST_8,unknown,0.3
sample_07190_MST_8,palm,0.9
sample_07298_MST_8,unknown,0.3
sample_02613_MST_3,palm,0.9
sample_02822_MST_3,palm,0.9
sample_03679_MST_4,unknown,0.3
sample_00469_MST_1,palm,0.9
sample_02450_MST_3,palm,0.9
sample_01468_MST_2,unknown,0.3
sample_07800_MST_8,palm,0.9
sample_00380_MST_1,four,0.8
sample_00073_MST_1,unknown,0.3
sample_02462_MST_3,palm,0.9
sample_04743_MST_5,unknown,0.3
sample_08179_MST_9,four,0.8
sample_09750_MST_10,unknown,0.3
sample_05779_MST_6,palm,0.9
sample_00586_MST_1,palm,0.9
sample_07181_MST_8,four,0.8
sample_00508_MST_1,unknown,0.3
sample_07081_MST_8,unknown,0.3
sample_00711_MST_1,unknown,0.3
sample_09596_MST_10,unknown,0.3
sample_00290_MST_1,unknown,0.3
sample_08816_MST_9,palm,0.9
sample_03976_MST_4,unknown,0.3
sample_03308_MST_4,unknown,0.3
sample_00503_MST_1,unknown,0.3
sample_08000_MST_9,unknown,0.3
sample_01308_MST_2,palm,0.9
sample_07287_MST_8,palm,0.9
sample_01663_MST_2,palm,0.9
sample_04059_MST_5,four,0.8
sample_01775_MST_2,palm,0.9
sample_02702_MST_3,four,0.8
sample_03749_MST_4,palm,0.9
sample_08407_MST_9,palm,0.9
sample_01465_MST_2,unknown,0.3
sample_00226_MST_1,unknown,0.3
sample_02023_MST_3,palm,0.9
sample_09597_MST_10,palm,0.9
sample_08451_MST_9,palm,0.9
sample_08189_MST_9,unknown,0.3
sample_03178_MST_4,palm,0.9
sample_02261_MST_3,palm,0.9
sample_09401_MST_10,unknown,0.3
sample_01820_MST_2,palm,0.9
sample_02372_MST_3,four,0.8
sample_08326_MST_9,palm,0.9
sample_07916_MST_8,palm,0.9
sample_09555_MST_10,palm,0.9
sample_03218_MST_4,unknown,0.3
sample_02030_MST_3,unknown,0.3
sample_09535_MST_10,unknown,0.3
sample_03417_MST_4,palm,0.9
sample_08659_MST_9,unknown,0.3
sample_09225_MST_10,palm,0.9
sample_02152_MST_3,four,0.8
sample_00286_MST_1,unknown,0.3
sample_00974_MST_1,palm,0.9
sample_00988_MST_1,unknown,0.3
sample_08996_MST_9,palm,0.9
sample_01410_MST_2,unknown,0.3
sample_02320_MST_3,palm,0.9
sample_01018_MST_2,palm,0.9
sample_00131_MST_1,unknown,0.3
sample_02178_MST_3,unknown,0.3
sample_09166_MST_10,four,0.8
sample_03211_MST_4,palm,0.9
sample_03993_MST_4,unknown,0.3
sample_00314_MST_1,four,0.8
sample_06112_MST_7,unknown,0.3
sample_09770_MST_10,palm,0.9
sample_09003_MST_10,unknown,0.3
sample_03830_MST_4,palm,0.9
sample_07201_MST_8,three,0.7
sample_03486_MST_4,unknown,0.3
sample_03274_MST_4,palm,0.9
sample_01385_MST_2,unknown,0.3
sample_09859_MST_10,palm,0.9
sample_02219_MST_3,palm,0.9
sample_04209_MST_5,palm,0.9
sample_02886_MST_3,palm,0.9
sample_00971_MST_1,palm,0.9
sample_03232_MST_4,palm,0.9
sample_03577_MST_4,palm,0.9
sample_03614_MST_4,unknown,0.3
sample_02618_MST_3,palm,0.9
sample_03545_MST_4,palm,0.9
sample_02642_MST_3,palm,0.9
sample_06524_MST_7,palm,0.9
sample_03889_MST_4,unknown,0.3
sample_01945_MST_2,palm,0.9
sample_00133_MST_1,unknown,0.3
sample_01807_MST_2,palm,0.9
sample_00093_MST_1,palm,0.9
sample_00213_MST_1,unknown,0.3
sample_05832_MST_6,palm,0.9
sample_05299_MST_6,unknown,0.3
sample_02955_MST_3,four,0.8
sample_03923_MST_4,palm,0.9
sample_02709_MST_3,palm,0.9
sample_03961_MST_4,unknown,0.3
sample_02691_MST_3,unknown,0.3
sample_03823_MST_4,palm,0.9
sample_01191_MST_2,unknown,0.3
sample_09478_MST_10,palm,0.9
sample_08790_MST_9,unknown,0.3
sample_08089_MST_9,unknown,0.3
sample_07028_MST_8,palm,0.9
sample_08984_MST_9,unknown,0.3
sample_00457_MST_1,unknown,0.3
sample_09705_MST_10,palm,0.9
sample_00671_MST_1,unknown,0.3
sample_01829_MST_2,palm,0.9
sample_02377_MST_3,unknown,0.3
sample_03818_MST_4,palm,0.9
sample_00538_MST_1,palm,0.9
sample_00013_MST_1,unknown,0.3
sample_02263_MST_3,unknown,0.3
sample_07278_MST_8,unknown,0.3
sample_08342_MST_9,unknown,0.3
sample_00733_MST_1,unknown,0.3
sample_03846_MST_4,palm,0.9
sample_02210_MST_3,palm,0.9
sample_01003_MST_2,unknown,0.3
sample_01672_MST_2,unknown,0.3
sample_02524_MST_3,palm,0.9
sample_00684_MST_1,palm,0.9
sample_01600_MST_2,unknown,0.3
sample_00532_MST_1,palm,0.9
sample_01555_MST_2,palm,0.9
sample_00849_MST_1,palm,0.9
sample_04356_MST_5,unknown,0.3
sample_00122_MST_1,palm,0.9
sample_00243_MST_1,palm,0.9
sample_01982_MST_2,palm,0.9
sample_07417_MST_8,unknown,0.3
sample_01904_MST_2,palm,0.9
sample_00403_MST_1,unknown,0.3
sample_01547_MST_2,palm,0.9
sample_03775_MST_4,palm,0.9
sample_01008_MST_2,palm,0.9
sample_08600_MST_9,palm,0.9
sample_01392_MST_2,rock,0.7
sample_02059_MST_3,palm,0.9
sample_03808_MST_4,unknown,0.3
sample_01546_MST_2,unknown,0.3
sample_03507_MST_4,unknown,0.3
sample_09717_MST_10,unknown,0.3
sample_03692_MST_4,palm,0.9
sample_05136_MST_6,unknown,0.3
sample_01800_MST_2,unknown,0.3
sample_07021_MST_8,unknown,0.3
sample_01584_MST_2,palm,0.9
sample_02564_MST_3,four,0.8
sample_01877_MST_2,palm,0.9
sample_02293_MST_3,unknown,0.3
sample_03589_MST_4,three,0.7
sample_02950_MST_3,palm,0.9
sample_07439_MST_8,palm,0.9
sample_06468_MST_7,unknown,0.3
sample_00560_MST_1,palm,0.9
sample_03989_MST_4,palm,0.9
sample_07603_MST_8,unknown,0.3
sample_07908_MST_8,unknown,0.3
sample_00169_MST_1,unknown,0.3
sample_03912_MST_4,palm,0.9
sample_03078_MST_4,unknown,0.3
sample_03410_MST_4,unknown,0.3
sample_01162_MST_2,palm,0.9
sample_02253_MST_3,palm,0.9
sample_01298_MST_2,unknown,0.3
sample_02380_MST_3,unknown,0.3
sample_08517_MST_9,unknown,0.3
sample_00645_MST_1,four,0.8
sample_07335_MST_8,unknown,0.3
sample_01767_MST_2,unknown,0.3
sample_01422_MST_2,palm,0.9
sample_09985_MST_10,unknown,0.3
sample_02221_MST_3,palm,0.9
sample_00429_MST_1,palm,0.9
sample_01130_MST_2,four,0.8
sample_00617_MST_1,palm,0.9
sample_01404_MST_2,unknown,0.3
sample_00287_MST_1,unknown,0.3
sample_01674_MST_2,palm,0.9
sample_03594_MST_4,palm,0.9
sample_08199_MST_9,rock,0.7
sample_08854_MST_9,unknown,0.3
sample_01578_MST_2,palm,0.9
sample_01745_MST_2,unknown,0.3
sample_03333_MST_4,unknown,0.3
sample_09902_MST_10,four,0.8
sample_08316_MST_9,palm,0.9
sample_02199_MST_3,palm,0.9
sample_03722_MST_4,palm,0.9
sample_00091_MST_1,palm,0.9
sample_02932_MST_3,palm,0.9
sample_02155_MST_3,palm,0.9
sample_01065_MST_2,unknown,0.3
sample_02341_MST_3,unknown,0.3
sample_01976_MST_2,palm,0.9
sample_00897_MST_1,unknown,0.3
sample_03971_MST_4,three,0.7
sample_01939_MST_2,unknown,0.3
sample_00199_MST_1,palm,0.9
sample_09446_MST_10,unknown,0.3
sample_08961_MST_9,palm,0.9
sample_01826_MST_2,palm,0.9
sample_03945_MST_4,unknown,0.3
sample_07857_MST_8,palm,0.9
sample_00801_MST_1,palm,0.9
sample_01172_MST_2,palm,0.9
sample_05194_MST_6,unknown,0.3
sample_02577_MST_3,palm,0.9
sample_00643_MST_1,palm,0.9
sample_07809_MST_8,palm,0.9
sample_01151_MST_2,palm,0.9
sample_03063_MST_4,palm,0.9
sample_00083_MST_1,palm,0.9
sample_02125_MST_3,palm,0.9
sample_02365_MST_3,palm,0.9
sample_03290_MST_4,unknown,0.3
sample_00945_MST_1,palm,0.9
sample_00935_MST_1,unknown,0.3
sample_01724_MST_2,unknown,0.3
sample_07036_MST_8,palm,0.9
sample_02931_MST_3,palm,0.9
sample_09913_MST_10,palm,0.9
sample_02536_MST_3,unknown,0.3
sample_02246_MST_3,rock,0.7
sample_02196_MST_3,unknown,0.3
sample_01924_MST_2,unknown,0.3
sample_03324_MST_4,palm,0.9
sample_00050_MST_1,palm,0.9
sample_07014_MST_8,palm,0.9
sample_02850_MST_3,palm,0.9
sample_07626_MST_8,unknown,0.3
sample_02346_MST_3,palm,0.9
sample_09946_MST_10,palm,0.9
sample_00186_MST_1,unknown,0.3
sample_09333_MST_10,unknown,0.3
sample_07651_MST_8,palm,0.9
sample_02514_MST_3,palm,0.9
sample_00378_MST_1,palm,0.9
sample_01483_MST_2,unknown,0.3
sample_03924_MST_4,palm,0.9
sample_09378_MST_10,palm,0.9
sample_00957_MST_1,palm,0.9
sample_03052_MST_4,palm,0.9
sample_01494_MST_2,palm,0.9
sample_03728_MST_4,unknown,0.3
sample_01849_MST_2,four,0.8
sample_06178_MST_7,palm,0.9
sample_00184_MST_1,palm,0.9
sample_00195_MST_1,palm,0.9
sample_06103_MST_7,palm,0.9
sample_00893_MST_1,unknown,0.3
sample_03037_MST_4,palm,0.9
sample_00047_MST_1,unknown,0.3
sample_02771_MST_3,unknown,0.3
sample_08583_MST_9,unknown,0.3
sample_02158_MST_3,palm,0.9
sample_08711_MST_9,palm,0.9
sample_08742_MST_9,unknown,0.3
sample_00216_MST_1,unknown,0.3
sample_01118_MST_2,palm,0.9
sample_01607_MST_2,palm,0.9
sample_00841_MST_1,palm,0.9
sample_02111_MST_3,palm,0.9
sample_08781_MST_9,palm,0.9
sample_01021_MST_2,unknown,0.3
sample_00862_MST_1,unknown,0.3
sample_00456_MST_1,palm,0.9
sample_00055_MST_1,palm,0.9
sample_01787_MST_2,palm,0.9
sample_03661_MST_4,unknown,0.3
sample_09723_MST_10,four,0.8
sample_04213_MST_5,palm,0.9
sample_03836_MST_4,unknown,0.3
sample_08708_MST_9,palm,0.9
sample_07220_MST_8,unknown,0.3
sample_05903_MST_6,unknown,0.3
sample_03809_MST_4,unknown,0.3
sample_05756_MST_6,unknown,0.3
sample_00082_MST_1,unknown,0.3
sample_00496_MST_1,four,0.8
sample_07217_MST_8,unknown,0.3
sample_03373_MST_4,unknown,0.3
sample_01462_MST_2,palm,0.9
sample_07611_MST_8,four,0.8
sample_02754_MST_3,palm,0.9
sample_03974_MST_4,palm,0.9
sample_00695_MST_1,palm,0.9
sample_05300_MST_6,unknown,0.3
sample_01882_MST_2,unknown,0.3
sample_00338_MST_1,unknown,0.3
sample_03231_MST_4,unknown,0.3
sample_02558_MST_3,unknown,0.3
sample_00468_MST_1,unknown,0.3
sample_02608_MST_3,palm,0.9
sample_09760_MST_10,unknown,0.3
sample_00651_MST_1,palm,0.9
sample_09268_MST_10,unknown,0.3
sample_06794_MST_7,unknown,0.3
sample_09711_MST_10,palm,0.9
sample_05164_MST_6,unknown,0.3
sample_06669_MST_7,palm,0.9
sample_08122_MST_9,palm,0.9
