sample_id,path_secuencia,label,condition,mst,mst_origin,dataset,split
0146e291-1d75-4711-82cc-57bd76fd4a94,data\processed\secuencias_stgcn\0146e291-1d75-4711-82cc-57bd76fd4a94.npy,palm,oscuro,9,imputed,hagrid,train
00df8fd8-6550-4b5b-b66d-67d257b1eb85,data\processed\secuencias_stgcn\00df8fd8-6550-4b5b-b66d-67d257b1eb85.npy,mute,oscuro,9,imputed,hagrid,train
05c87ec4-e35b-494f-a13e-cdd4b4e001af,data\processed\secuencias_stgcn\05c87ec4-e35b-494f-a13e-cdd4b4e001af.npy,one,medio,7,imputed,hagrid,train
07cbe4bd-e5eb-4e20-a3af-9cfb55a833ff,data\processed\secuencias_stgcn\07cbe4bd-e5eb-4e20-a3af-9cfb55a833ff.npy,like,medio,6,imputed,hagrid,train
029bfb8d-54ef-4ad4-8a6c-7287187f70e4,data\processed\secuencias_stgcn\029bfb8d-54ef-4ad4-8a6c-7287187f70e4.npy,peace_inverted,claro,2,imputed,hagrid,train
6d6ada5f-824a-4529-94f7-a96f525b748d,data\processed\secuencias_stgcn\6d6ada5f-824a-4529-94f7-a96f525b748d.npy,call,claro,4,imputed,hagrid,train
05fe4c51-43c2-4749-9f02-8043a66481e4,data\processed\secuencias_stgcn\05fe4c51-43c2-4749-9f02-8043a66481e4.npy,fist,oscuro,9,imputed,hagrid,train
0584402c-666f-432e-bbd3-97b3d1ee53a9,data\processed\secuencias_stgcn\0584402c-666f-432e-bbd3-97b3d1ee53a9.npy,one,claro,3,imputed,hagrid,train
005e49fa-e567-4bd9-a49d-ee0cfe1b6ed0,data\processed\secuencias_stgcn\005e49fa-e567-4bd9-a49d-ee0cfe1b6ed0.npy,one,medio,7,imputed,hagrid,train
0100d24f-7881-465b-aed2-6a8d93ae2416,data\processed\secuencias_stgcn\0100d24f-7881-465b-aed2-6a8d93ae2416.npy,like,claro,4,imputed,hagrid,train
04c6f15a-2c55-4d75-a015-dc8ac89c75f8,data\processed\secuencias_stgcn\04c6f15a-2c55-4d75-a015-dc8ac89c75f8.npy,peace,medio,6,imputed,hagrid,train
0106a9ee-1253-420f-a2a9-5dd0ab3557f8,data\processed\secuencias_stgcn\0106a9ee-1253-420f-a2a9-5dd0ab3557f8.npy,one,medio,5,imputed,hagrid,train
07146bd6-aa8d-44bf-be8c-163c7a9c467a,data\processed\secuencias_stgcn\07146bd6-aa8d-44bf-be8c-163c7a9c467a.npy,ok,medio,7,imputed,hagrid,train
9f0208e9-db44-4a30-99d1-e3536193e16e,data\processed\secuencias_stgcn\9f0208e9-db44-4a30-99d1-e3536193e16e.npy,peace_inverted,oscuro,9,imputed,hagrid,train
9a81066e-0e54-4803-a386-699080451571,data\processed\secuencias_stgcn\9a81066e-0e54-4803-a386-699080451571.npy,peace_inverted,oscuro,8,imputed,hagrid,train
123f9ac4-5b49-48e2-8b95-63c9d316f9fe,data\processed\secuencias_stgcn\123f9ac4-5b49-48e2-8b95-63c9d316f9fe.npy,stop_inverted,oscuro,10,imputed,hagrid,train
10120783-c282-4ad1-b84f-52f158ab593d,data\processed\secuencias_stgcn\10120783-c282-4ad1-b84f-52f158ab593d.npy,call,oscuro,10,imputed,hagrid,train
06c278d4-3672-4664-bae6-4120cb5c85de,data\processed\secuencias_stgcn\06c278d4-3672-4664-bae6-4120cb5c85de.npy,one,medio,6,imputed,hagrid,train
06a41c67-754a-43d6-b39f-7753cf40d110,data\processed\secuencias_stgcn\06a41c67-754a-43d6-b39f-7753cf40d110.npy,fist,oscuro,9,imputed,hagrid,train
04f07807-463b-4120-9187-0242faf587dd,data\processed\secuencias_stgcn\04f07807-463b-4120-9187-0242faf587dd.npy,palm,oscuro,10,imputed,hagrid,train
026e78fd-899b-4bf2-8d8c-aa020e5f40e9,data\processed\secuencias_stgcn\026e78fd-899b-4bf2-8d8c-aa020e5f40e9.npy,like,oscuro,10,imputed,hagrid,train
01cb61ac-5e2a-4c7a-ba0e-fa18197352f4,data\processed\secuencias_stgcn\01cb61ac-5e2a-4c7a-ba0e-fa18197352f4.npy,fist,claro,1,imputed,hagrid,train
a2545501-5880-4242-a04a-8acc83c4af32,data\processed\secuencias_stgcn\a2545501-5880-4242-a04a-8acc83c4af32.npy,two_up_inverted,medio,6,imputed,hagrid,train
002b80a7-3292-4202-9a25-d6c8aac83a1e,data\processed\secuencias_stgcn\002b80a7-3292-4202-9a25-d6c8aac83a1e.npy,dislike,oscuro,8,imputed,hagrid,train
2c4ae490-e26f-40ea-9d50-6c46069b6589,data\processed\secuencias_stgcn\2c4ae490-e26f-40ea-9d50-6c46069b6589.npy,three,medio,5,imputed,hagrid,train
019465c4-57aa-433b-958b-9ed82ec73cd5,data\processed\secuencias_stgcn\019465c4-57aa-433b-958b-9ed82ec73cd5.npy,one,oscuro,9,imputed,hagrid,train
047c23a6-7939-4d17-9c1a-3efd73123c82,data\processed\secuencias_stgcn\047c23a6-7939-4d17-9c1a-3efd73123c82.npy,mute,claro,1,imputed,hagrid,train
0671beb1-2eec-4635-ad4c-e84c412fcedb,data\processed\secuencias_stgcn\0671beb1-2eec-4635-ad4c-e84c412fcedb.npy,fist,medio,5,imputed,hagrid,train
1b92aee0-83ad-454d-8dca-aa943944368b,data\processed\secuencias_stgcn\1b92aee0-83ad-454d-8dca-aa943944368b.npy,two_up,medio,7,imputed,hagrid,train
028c301a-7037-4858-a259-5ba845e95a3d,data\processed\secuencias_stgcn\028c301a-7037-4858-a259-5ba845e95a3d.npy,stop,oscuro,8,imputed,hagrid,train
045a40cb-da37-4f3b-8121-2e964633e6e1,data\processed\secuencias_stgcn\045a40cb-da37-4f3b-8121-2e964633e6e1.npy,mute,oscuro,8,imputed,hagrid,train
02be6717-661c-4c57-bc43-3ae0b8fbb658,data\processed\secuencias_stgcn\02be6717-661c-4c57-bc43-3ae0b8fbb658.npy,ok,medio,5,imputed,hagrid,train
93aa0d1d-2d7c-417d-977e-91a9e41f7823,data\processed\secuencias_stgcn\93aa0d1d-2d7c-417d-977e-91a9e41f7823.npy,stop_inverted,claro,4,imputed,hagrid,train
110220d4-84fd-40f4-a506-6be48acece10,data\processed\secuencias_stgcn\110220d4-84fd-40f4-a506-6be48acece10.npy,call,medio,7,imputed,hagrid,train
02f069af-8651-40d2-bb28-93268b6adef7,data\processed\secuencias_stgcn\02f069af-8651-40d2-bb28-93268b6adef7.npy,rock,oscuro,9,imputed,hagrid,train
03f01bbe-2b82-4bc3-9b10-5afb83b1f260,data\processed\secuencias_stgcn\03f01bbe-2b82-4bc3-9b10-5afb83b1f260.npy,like,oscuro,8,imputed,hagrid,train
04a0e3c7-f9d4-48ee-b318-0d90f086eba0,data\processed\secuencias_stgcn\04a0e3c7-f9d4-48ee-b318-0d90f086eba0.npy,palm,claro,2,imputed,hagrid,train
5cb21a04-a696-4218-8360-42579db02a5a,data\processed\secuencias_stgcn\5cb21a04-a696-4218-8360-42579db02a5a.npy,two_up,medio,6,imputed,hagrid,train
00daa782-68f8-40ed-89de-985bef8f730f,data\processed\secuencias_stgcn\00daa782-68f8-40ed-89de-985bef8f730f.npy,ok,claro,1,imputed,hagrid,train
0503a768-5363-4faa-9b96-f709890620a6,data\processed\secuencias_stgcn\0503a768-5363-4faa-9b96-f709890620a6.npy,palm,claro,2,imputed,hagrid,train
068a9650-dd35-41b7-bd2b-58978159e7da,data\processed\secuencias_stgcn\068a9650-dd35-41b7-bd2b-58978159e7da.npy,fist,medio,7,imputed,hagrid,train
215d97fe-3e7a-495d-ad70-8146a5ce503f,data\processed\secuencias_stgcn\215d97fe-3e7a-495d-ad70-8146a5ce503f.npy,three,oscuro,10,imputed,hagrid,train
02884f7b-0788-42b3-a34f-cb71d29e1ac3,data\processed\secuencias_stgcn\02884f7b-0788-42b3-a34f-cb71d29e1ac3.npy,stop,claro,2,imputed,hagrid,train
0483d8e0-94e0-456c-9467-6fd1245bb3e2,data\processed\secuencias_stgcn\0483d8e0-94e0-456c-9467-6fd1245bb3e2.npy,four,claro,2,imputed,hagrid,train
0530924b-ac6b-4685-960e-85b799ba4ae2,data\processed\secuencias_stgcn\0530924b-ac6b-4685-960e-85b799ba4ae2.npy,palm,claro,4,imputed,hagrid,train
03adc695-e3a8-448a-9674-27f1d3c288b8,data\processed\secuencias_stgcn\03adc695-e3a8-448a-9674-27f1d3c288b8.npy,mute,claro,1,imputed,hagrid,train
8ae4000b-a65f-4bea-90c4-cf101869d87f,data\processed\secuencias_stgcn\8ae4000b-a65f-4bea-90c4-cf101869d87f.npy,two_up,claro,1,imputed,hagrid,train
00aa11ca-ec30-48f0-91da-bb717bdf8b57,data\processed\secuencias_stgcn\00aa11ca-ec30-48f0-91da-bb717bdf8b57.npy,dislike,medio,5,imputed,hagrid,train
018c4815-3f0d-47c2-905a-a72de9420e25,data\processed\secuencias_stgcn\018c4815-3f0d-47c2-905a-a72de9420e25.npy,fist,medio,5,imputed,hagrid,train
06bf18e1-3288-4647-9d3e-97f79d061392,data\processed\secuencias_stgcn\06bf18e1-3288-4647-9d3e-97f79d061392.npy,like,claro,1,imputed,hagrid,train
0460a741-bbe2-427a-9183-9b4241b6ea81,data\processed\secuencias_stgcn\0460a741-bbe2-427a-9183-9b4241b6ea81.npy,four,oscuro,9,imputed,hagrid,train
02859656-e7e2-4e37-8d43-fa4eb2795f84,data\processed\secuencias_stgcn\02859656-e7e2-4e37-8d43-fa4eb2795f84.npy,dislike,claro,4,imputed,hagrid,train
2415d3c8-4646-4331-b07c-2beaebe70bab,data\processed\secuencias_stgcn\2415d3c8-4646-4331-b07c-2beaebe70bab.npy,call,claro,3,imputed,hagrid,train
d8931920-9ccc-46bd-98fe-8007bbe9aef7,data\processed\secuencias_stgcn\d8931920-9ccc-46bd-98fe-8007bbe9aef7.npy,three2,oscuro,10,imputed,hagrid,train
039017d8-8f8d-44e5-a7cf-40c09fa48efc,data\processed\secuencias_stgcn\039017d8-8f8d-44e5-a7cf-40c09fa48efc.npy,mute,oscuro,8,imputed,hagrid,train
051d6c50-75f8-4afc-9526-09b6cca2ffe4,data\processed\secuencias_stgcn\051d6c50-75f8-4afc-9526-09b6cca2ffe4.npy,four,claro,3,imputed,hagrid,train
03e3c21a-dfff-4b9e-9421-ef9ac01040ca,data\processed\secuencias_stgcn\03e3c21a-dfff-4b9e-9421-ef9ac01040ca.npy,peace,claro,3,imputed,hagrid,train
02f44a51-5ef9-4c9b-8c8a-bd2bac996f62,data\processed\secuencias_stgcn\02f44a51-5ef9-4c9b-8c8a-bd2bac996f62.npy,one,oscuro,10,imputed,hagrid,train
07290fbc-6565-47ed-8879-8e2fdc5e8f28,data\processed\secuencias_stgcn\07290fbc-6565-47ed-8879-8e2fdc5e8f28.npy,four,oscuro,10,imputed,hagrid,train
90164d61-9900-43ad-8a36-7052327b4a9a,data\processed\secuencias_stgcn\90164d61-9900-43ad-8a36-7052327b4a9a.npy,stop_inverted,medio,5,imputed,hagrid,train
0130b4b8-5294-4fa6-8b9c-eb9cf98365df,data\processed\secuencias_stgcn\0130b4b8-5294-4fa6-8b9c-eb9cf98365df.npy,one,claro,4,imputed,hagrid,train
0718fc4f-7697-4968-a394-b73e8305f4f2,data\processed\secuencias_stgcn\0718fc4f-7697-4968-a394-b73e8305f4f2.npy,ok,oscuro,10,imputed,hagrid,train
03f737d9-6a5d-423c-9118-79c0f088afdd,data\processed\secuencias_stgcn\03f737d9-6a5d-423c-9118-79c0f088afdd.npy,fist,oscuro,9,imputed,hagrid,train
00443972-5f18-45ff-89bb-f382547d9256,data\processed\secuencias_stgcn\00443972-5f18-45ff-89bb-f382547d9256.npy,stop,oscuro,8,imputed,hagrid,train
2baab879-938d-4288-83b7-55b6bacced82,data\processed\secuencias_stgcn\2baab879-938d-4288-83b7-55b6bacced82.npy,three2,medio,7,imputed,hagrid,train
0644de5a-1738-44ee-9399-5ca61dc05985,data\processed\secuencias_stgcn\0644de5a-1738-44ee-9399-5ca61dc05985.npy,dislike,oscuro,9,imputed,hagrid,train
00af742c-20c2-4f9e-a31a-4503ea86a8bb,data\processed\secuencias_stgcn\00af742c-20c2-4f9e-a31a-4503ea86a8bb.npy,dislike,oscuro,10,imputed,hagrid,train
01a4471f-e84a-4985-89df-64b77b112359,data\processed\secuencias_stgcn\01a4471f-e84a-4985-89df-64b77b112359.npy,fist,oscuro,10,imputed,hagrid,train
0d347dbb-efdc-469d-b231-98b1faf48344,data\processed\secuencias_stgcn\0d347dbb-efdc-469d-b231-98b1faf48344.npy,three2,claro,4,imputed,hagrid,train
5e3974c8-a715-44a2-832b-aaab31373cbc,data\processed\secuencias_stgcn\5e3974c8-a715-44a2-832b-aaab31373cbc.npy,stop_inverted,medio,7,imputed,hagrid,train
ef5581b8-17bf-4679-a62e-d10d5bcc18a6,data\processed\secuencias_stgcn\ef5581b8-17bf-4679-a62e-d10d5bcc18a6.npy,two_up_inverted,medio,7,imputed,hagrid,train
3cf1ca1b-f8a0-4a7f-b00b-cbc6095c5bb2,data\processed\secuencias_stgcn\3cf1ca1b-f8a0-4a7f-b00b-cbc6095c5bb2.npy,three2,oscuro,10,imputed,hagrid,train
84da3d22-28d4-4791-bd50-57a37d5d3771,data\processed\secuencias_stgcn\84da3d22-28d4-4791-bd50-57a37d5d3771.npy,peace_inverted,oscuro,9,imputed,hagrid,train
02015171-9f41-4eee-8956-c3e198d23de8,data\processed\secuencias_stgcn\02015171-9f41-4eee-8956-c3e198d23de8.npy,dislike,claro,3,imputed,hagrid,train
0131e46b-a984-45d6-9e06-e750c58ad7fa,data\processed\secuencias_stgcn\0131e46b-a984-45d6-9e06-e750c58ad7fa.npy,like,claro,2,imputed,hagrid,train
00283157-0fa8-4931-9ec1-a85ed9feac9b,data\processed\secuencias_stgcn\00283157-0fa8-4931-9ec1-a85ed9feac9b.npy,mute,oscuro,9,imputed,hagrid,train
28d75225-ab1f-4476-a11c-3f42e83fb76c,data\processed\secuencias_stgcn\28d75225-ab1f-4476-a11c-3f42e83fb76c.npy,three,oscuro,8,imputed,hagrid,train
02c09198-b122-451d-a0da-2568e39a5aad,data\processed\secuencias_stgcn\02c09198-b122-451d-a0da-2568e39a5aad.npy,rock,medio,7,imputed,hagrid,train
1cbced9e-6947-4ad7-a523-4722c46b1efb,data\processed\secuencias_stgcn\1cbced9e-6947-4ad7-a523-4722c46b1efb.npy,three2,oscuro,10,imputed,hagrid,train
011b51e3-c1d5-4aa8-b7be-661f09179e6d,data\processed\secuencias_stgcn\011b51e3-c1d5-4aa8-b7be-661f09179e6d.npy,stop,oscuro,8,imputed,hagrid,train
06bd4b76-30f6-4d0b-940f-fa5ae800e503,data\processed\secuencias_stgcn\06bd4b76-30f6-4d0b-940f-fa5ae800e503.npy,fist,claro,3,imputed,hagrid,train
058f382f-7933-4ee7-a035-3cd94a1812ea,data\processed\secuencias_stgcn\058f382f-7933-4ee7-a035-3cd94a1812ea.npy,ok,claro,4,imputed,hagrid,train
1fb07135-8333-48de-8be3-9e66d266f706,data\processed\secuencias_stgcn\1fb07135-8333-48de-8be3-9e66d266f706.npy,three,medio,5,imputed,hagrid,train
047a4713-aa9c-479d-9fdd-8edcd82b9d04,data\processed\secuencias_stgcn\047a4713-aa9c-479d-9fdd-8edcd82b9d04.npy,rock,claro,1,imputed,hagrid,train
0541ebd7-79f1-4fa6-af58-5e6e78dc9e33,data\processed\secuencias_stgcn\0541ebd7-79f1-4fa6-af58-5e6e78dc9e33.npy,fist,oscuro,8,imputed,hagrid,train
6e29f506-762f-4f6d-af3b-6ec516efa4ea,data\processed\secuencias_stgcn\6e29f506-762f-4f6d-af3b-6ec516efa4ea.npy,stop_inverted,oscuro,8,imputed,hagrid,train
0035fcf9-da92-4167-a914-8cf6ac753160,data\processed\secuencias_stgcn\0035fcf9-da92-4167-a914-8cf6ac753160.npy,fist,oscuro,9,imputed,hagrid,train
0381336c-27ee-4036-9b14-bd1519733863,data\processed\secuencias_stgcn\0381336c-27ee-4036-9b14-bd1519733863.npy,fist,medio,6,imputed,hagrid,train
00dee6a0-a258-4b06-bc82-2c96a4070487,data\processed\secuencias_stgcn\00dee6a0-a258-4b06-bc82-2c96a4070487.npy,palm,medio,5,imputed,hagrid,train
05091237-bd9a-4ab4-831c-3690449a70c1,data\processed\secuencias_stgcn\05091237-bd9a-4ab4-831c-3690449a70c1.npy,mute,medio,5,imputed,hagrid,train
27448ee4-7a13-460a-ae60-b3d42ff75589,data\processed\secuencias_stgcn\27448ee4-7a13-460a-ae60-b3d42ff75589.npy,peace_inverted,medio,6,imputed,hagrid,train
02e06f96-9e5a-4d47-bcd8-769df3d5dc34,data\processed\secuencias_stgcn\02e06f96-9e5a-4d47-bcd8-769df3d5dc34.npy,palm,oscuro,10,imputed,hagrid,train
06e06fa1-52b1-4343-b3af-3fb23e43fc11,data\processed\secuencias_stgcn\06e06fa1-52b1-4343-b3af-3fb23e43fc11.npy,one,medio,6,imputed,hagrid,train
0310fda4-0ec0-4035-8187-89d1f6fbff1d,data\processed\secuencias_stgcn\0310fda4-0ec0-4035-8187-89d1f6fbff1d.npy,four,medio,6,imputed,hagrid,train
74e0e2dc-957c-4911-883a-046241d4ca7c,data\processed\secuencias_stgcn\74e0e2dc-957c-4911-883a-046241d4ca7c.npy,peace_inverted,oscuro,10,imputed,hagrid,train
0148cde9-a86d-47a3-a0bf-ca4659042aab,data\processed\secuencias_stgcn\0148cde9-a86d-47a3-a0bf-ca4659042aab.npy,dislike,medio,6,imputed,hagrid,train
026e5532-df1b-4362-9271-0da05fba200a,data\processed\secuencias_stgcn\026e5532-df1b-4362-9271-0da05fba200a.npy,rock,oscuro,10,imputed,hagrid,train
012932cd-b84a-4f8d-a1b9-d28af5f07359,data\processed\secuencias_stgcn\012932cd-b84a-4f8d-a1b9-d28af5f07359.npy,rock,medio,6,imputed,hagrid,train
4b479511-704b-44f8-beeb-3b2213a8dd06,data\processed\secuencias_stgcn\4b479511-704b-44f8-beeb-3b2213a8dd06.npy,two_up,oscuro,9,imputed,hagrid,train
28774474-3125-4005-a0fd-3916d27bd219,data\processed\secuencias_stgcn\28774474-3125-4005-a0fd-3916d27bd219.npy,three,medio,7,imputed,hagrid,train
06d5a1dd-1867-41a6-ad7c-60d3bfc4dc7f,data\processed\secuencias_stgcn\06d5a1dd-1867-41a6-ad7c-60d3bfc4dc7f.npy,fist,oscuro,9,imputed,hagrid,train
1b307c0a-54c9-48fe-b4d8-4668a0c2fc82,data\processed\secuencias_stgcn\1b307c0a-54c9-48fe-b4d8-4668a0c2fc82.npy,peace_inverted,medio,5,imputed,hagrid,train
021334ec-c85c-4341-9e11-1a922b5ecb7b,data\processed\secuencias_stgcn\021334ec-c85c-4341-9e11-1a922b5ecb7b.npy,palm,claro,4,imputed,hagrid,train
07eb3863-6caa-40e5-a7b2-162014d02c3f,data\processed\secuencias_stgcn\07eb3863-6caa-40e5-a7b2-162014d02c3f.npy,fist,medio,5,imputed,hagrid,train
076e0e49-8129-49fb-86bd-2c260ddba632,data\processed\secuencias_stgcn\076e0e49-8129-49fb-86bd-2c260ddba632.npy,like,medio,5,imputed,hagrid,train
021b8892-981e-43e9-8ebb-09717be78feb,data\processed\secuencias_stgcn\021b8892-981e-43e9-8ebb-09717be78feb.npy,four,oscuro,9,imputed,hagrid,train
26f63046-7988-4781-9d1f-d3209c877fdf,data\processed\secuencias_stgcn\26f63046-7988-4781-9d1f-d3209c877fdf.npy,three2,medio,6,imputed,hagrid,train
00bf5116-5a56-4790-b84a-27888c250892,data\processed\secuencias_stgcn\00bf5116-5a56-4790-b84a-27888c250892.npy,mute,claro,4,imputed,hagrid,train
032acfab-7260-41f6-89fb-8af5e54ec5b9,data\processed\secuencias_stgcn\032acfab-7260-41f6-89fb-8af5e54ec5b9.npy,rock,oscuro,10,imputed,hagrid,train
03e40ec7-00c2-49b3-822d-e06ff51f6691,data\processed\secuencias_stgcn\03e40ec7-00c2-49b3-822d-e06ff51f6691.npy,like,medio,5,imputed,hagrid,train
00678bdb-55b1-46e1-a2e6-7ccb587870f9,data\processed\secuencias_stgcn\00678bdb-55b1-46e1-a2e6-7ccb587870f9.npy,ok,medio,5,imputed,hagrid,train
837be6aa-5355-43ae-a254-3944932b6116,data\processed\secuencias_stgcn\837be6aa-5355-43ae-a254-3944932b6116.npy,peace_inverted,claro,3,imputed,hagrid,train
02a809c0-8c0a-4ded-8ac8-f72ed2b107a8,data\processed\secuencias_stgcn\02a809c0-8c0a-4ded-8ac8-f72ed2b107a8.npy,fist,medio,6,imputed,hagrid,train
0256ffd3-f1c7-4520-8bb5-fe7bdb0c018d,data\processed\secuencias_stgcn\0256ffd3-f1c7-4520-8bb5-fe7bdb0c018d.npy,peace,claro,3,imputed,hagrid,train
02d24a11-4c33-4a56-9f93-4d9cc79c85e8,data\processed\secuencias_stgcn\02d24a11-4c33-4a56-9f93-4d9cc79c85e8.npy,four,oscuro,9,imputed,hagrid,train
a6e44a1b-1295-4433-b71a-74215b4bfff3,data\processed\secuencias_stgcn\a6e44a1b-1295-4433-b71a-74215b4bfff3.npy,peace_inverted,medio,5,imputed,hagrid,train
08649a66-465e-4791-a9b7-4a3025229184,data\processed\secuencias_stgcn\08649a66-465e-4791-a9b7-4a3025229184.npy,three2,claro,2,imputed,hagrid,train
02021cd2-8a70-4e8a-86bd-2bc236bd8885,data\processed\secuencias_stgcn\02021cd2-8a70-4e8a-86bd-2bc236bd8885.npy,four,oscuro,10,imputed,hagrid,train
07bbb77f-7720-441e-a521-aacc42736794,data\processed\secuencias_stgcn\07bbb77f-7720-441e-a521-aacc42736794.npy,fist,claro,1,imputed,hagrid,train
0571117f-1046-4945-a359-e42b75511f3b,data\processed\secuencias_stgcn\0571117f-1046-4945-a359-e42b75511f3b.npy,one,oscuro,10,imputed,hagrid,train
984f8bb7-c249-45af-9479-fb28b8d3d1ff,data\processed\secuencias_stgcn\984f8bb7-c249-45af-9479-fb28b8d3d1ff.npy,stop_inverted,claro,2,imputed,hagrid,train
02096c62-3893-4a29-95b5-959728afd77d,data\processed\secuencias_stgcn\02096c62-3893-4a29-95b5-959728afd77d.npy,peace,medio,5,imputed,hagrid,train
04ac3be1-96ff-4a43-a2e0-6540f56d2f5a,data\processed\secuencias_stgcn\04ac3be1-96ff-4a43-a2e0-6540f56d2f5a.npy,rock,oscuro,10,imputed,hagrid,train
10995701-90c4-4015-bdc6-fc322a6b0259,data\processed\secuencias_stgcn\10995701-90c4-4015-bdc6-fc322a6b0259.npy,peace_inverted,medio,7,imputed,hagrid,train
78f723ab-21ba-4fed-bd60-91b7bcf17d86,data\processed\secuencias_stgcn\78f723ab-21ba-4fed-bd60-91b7bcf17d86.npy,peace_inverted,medio,6,imputed,hagrid,train
5f47668c-5763-4a3b-89fb-618907cce335,data\processed\secuencias_stgcn\5f47668c-5763-4a3b-89fb-618907cce335.npy,call,claro,1,imputed,hagrid,train
00d0a827-e4e1-4f74-99d8-b1880d06e5ee,data\processed\secuencias_stgcn\00d0a827-e4e1-4f74-99d8-b1880d06e5ee.npy,stop,claro,2,imputed,hagrid,train
02aa936d-4531-4579-b6a0-2755f7f6f2e5,data\processed\secuencias_stgcn\02aa936d-4531-4579-b6a0-2755f7f6f2e5.npy,mute,claro,3,imputed,hagrid,train
00f99e94-2386-4f84-9b46-464d1a0531a2,data\processed\secuencias_stgcn\00f99e94-2386-4f84-9b46-464d1a0531a2.npy,peace,oscuro,9,imputed,hagrid,train
00b5aa33-5c4c-4cbf-af40-79b9e9cfc1ea,data\processed\secuencias_stgcn\00b5aa33-5c4c-4cbf-af40-79b9e9cfc1ea.npy,fist,claro,2,imputed,hagrid,train
83552380-ba5b-4e9f-bbf2-f3b5705ce077,data\processed\secuencias_stgcn\83552380-ba5b-4e9f-bbf2-f3b5705ce077.npy,two_up,oscuro,9,imputed,hagrid,train
aeb684e1-83cb-458b-bfde-d55f035027b0,data\processed\secuencias_stgcn\aeb684e1-83cb-458b-bfde-d55f035027b0.npy,two_up_inverted,medio,7,imputed,hagrid,train
0201aba4-c5c3-43d5-8d18-2576d2614da1,data\processed\secuencias_stgcn\0201aba4-c5c3-43d5-8d18-2576d2614da1.npy,palm,medio,5,imputed,hagrid,train
0299857b-abe1-4647-a8b6-c8006cf1123c,data\processed\secuencias_stgcn\0299857b-abe1-4647-a8b6-c8006cf1123c.npy,palm,oscuro,10,imputed,hagrid,train
04e8a0b9-3604-49d7-b839-3f34fc1b4772,data\processed\secuencias_stgcn\04e8a0b9-3604-49d7-b839-3f34fc1b4772.npy,ok,claro,1,imputed,hagrid,train
732c17d4-37a7-4730-8819-942dd3fff62b,data\processed\secuencias_stgcn\732c17d4-37a7-4730-8819-942dd3fff62b.npy,two_up_inverted,medio,6,imputed,hagrid,train
521317f0-bcb5-46cf-9d92-8bded52cb6db,data\processed\secuencias_stgcn\521317f0-bcb5-46cf-9d92-8bded52cb6db.npy,two_up_inverted,oscuro,8,imputed,hagrid,train
01e1e455-9a2d-47dc-a233-59c37e696850,data\processed\secuencias_stgcn\01e1e455-9a2d-47dc-a233-59c37e696850.npy,ok,oscuro,10,imputed,hagrid,train
00178e16-e20c-4007-8114-1e8f5a001b3a,data\processed\secuencias_stgcn\00178e16-e20c-4007-8114-1e8f5a001b3a.npy,stop,claro,4,imputed,hagrid,train
018b3f14-2244-41d0-9fde-ae2ffebc659c,data\processed\secuencias_stgcn\018b3f14-2244-41d0-9fde-ae2ffebc659c.npy,mute,medio,7,imputed,hagrid,train
0107f95c-635e-4038-ba08-e3ce5d4a44a8,data\processed\secuencias_stgcn\0107f95c-635e-4038-ba08-e3ce5d4a44a8.npy,dislike,claro,3,imputed,hagrid,train
6e360e0e-ff44-4125-8937-d8fbe5116c07,data\processed\secuencias_stgcn\6e360e0e-ff44-4125-8937-d8fbe5116c07.npy,two_up_inverted,oscuro,10,imputed,hagrid,train
0d303909-120a-41e9-9005-e445e955982d,data\processed\secuencias_stgcn\0d303909-120a-41e9-9005-e445e955982d.npy,call,claro,3,imputed,hagrid,train
0131f2a8-82a0-442a-ba13-42415e52ac0a,data\processed\secuencias_stgcn\0131f2a8-82a0-442a-ba13-42415e52ac0a.npy,two_up,oscuro,8,imputed,hagrid,train
029eb062-eff1-4971-85cb-ede347dc5bfa,data\processed\secuencias_stgcn\029eb062-eff1-4971-85cb-ede347dc5bfa.npy,four,oscuro,9,imputed,hagrid,train
20c0ccd9-d0f9-4430-937f-d610ba8e6881,data\processed\secuencias_stgcn\20c0ccd9-d0f9-4430-937f-d610ba8e6881.npy,two_up_inverted,claro,4,imputed,hagrid,train
07fdd88e-180a-4311-aa44-52208a618918,data\processed\secuencias_stgcn\07fdd88e-180a-4311-aa44-52208a618918.npy,like,claro,3,imputed,hagrid,train
00b9ddcf-9308-40a4-ac01-ee011a9ec91e,data\processed\secuencias_stgcn\00b9ddcf-9308-40a4-ac01-ee011a9ec91e.npy,rock,oscuro,8,imputed,hagrid,train
02356c2e-2841-4fac-92f7-68add3c8f0e3,data\processed\secuencias_stgcn\02356c2e-2841-4fac-92f7-68add3c8f0e3.npy,ok,claro,1,imputed,hagrid,train
1eb3fd3b-143e-41b4-ac29-0811c405d8ef,data\processed\secuencias_stgcn\1eb3fd3b-143e-41b4-ac29-0811c405d8ef.npy,three,medio,6,imputed,hagrid,train
05652b5e-a119-484d-8c94-d9fdfaccd9ba,data\processed\secuencias_stgcn\05652b5e-a119-484d-8c94-d9fdfaccd9ba.npy,dislike,claro,2,imputed,hagrid,train
025a3521-aec9-4e78-8c97-889f1dd40627,data\processed\secuencias_stgcn\025a3521-aec9-4e78-8c97-889f1dd40627.npy,three,claro,1,imputed,hagrid,train
