sample_id,suggested_label,confidence,path_landmarks,cluster,final_suggestion
sample_00901_MST_1,palm,0.9,data/processed/landmarks/sample_00901_MST_1.npy,9,ambiguous
sample_01677_MST_2,palm,0.9,data/processed/landmarks/sample_01677_MST_2.npy,11,ambiguous
sample_09109_MST_10,unknown,0.3,data/processed/landmarks/sample_09109_MST_10.npy,3,ambiguous
sample_02486_MST_3,unknown,0.3,data/processed/landmarks/sample_02486_MST_3.npy,2,ambiguous
sample_00937_MST_1,palm,0.9,data/processed/landmarks/sample_00937_MST_1.npy,2,ambiguous
sample_01200_MST_2,unknown,0.3,data/processed/landmarks/sample_01200_MST_2.npy,4,ambiguous
sample_02632_MST_3,unknown,0.3,data/processed/landmarks/sample_02632_MST_3.npy,10,ambiguous
sample_00175_MST_1,palm,0.9,data/processed/landmarks/sample_00175_MST_1.npy,2,ambiguous
sample_02857_MST_3,unknown,0.3,data/processed/landmarks/sample_02857_MST_3.npy,8,ambiguous
sample_02104_MST_3,palm,0.9,data/processed/landmarks/sample_02104_MST_3.npy,3,ambiguous
sample_01231_MST_2,unknown,0.3,data/processed/landmarks/sample_01231_MST_2.npy,2,ambiguous
sample_07463_MST_8,unknown,0.3,data/processed/landmarks/sample_07463_MST_8.npy,1,ambiguous
sample_09994_MST_10,unknown,0.3,data/processed/landmarks/sample_09994_MST_10.npy,2,ambiguous
sample_02141_MST_3,palm,0.9,data/processed/landmarks/sample_02141_MST_3.npy,0,ambiguous
sample_03066_MST_4,unknown,0.3,data/processed/landmarks/sample_03066_MST_4.npy,2,ambiguous
sample_01134_MST_2,unknown,0.3,data/processed/landmarks/sample_01134_MST_2.npy,3,ambiguous
sample_03129_MST_4,palm,0.9,data/processed/landmarks/sample_03129_MST_4.npy,8,ambiguous
sample_03477_MST_4,four,0.8,data/processed/landmarks/sample_03477_MST_4.npy,3,ambiguous
sample_02523_MST_3,palm,0.9,data/processed/landmarks/sample_02523_MST_3.npy,2,ambiguous
sample_02041_MST_3,palm,0.9,data/processed/landmarks/sample_02041_MST_3.npy,9,ambiguous
sample_03145_MST_4,unknown,0.3,data/processed/landmarks/sample_03145_MST_4.npy,3,ambiguous
sample_07517_MST_8,palm,0.9,data/processed/landmarks/sample_07517_MST_8.npy,2,ambiguous
sample_02208_MST_3,palm,0.9,data/processed/landmarks/sample_02208_MST_3.npy,4,ambiguous
sample_09623_MST_10,four,0.8,data/processed/landmarks/sample_09623_MST_10.npy,8,ambiguous
sample_00980_MST_1,unknown,0.3,data/processed/landmarks/sample_00980_MST_1.npy,4,ambiguous
sample_00998_MST_1,unknown,0.3,data/processed/landmarks/sample_00998_MST_1.npy,3,ambiguous
sample_02090_MST_3,unknown,0.3,data/processed/landmarks/sample_02090_MST_3.npy,3,ambiguous
sample_00737_MST_1,palm,0.9,data/processed/landmarks/sample_00737_MST_1.npy,3,ambiguous
sample_02310_MST_3,palm,0.9,data/processed/landmarks/sample_02310_MST_3.npy,3,ambiguous
sample_00208_MST_1,unknown,0.3,data/processed/landmarks/sample_00208_MST_1.npy,2,ambiguous
sample_00391_MST_1,four,0.8,data/processed/landmarks/sample_00391_MST_1.npy,3,ambiguous
sample_09169_MST_10,palm,0.9,data/processed/landmarks/sample_09169_MST_10.npy,4,ambiguous
sample_02502_MST_3,three,0.7,data/processed/landmarks/sample_02502_MST_3.npy,0,ambiguous
sample_03750_MST_4,palm,0.9,data/processed/landmarks/sample_03750_MST_4.npy,2,ambiguous
sample_03197_MST_4,palm,0.9,data/processed/landmarks/sample_03197_MST_4.npy,3,ambiguous
sample_01317_MST_2,palm,0.9,data/processed/landmarks/sample_01317_MST_2.npy,8,ambiguous
sample_09068_MST_10,unknown,0.3,data/processed/landmarks/sample_09068_MST_10.npy,2,ambiguous
sample_07558_MST_8,palm,0.9,data/processed/landmarks/sample_07558_MST_8.npy,8,ambiguous
sample_03767_MST_4,unknown,0.3,data/processed/landmarks/sample_03767_MST_4.npy,10,ambiguous
sample_00315_MST_1,three,0.7,data/processed/landmarks/sample_00315_MST_1.npy,3,ambiguous
sample_01320_MST_2,palm,0.9,data/processed/landmarks/sample_01320_MST_2.npy,4,ambiguous
sample_02936_MST_3,palm,0.9,data/processed/landmarks/sample_02936_MST_3.npy,8,ambiguous
sample_00938_MST_1,palm,0.9,data/processed/landmarks/sample_00938_MST_1.npy,8,ambiguous
sample_01641_MST_2,unknown,0.3,data/processed/landmarks/sample_01641_MST_2.npy,8,ambiguous
sample_08071_MST_9,palm,0.9,data/processed/landmarks/sample_08071_MST_9.npy,3,ambiguous
sample_03097_MST_4,unknown,0.3,data/processed/landmarks/sample_03097_MST_4.npy,2,ambiguous
sample_02103_MST_3,palm,0.9,data/processed/landmarks/sample_02103_MST_3.npy,0,ambiguous
sample_07388_MST_8,palm,0.9,data/processed/landmarks/sample_07388_MST_8.npy,5,ambiguous
sample_03465_MST_4,unknown,0.3,data/processed/landmarks/sample_03465_MST_4.npy,2,ambiguous
sample_03580_MST_4,unknown,0.3,data/processed/landmarks/sample_03580_MST_4.npy,11,ambiguous
sample_00569_MST_1,three,0.7,data/processed/landmarks/sample_00569_MST_1.npy,3,ambiguous
sample_08670_MST_9,unknown,0.3,data/processed/landmarks/sample_08670_MST_9.npy,2,ambiguous
sample_08309_MST_9,palm,0.9,data/processed/landmarks/sample_08309_MST_9.npy,0,ambiguous
sample_07704_MST_8,unknown,0.3,data/processed/landmarks/sample_07704_MST_8.npy,3,ambiguous
sample_03696_MST_4,unknown,0.3,data/processed/landmarks/sample_03696_MST_4.npy,2,ambiguous
sample_02438_MST_3,palm,0.9,data/processed/landmarks/sample_02438_MST_3.npy,10,ambiguous
sample_03521_MST_4,palm,0.9,data/processed/landmarks/sample_03521_MST_4.npy,2,ambiguous
sample_08766_MST_9,palm,0.9,data/processed/landmarks/sample_08766_MST_9.npy,3,ambiguous
sample_08385_MST_9,palm,0.9,data/processed/landmarks/sample_08385_MST_9.npy,10,ambiguous
sample_06544_MST_7,palm,0.9,data/processed/landmarks/sample_06544_MST_7.npy,9,ambiguous
sample_00653_MST_1,unknown,0.3,data/processed/landmarks/sample_00653_MST_1.npy,8,ambiguous
sample_09973_MST_10,unknown,0.3,data/processed/landmarks/sample_09973_MST_10.npy,3,ambiguous
sample_01615_MST_2,palm,0.9,data/processed/landmarks/sample_01615_MST_2.npy,3,ambiguous
sample_03566_MST_4,four,0.8,data/processed/landmarks/sample_03566_MST_4.npy,3,ambiguous
sample_03731_MST_4,palm,0.9,data/processed/landmarks/sample_03731_MST_4.npy,3,ambiguous
sample_07714_MST_8,four,0.8,data/processed/landmarks/sample_07714_MST_8.npy,10,ambiguous
sample_01103_MST_2,unknown,0.3,data/processed/landmarks/sample_01103_MST_2.npy,10,ambiguous
sample_00698_MST_1,unknown,0.3,data/processed/landmarks/sample_00698_MST_1.npy,0,ambiguous
sample_00280_MST_1,unknown,0.3,data/processed/landmarks/sample_00280_MST_1.npy,2,ambiguous
sample_00418_MST_1,palm,0.9,data/processed/landmarks/sample_00418_MST_1.npy,2,ambiguous
sample_08229_MST_9,unknown,0.3,data/processed/landmarks/sample_08229_MST_9.npy,8,ambiguous
sample_02760_MST_3,four,0.8,data/processed/landmarks/sample_02760_MST_3.npy,9,ambiguous
sample_03112_MST_4,unknown,0.3,data/processed/landmarks/sample_03112_MST_4.npy,3,ambiguous
sample_03897_MST_4,unknown,0.3,data/processed/landmarks/sample_03897_MST_4.npy,9,ambiguous
sample_00359_MST_1,palm,0.9,data/processed/landmarks/sample_00359_MST_1.npy,3,ambiguous
sample_01373_MST_2,rock,0.7,data/processed/landmarks/sample_01373_MST_2.npy,9,ambiguous
sample_00944_MST_1,palm,0.9,data/processed/landmarks/sample_00944_MST_1.npy,2,ambiguous
sample_02953_MST_3,palm,0.9,data/processed/landmarks/sample_02953_MST_3.npy,3,ambiguous
sample_01102_MST_2,unknown,0.3,data/processed/landmarks/sample_01102_MST_2.npy,2,ambiguous
sample_00774_MST_1,palm,0.9,data/processed/landmarks/sample_00774_MST_1.npy,2,ambiguous
sample_07624_MST_8,palm,0.9,data/processed/landmarks/sample_07624_MST_8.npy,3,ambiguous
sample_08673_MST_9,four,0.8,data/processed/landmarks/sample_08673_MST_9.npy,8,ambiguous
sample_02005_MST_3,palm,0.9,data/processed/landmarks/sample_02005_MST_3.npy,2,ambiguous
sample_00466_MST_1,unknown,0.3,data/processed/landmarks/sample_00466_MST_1.npy,0,ambiguous
sample_08464_MST_9,unknown,0.3,data/processed/landmarks/sample_08464_MST_9.npy,2,ambiguous
sample_08910_MST_9,four,0.8,data/processed/landmarks/sample_08910_MST_9.npy,11,ambiguous
sample_01625_MST_2,palm,0.9,data/processed/landmarks/sample_01625_MST_2.npy,2,ambiguous
sample_08875_MST_9,palm,0.9,data/processed/landmarks/sample_08875_MST_9.npy,8,ambiguous
sample_06213_MST_7,unknown,0.3,data/processed/landmarks/sample_06213_MST_7.npy,3,ambiguous
sample_03972_MST_4,unknown,0.3,data/processed/landmarks/sample_03972_MST_4.npy,0,ambiguous
sample_03433_MST_4,unknown,0.3,data/processed/landmarks/sample_03433_MST_4.npy,2,ambiguous
sample_07162_MST_8,unknown,0.3,data/processed/landmarks/sample_07162_MST_8.npy,0,ambiguous
sample_00417_MST_1,palm,0.9,data/processed/landmarks/sample_00417_MST_1.npy,3,ambiguous
sample_03513_MST_4,palm,0.9,data/processed/landmarks/sample_03513_MST_4.npy,2,ambiguous
sample_03827_MST_4,palm,0.9,data/processed/landmarks/sample_03827_MST_4.npy,3,ambiguous
sample_07083_MST_8,palm,0.9,data/processed/landmarks/sample_07083_MST_8.npy,4,ambiguous
sample_02204_MST_3,unknown,0.3,data/processed/landmarks/sample_02204_MST_3.npy,3,ambiguous
sample_03201_MST_4,palm,0.9,data/processed/landmarks/sample_03201_MST_4.npy,3,ambiguous
sample_03300_MST_4,palm,0.9,data/processed/landmarks/sample_03300_MST_4.npy,7,ambiguous
sample_02425_MST_3,palm,0.9,data/processed/landmarks/sample_02425_MST_3.npy,2,ambiguous
sample_01644_MST_2,palm,0.9,data/processed/landmarks/sample_01644_MST_2.npy,0,ambiguous
sample_01603_MST_2,palm,0.9,data/processed/landmarks/sample_01603_MST_2.npy,3,ambiguous
sample_09776_MST_10,unknown,0.3,data/processed/landmarks/sample_09776_MST_10.npy,2,ambiguous
sample_00142_MST_1,unknown,0.3,data/processed/landmarks/sample_00142_MST_1.npy,3,ambiguous
sample_03355_MST_4,palm,0.9,data/processed/landmarks/sample_03355_MST_4.npy,8,ambiguous
sample_08456_MST_9,unknown,0.3,data/processed/landmarks/sample_08456_MST_9.npy,0,ambiguous
sample_02598_MST_3,unknown,0.3,data/processed/landmarks/sample_02598_MST_3.npy,9,ambiguous
sample_03032_MST_4,palm,0.9,data/processed/landmarks/sample_03032_MST_4.npy,0,ambiguous
sample_02842_MST_3,unknown,0.3,data/processed/landmarks/sample_02842_MST_3.npy,3,ambiguous
sample_08157_MST_9,palm,0.9,data/processed/landmarks/sample_08157_MST_9.npy,3,ambiguous
sample_03181_MST_4,palm,0.9,data/processed/landmarks/sample_03181_MST_4.npy,3,ambiguous
sample_03973_MST_4,four,0.8,data/processed/landmarks/sample_03973_MST_4.npy,3,ambiguous
sample_07007_MST_8,palm,0.9,data/processed/landmarks/sample_07007_MST_8.npy,8,ambiguous
sample_00154_MST_1,unknown,0.3,data/processed/landmarks/sample_00154_MST_1.npy,3,ambiguous
sample_01662_MST_2,unknown,0.3,data/processed/landmarks/sample_01662_MST_2.npy,3,ambiguous
sample_07756_MST_8,palm,0.9,data/processed/landmarks/sample_07756_MST_8.npy,3,ambiguous
sample_00283_MST_1,palm,0.9,data/processed/landmarks/sample_00283_MST_1.npy,8,ambiguous
sample_08524_MST_9,unknown,0.3,data/processed/landmarks/sample_08524_MST_9.npy,9,ambiguous
sample_01330_MST_2,unknown,0.3,data/processed/landmarks/sample_01330_MST_2.npy,3,ambiguous
sample_01763_MST_2,unknown,0.3,data/processed/landmarks/sample_01763_MST_2.npy,2,ambiguous
sample_07697_MST_8,unknown,0.3,data/processed/landmarks/sample_07697_MST_8.npy,3,ambiguous
sample_09699_MST_10,palm,0.9,data/processed/landmarks/sample_09699_MST_10.npy,9,ambiguous
sample_03491_MST_4,unknown,0.3,data/processed/landmarks/sample_03491_MST_4.npy,8,ambiguous
sample_00770_MST_1,palm,0.9,data/processed/landmarks/sample_00770_MST_1.npy,0,ambiguous
sample_02916_MST_3,unknown,0.3,data/processed/landmarks/sample_02916_MST_3.npy,11,ambiguous
sample_03814_MST_4,palm,0.9,data/processed/landmarks/sample_03814_MST_4.npy,2,ambiguous
sample_00480_MST_1,palm,0.9,data/processed/landmarks/sample_00480_MST_1.npy,0,ambiguous
sample_09244_MST_10,unknown,0.3,data/processed/landmarks/sample_09244_MST_10.npy,11,ambiguous
sample_03011_MST_4,unknown,0.3,data/processed/landmarks/sample_03011_MST_4.npy,3,ambiguous
sample_02756_MST_3,unknown,0.3,data/processed/landmarks/sample_02756_MST_3.npy,10,ambiguous
sample_07407_MST_8,four,0.8,data/processed/landmarks/sample_07407_MST_8.npy,4,ambiguous
sample_01198_MST_2,unknown,0.3,data/processed/landmarks/sample_01198_MST_2.npy,8,ambiguous
sample_06390_MST_7,palm,0.9,data/processed/landmarks/sample_06390_MST_7.npy,4,ambiguous
sample_01594_MST_2,three,0.7,data/processed/landmarks/sample_01594_MST_2.npy,2,ambiguous
sample_00111_MST_1,unknown,0.3,data/processed/landmarks/sample_00111_MST_1.npy,2,ambiguous
sample_05593_MST_6,palm,0.9,data/processed/landmarks/sample_05593_MST_6.npy,7,ambiguous
sample_07709_MST_8,palm,0.9,data/processed/landmarks/sample_07709_MST_8.npy,0,ambiguous
sample_03640_MST_4,palm,0.9,data/processed/landmarks/sample_03640_MST_4.npy,4,ambiguous
sample_04314_MST_5,unknown,0.3,data/processed/landmarks/sample_04314_MST_5.npy,11,ambiguous
sample_00659_MST_1,palm,0.9,data/processed/landmarks/sample_00659_MST_1.npy,4,ambiguous
sample_05719_MST_6,palm,0.9,data/processed/landmarks/sample_05719_MST_6.npy,0,ambiguous
sample_09783_MST_10,unknown,0.3,data/processed/landmarks/sample_09783_MST_10.npy,9,ambiguous
sample_01486_MST_2,unknown,0.3,data/processed/landmarks/sample_01486_MST_2.npy,0,ambiguous
sample_07893_MST_8,palm,0.9,data/processed/landmarks/sample_07893_MST_8.npy,2,ambiguous
sample_02701_MST_3,palm,0.9,data/processed/landmarks/sample_02701_MST_3.npy,8,ambiguous
sample_02131_MST_3,palm,0.9,data/processed/landmarks/sample_02131_MST_3.npy,8,ambiguous
sample_05568_MST_6,unknown,0.3,data/processed/landmarks/sample_05568_MST_6.npy,2,ambiguous
sample_02918_MST_3,palm,0.9,data/processed/landmarks/sample_02918_MST_3.npy,0,ambiguous
sample_02636_MST_3,unknown,0.3,data/processed/landmarks/sample_02636_MST_3.npy,4,ambiguous
sample_02860_MST_3,palm,0.9,data/processed/landmarks/sample_02860_MST_3.npy,2,ambiguous
sample_01896_MST_2,unknown,0.3,data/processed/landmarks/sample_01896_MST_2.npy,3,ambiguous
sample_07820_MST_8,pinky,0.6,data/processed/landmarks/sample_07820_MST_8.npy,3,ambiguous
sample_01937_MST_2,four,0.8,data/processed/landmarks/sample_01937_MST_2.npy,3,ambiguous
sample_02022_MST_3,palm,0.9,data/processed/landmarks/sample_02022_MST_3.npy,0,ambiguous
sample_09358_MST_10,unknown,0.3,data/processed/landmarks/sample_09358_MST_10.npy,3,ambiguous
sample_01488_MST_2,palm,0.9,data/processed/landmarks/sample_01488_MST_2.npy,2,ambiguous
sample_02629_MST_3,palm,0.9,data/processed/landmarks/sample_02629_MST_3.npy,8,ambiguous
sample_09350_MST_10,palm,0.9,data/processed/landmarks/sample_09350_MST_10.npy,10,ambiguous
sample_09585_MST_10,palm,0.9,data/processed/landmarks/sample_09585_MST_10.npy,9,ambiguous
sample_03986_MST_4,unknown,0.3,data/processed/landmarks/sample_03986_MST_4.npy,3,ambiguous
sample_07274_MST_8,unknown,0.3,data/processed/landmarks/sample_07274_MST_8.npy,0,ambiguous
sample_02998_MST_3,palm,0.9,data/processed/landmarks/sample_02998_MST_3.npy,3,ambiguous
sample_01002_MST_2,palm,0.9,data/processed/landmarks/sample_01002_MST_2.npy,3,ambiguous
sample_02672_MST_3,unknown,0.3,data/processed/landmarks/sample_02672_MST_3.npy,8,ambiguous
sample_03168_MST_4,unknown,0.3,data/processed/landmarks/sample_03168_MST_4.npy,3,ambiguous
sample_00791_MST_1,palm,0.9,data/processed/landmarks/sample_00791_MST_1.npy,7,ambiguous
sample_01609_MST_2,palm,0.9,data/processed/landmarks/sample_01609_MST_2.npy,2,ambiguous
sample_02731_MST_3,unknown,0.3,data/processed/landmarks/sample_02731_MST_3.npy,2,ambiguous
sample_05592_MST_6,palm,0.9,data/processed/landmarks/sample_05592_MST_6.npy,2,ambiguous
sample_07308_MST_8,palm,0.9,data/processed/landmarks/sample_07308_MST_8.npy,0,ambiguous
sample_09969_MST_10,palm,0.9,data/processed/landmarks/sample_09969_MST_10.npy,7,ambiguous
sample_02699_MST_3,unknown,0.3,data/processed/landmarks/sample_02699_MST_3.npy,0,ambiguous
sample_09703_MST_10,palm,0.9,data/processed/landmarks/sample_09703_MST_10.npy,2,ambiguous
sample_07588_MST_8,unknown,0.3,data/processed/landmarks/sample_07588_MST_8.npy,1,ambiguous
sample_00187_MST_1,unknown,0.3,data/processed/landmarks/sample_00187_MST_1.npy,3,ambiguous
sample_04893_MST_5,palm,0.9,data/processed/landmarks/sample_04893_MST_5.npy,3,ambiguous
sample_04435_MST_5,four,0.8,data/processed/landmarks/sample_04435_MST_5.npy,3,ambiguous
sample_07856_MST_8,palm,0.9,data/processed/landmarks/sample_07856_MST_8.npy,10,ambiguous
sample_01328_MST_2,palm,0.9,data/processed/landmarks/sample_01328_MST_2.npy,3,ambiguous
sample_02766_MST_3,palm,0.9,data/processed/landmarks/sample_02766_MST_3.npy,9,ambiguous
sample_03162_MST_4,unknown,0.3,data/processed/landmarks/sample_03162_MST_4.npy,0,ambiguous
sample_03797_MST_4,palm,0.9,data/processed/landmarks/sample_03797_MST_4.npy,9,ambiguous
sample_01805_MST_2,unknown,0.3,data/processed/landmarks/sample_01805_MST_2.npy,11,ambiguous
sample_01204_MST_2,palm,0.9,data/processed/landmarks/sample_01204_MST_2.npy,3,ambiguous
sample_02273_MST_3,unknown,0.3,data/processed/landmarks/sample_02273_MST_3.npy,11,ambiguous
sample_01213_MST_2,palm,0.9,data/processed/landmarks/sample_01213_MST_2.npy,11,ambiguous
sample_01542_MST_2,unknown,0.3,data/processed/landmarks/sample_01542_MST_2.npy,2,ambiguous
sample_05502_MST_6,palm,0.9,data/processed/landmarks/sample_05502_MST_6.npy,8,ambiguous
sample_01250_MST_2,four,0.8,data/processed/landmarks/sample_01250_MST_2.npy,3,ambiguous
sample_03401_MST_4,palm,0.9,data/processed/landmarks/sample_03401_MST_4.npy,11,ambiguous
sample_08511_MST_9,palm,0.9,data/processed/landmarks/sample_08511_MST_9.npy,3,ambiguous
sample_01335_MST_2,unknown,0.3,data/processed/landmarks/sample_01335_MST_2.npy,2,ambiguous
sample_03341_MST_4,unknown,0.3,data/processed/landmarks/sample_03341_MST_4.npy,3,ambiguous
sample_00726_MST_1,palm,0.9,data/processed/landmarks/sample_00726_MST_1.npy,11,ambiguous
sample_07621_MST_8,palm,0.9,data/processed/landmarks/sample_07621_MST_8.npy,3,ambiguous
sample_01990_MST_2,palm,0.9,data/processed/landmarks/sample_01990_MST_2.npy,10,ambiguous
sample_08676_MST_9,unknown,0.3,data/processed/landmarks/sample_08676_MST_9.npy,2,ambiguous
sample_02875_MST_3,unknown,0.3,data/processed/landmarks/sample_02875_MST_3.npy,3,ambiguous
sample_08066_MST_9,palm,0.9,data/processed/landmarks/sample_08066_MST_9.npy,4,ambiguous
sample_01962_MST_2,peace,0.8,data/processed/landmarks/sample_01962_MST_2.npy,2,ambiguous
sample_02002_MST_3,palm,0.9,data/processed/landmarks/sample_02002_MST_3.npy,2,ambiguous
sample_01792_MST_2,unknown,0.3,data/processed/landmarks/sample_01792_MST_2.npy,3,ambiguous
sample_01657_MST_2,palm,0.9,data/processed/landmarks/sample_01657_MST_2.npy,2,ambiguous
sample_08232_MST_9,unknown,0.3,data/processed/landmarks/sample_08232_MST_9.npy,3,ambiguous
sample_01210_MST_2,unknown,0.3,data/processed/landmarks/sample_01210_MST_2.npy,3,ambiguous
sample_02997_MST_3,unknown,0.3,data/processed/landmarks/sample_02997_MST_3.npy,11,ambiguous
sample_02013_MST_3,palm,0.9,data/processed/landmarks/sample_02013_MST_3.npy,0,ambiguous
sample_03694_MST_4,palm,0.9,data/processed/landmarks/sample_03694_MST_4.npy,0,ambiguous
sample_01739_MST_2,unknown,0.3,data/processed/landmarks/sample_01739_MST_2.npy,4,ambiguous
sample_00029_MST_1,unknown,0.3,data/processed/landmarks/sample_00029_MST_1.npy,0,ambiguous
sample_07677_MST_8,unknown,0.3,data/processed/landmarks/sample_07677_MST_8.npy,3,ambiguous
sample_02114_MST_3,palm,0.9,data/processed/landmarks/sample_02114_MST_3.npy,3,ambiguous
sample_07781_MST_8,palm,0.9,data/processed/landmarks/sample_07781_MST_8.npy,2,ambiguous
sample_00488_MST_1,unknown,0.3,data/processed/landmarks/sample_00488_MST_1.npy,2,ambiguous
sample_02684_MST_3,four,0.8,data/processed/landmarks/sample_02684_MST_3.npy,8,ambiguous
sample_02335_MST_3,palm,0.9,data/processed/landmarks/sample_02335_MST_3.npy,3,ambiguous
sample_06320_MST_7,palm,0.9,data/processed/landmarks/sample_06320_MST_7.npy,3,ambiguous
sample_03727_MST_4,unknown,0.3,data/processed/landmarks/sample_03727_MST_4.npy,4,ambiguous
sample_03060_MST_4,palm,0.9,data/processed/landmarks/sample_03060_MST_4.npy,3,ambiguous
sample_00014_MST_1,palm,0.9,data/processed/landmarks/sample_00014_MST_1.npy,0,ambiguous
sample_07957_MST_8,unknown,0.3,data/processed/landmarks/sample_07957_MST_8.npy,0,ambiguous
sample_09835_MST_10,unknown,0.3,data/processed/landmarks/sample_09835_MST_10.npy,3,ambiguous
sample_03448_MST_4,palm,0.9,data/processed/landmarks/sample_03448_MST_4.npy,0,ambiguous
sample_07184_MST_8,palm,0.9,data/processed/landmarks/sample_07184_MST_8.npy,11,ambiguous
sample_00401_MST_1,palm,0.9,data/processed/landmarks/sample_00401_MST_1.npy,8,ambiguous
sample_02506_MST_3,unknown,0.3,data/processed/landmarks/sample_02506_MST_3.npy,3,ambiguous
