sample_id,suggested_label,confidence,path_landmarks,dist_ok,thumb_abduction,palm_arc,prox_T,prox_I,prox_M,prox_R,prox_P,cluster
sample_00569_MST_1,unknown,0.2,data/processed/landmarks/sample_00569_MST_1.npy,1.1799608,43.346935,0.9430157,117.865906,96.06649,93.32064,51.664833,108.31946,5
sample_08766_MST_9,unknown,0.2,data/processed/landmarks/sample_08766_MST_9.npy,2.2479093,126.72959,0.6298991,112.907814,89.26047,40.60555,65.80554,89.90051,3
sample_08385_MST_9,unknown,0.2,data/processed/landmarks/sample_08385_MST_9.npy,5.5005116,112.096436,3.1018624,94.19153,94.13111,52.62275,109.391594,127.90071,2
sample_06544_MST_7,unknown,0.2,data/processed/landmarks/sample_06544_MST_7.npy,1.2834921,44.28111,2.581595,77.07486,49.47862,39.633556,65.990105,123.521,0
sample_00653_MST_1,unknown,0.2,data/processed/landmarks/sample_00653_MST_1.npy,3.397683,135.40242,1.524926,135.65698,112.757324,24.913477,55.573963,102.93995,3
sample_01615_MST_2,unknown,0.2,data/processed/landmarks/sample_01615_MST_2.npy,1.6630251,80.49066,1.1176295,107.23884,88.82596,81.84507,82.32292,39.112232,1
sample_03566_MST_4,unknown,0.2,data/processed/landmarks/sample_03566_MST_4.npy,1.9562353,119.136986,0.8490641,166.11783,60.853703,44.036907,165.84157,39.163563,3
sample_00698_MST_1,unknown,0.2,data/processed/landmarks/sample_00698_MST_1.npy,1.6825314,55.46857,1.5431021,30.431028,122.86608,37.34994,51.361595,143.3517,0
sample_00280_MST_1,unknown,0.2,data/processed/landmarks/sample_00280_MST_1.npy,0.75993896,20.767385,1.2490374,69.1162,50.30269,158.43193,71.31438,165.22868,5
sample_08229_MST_9,unknown,0.2,data/processed/landmarks/sample_08229_MST_9.npy,1.4041704,105.273125,1.9781091,93.85628,167.4182,9.143315,79.07843,100.94311,0
sample_03112_MST_4,unknown,0.2,data/processed/landmarks/sample_03112_MST_4.npy,1.4888932,62.645973,1.4451137,164.94777,105.925934,56.181942,154.34003,157.35269,0
sample_03897_MST_4,unknown,0.2,data/processed/landmarks/sample_03897_MST_4.npy,2.1936767,106.435234,2.0035086,56.957165,153.1615,126.618805,14.705301,123.95735,5
sample_01102_MST_2,unknown,0.2,data/processed/landmarks/sample_01102_MST_2.npy,2.2061021,99.55765,1.2941914,22.947052,36.842407,121.999306,72.630135,137.95349,3
sample_00774_MST_1,unknown,0.2,data/processed/landmarks/sample_00774_MST_1.npy,2.6588564,158.90974,0.93043864,61.069893,129.72316,74.630226,32.698322,132.04875,5
sample_07624_MST_8,unknown,0.2,data/processed/landmarks/sample_07624_MST_8.npy,2.181149,122.24513,1.8898143,162.91232,54.454357,59.69744,91.154335,89.25397,3
sample_08673_MST_9,unknown,0.2,data/processed/landmarks/sample_08673_MST_9.npy,1.7253308,69.543304,1.435713,37.99938,133.32585,158.66211,54.868053,131.19356,5
sample_00466_MST_1,unknown,0.2,data/processed/landmarks/sample_00466_MST_1.npy,3.2814374,134.14792,0.90552276,84.589325,83.011086,121.55322,137.19107,47.530544,4
sample_08910_MST_9,unknown,0.2,data/processed/landmarks/sample_08910_MST_9.npy,2.763658,163.05959,1.4227152,65.685745,92.814354,167.02834,49.697067,107.23962,5
sample_08875_MST_9,unknown,0.2,data/processed/landmarks/sample_08875_MST_9.npy,4.2901673,105.015465,3.8853402,90.68561,125.97136,124.44059,88.19256,16.750729,4
sample_06213_MST_7,unknown,0.2,data/processed/landmarks/sample_06213_MST_7.npy,0.9317039,30.822699,0.42872676,32.978115,65.34334,107.52479,85.83448,47.390686,1
sample_03433_MST_4,unknown,0.2,data/processed/landmarks/sample_03433_MST_4.npy,2.9178302,142.62456,1.8067917,62.60539,120.51276,132.94598,41.48759,103.95817,5
sample_07083_MST_8,unknown,0.2,data/processed/landmarks/sample_07083_MST_8.npy,3.7653513,102.642746,0.9275959,21.084293,81.72614,130.51344,52.05932,104.83057,5
sample_03300_MST_4,unknown,0.2,data/processed/landmarks/sample_03300_MST_4.npy,4.982613,100.90359,1.6060941,89.142105,101.77053,20.58859,144.08142,135.08685,3
sample_02425_MST_3,unknown,0.2,data/processed/landmarks/sample_02425_MST_3.npy,0.9505599,39.347477,0.39597246,70.7046,47.568314,56.06102,108.264915,117.652214,1
sample_01603_MST_2,unknown,0.2,data/processed/landmarks/sample_01603_MST_2.npy,1.0751554,62.81468,0.7797291,58.53725,153.24313,104.10468,116.36951,52.12344,4
sample_09776_MST_10,unknown,0.2,data/processed/landmarks/sample_09776_MST_10.npy,1.564065,10.167401,1.8110214,142.00237,154.49829,166.79648,163.35591,37.448296,1
sample_00142_MST_1,unknown,0.2,data/processed/landmarks/sample_00142_MST_1.npy,1.5752352,77.284386,0.5675595,116.630936,97.96615,113.82322,45.230698,125.994606,5
sample_03355_MST_4,unknown,0.2,data/processed/landmarks/sample_03355_MST_4.npy,1.8950248,50.611496,1.6458658,66.09009,125.399536,46.40141,44.04201,68.88368,0
sample_02598_MST_3,unknown,0.2,data/processed/landmarks/sample_02598_MST_3.npy,1.5800697,57.510826,2.2222204,96.71205,152.07547,134.43665,90.20763,13.210847,4
sample_03032_MST_4,unknown,0.2,data/processed/landmarks/sample_03032_MST_4.npy,2.4680383,103.61444,1.0434489,132.63351,79.81856,25.704052,83.266014,54.3591,3
sample_02842_MST_3,unknown,0.2,data/processed/landmarks/sample_02842_MST_3.npy,0.47898263,15.41424,1.4584613,100.228195,134.17078,119.64352,54.68711,147.23972,5
sample_08157_MST_9,unknown,0.2,data/processed/landmarks/sample_08157_MST_9.npy,0.4053254,22.751465,0.51788634,58.665005,66.81763,136.26616,91.65123,47.457874,1
sample_03181_MST_4,unknown,0.2,data/processed/landmarks/sample_03181_MST_4.npy,2.577417,119.24338,0.45249957,53.222363,52.22144,107.00882,101.46513,61.47073,3
sample_07007_MST_8,unknown,0.2,data/processed/landmarks/sample_07007_MST_8.npy,2.0457668,123.226715,1.3384016,58.06702,51.761116,80.09611,146.59447,111.20919,3
sample_01662_MST_2,unknown,0.2,data/processed/landmarks/sample_01662_MST_2.npy,1.9714049,57.56954,0.35844854,86.335175,35.95831,84.99039,108.34904,31.374916,1
sample_01330_MST_2,unknown,0.2,data/processed/landmarks/sample_01330_MST_2.npy,1.8846798,67.81791,0.9431391,126.637695,35.341167,144.72101,99.65917,158.5056,3
sample_01763_MST_2,unknown,0.2,data/processed/landmarks/sample_01763_MST_2.npy,1.3115054,72.730515,0.7080402,33.590553,102.391914,82.05263,44.67587,129.20891,5
sample_09699_MST_10,unknown,0.2,data/processed/landmarks/sample_09699_MST_10.npy,1.6609803,68.942345,0.79680514,104.64351,90.65771,23.721231,43.046513,117.45175,0
sample_00770_MST_1,unknown,0.2,data/processed/landmarks/sample_00770_MST_1.npy,0.95434165,36.075974,0.3336857,31.72745,73.83464,90.50568,126.21181,17.212276,1
sample_02916_MST_3,unknown,0.2,data/processed/landmarks/sample_02916_MST_3.npy,2.83976,96.38929,1.4395475,21.015284,156.30666,126.98602,74.07623,54.646446,4
sample_03814_MST_4,unknown,0.2,data/processed/landmarks/sample_03814_MST_4.npy,2.1755712,47.391315,1.0892867,131.9039,105.457695,53.53787,72.3216,118.01711,0
sample_00480_MST_1,unknown,0.2,data/processed/landmarks/sample_00480_MST_1.npy,2.8200378,106.03859,0.41774362,102.294304,45.454533,46.95774,146.62721,148.98972,3
sample_03011_MST_4,unknown,0.2,data/processed/landmarks/sample_03011_MST_4.npy,3.0129561,142.51717,1.6649474,41.025856,139.0955,110.47187,59.62847,49.35938,4
sample_02756_MST_3,unknown,0.2,data/processed/landmarks/sample_02756_MST_3.npy,4.4155254,142.33766,1.1728485,70.55214,44.14588,59.030167,173.79639,110.02189,3
sample_06390_MST_7,unknown,0.2,data/processed/landmarks/sample_06390_MST_7.npy,1.9263858,77.88294,0.74617684,157.76569,47.66192,109.4709,122.06522,38.102566,1
sample_03640_MST_4,unknown,0.2,data/processed/landmarks/sample_03640_MST_4.npy,2.0331116,10.940172,1.4259738,59.340935,50.671894,100.52512,89.29695,97.544815,1
sample_04314_MST_5,unknown,0.2,data/processed/landmarks/sample_04314_MST_5.npy,3.3423843,97.60544,1.7699691,56.453236,126.00245,54.64933,114.83113,85.92019,4
sample_00659_MST_1,unknown,0.2,data/processed/landmarks/sample_00659_MST_1.npy,0.66979814,27.496065,0.682855,90.03814,62.20955,123.390434,50.686535,49.11821,1
sample_05719_MST_6,unknown,0.2,data/processed/landmarks/sample_05719_MST_6.npy,1.3254244,65.316765,0.44805187,137.81146,109.45267,83.50474,76.15089,8.496249,1
sample_01486_MST_2,unknown,0.2,data/processed/landmarks/sample_01486_MST_2.npy,1.1100295,35.74461,2.4314785,55.610893,110.702324,142.66081,50.369087,74.64486,5
sample_02701_MST_3,unknown,0.2,data/processed/landmarks/sample_02701_MST_3.npy,3.4332354,97.46275,2.4450698,68.008484,83.81364,12.287981,114.45932,147.69537,3
sample_02918_MST_3,unknown,0.2,data/processed/landmarks/sample_02918_MST_3.npy,1.6054827,121.39344,0.9198602,125.40552,142.40802,36.456863,24.312897,126.454346,5
sample_02860_MST_3,unknown,0.2,data/processed/landmarks/sample_02860_MST_3.npy,1.8274946,81.592224,0.88116765,50.349346,115.575485,94.913025,139.02956,49.419983,4
sample_02022_MST_3,unknown,0.2,data/processed/landmarks/sample_02022_MST_3.npy,0.7961639,22.727982,1.223282,111.78676,92.2805,150.78305,29.750362,127.82122,5
sample_09358_MST_10,unknown,0.2,data/processed/landmarks/sample_09358_MST_10.npy,2.6689417,139.32086,1.3958597,151.02989,94.690605,130.51367,178.75227,43.367043,4
sample_02629_MST_3,unknown,0.2,data/processed/landmarks/sample_02629_MST_3.npy,0.6344314,21.81119,0.34565756,99.25401,59.35523,64.67256,99.78358,56.174953,1
sample_09350_MST_10,unknown,0.2,data/processed/landmarks/sample_09350_MST_10.npy,2.1638694,62.928276,1.6653384,60.641155,68.05372,110.46645,36.135265,139.63676,5
sample_09585_MST_10,unknown,0.2,data/processed/landmarks/sample_09585_MST_10.npy,0.28548732,11.465131,2.0740283,131.98758,124.6248,130.93607,69.82217,51.674614,1
sample_03986_MST_4,unknown,0.2,data/processed/landmarks/sample_03986_MST_4.npy,0.52204454,29.33061,1.3259882,46.258617,136.94276,53.18735,106.42788,140.8999,0
sample_07274_MST_8,unknown,0.2,data/processed/landmarks/sample_07274_MST_8.npy,1.0091065,18.107998,1.3753437,152.82309,116.85047,21.6725,128.21559,101.79292,0
sample_00791_MST_1,unknown,0.2,data/processed/landmarks/sample_00791_MST_1.npy,7.882564,104.92998,4.1786194,42.997597,171.13672,100.006226,119.15113,56.024734,2
sample_02731_MST_3,unknown,0.2,data/processed/landmarks/sample_02731_MST_3.npy,1.7724601,80.52704,2.5345173,156.34125,110.9799,33.723526,132.11557,53.752922,0
sample_05592_MST_6,unknown,0.2,data/processed/landmarks/sample_05592_MST_6.npy,2.3361201,155.60979,3.0689902,99.055275,128.5952,119.51724,33.319653,75.11701,4
sample_09969_MST_10,unknown,0.2,data/processed/landmarks/sample_09969_MST_10.npy,5.458052,102.90405,4.519835,89.66119,125.8275,28.77426,52.900333,64.572685,2
sample_09703_MST_10,unknown,0.2,data/processed/landmarks/sample_09703_MST_10.npy,1.3168359,58.82143,0.58599705,83.35955,45.31414,35.760597,109.00106,46.989765,1
sample_07588_MST_8,unknown,0.2,data/processed/landmarks/sample_07588_MST_8.npy,4.2314367,124.728165,2.8198073,169.0428,121.99231,44.319794,41.10223,54.073128,4
sample_04435_MST_5,unknown,0.2,data/processed/landmarks/sample_04435_MST_5.npy,1.6099004,100.73345,0.32071412,152.59373,64.62715,45.459713,90.066536,129.44461,3
sample_02766_MST_3,unknown,0.2,data/processed/landmarks/sample_02766_MST_3.npy,4.3630753,69.96324,1.8875428,59.726543,131.40103,56.294773,102.00389,101.79447,0
sample_03162_MST_4,unknown,0.2,data/processed/landmarks/sample_03162_MST_4.npy,0.86931413,41.35979,1.2919772,16.22419,80.52521,32.55169,57.3741,162.36504,0
sample_03797_MST_4,unknown,0.2,data/processed/landmarks/sample_03797_MST_4.npy,2.8066926,129.85677,2.5445943,104.58963,102.62053,108.6301,46.93421,61.18874,4
sample_01805_MST_2,unknown,0.2,data/processed/landmarks/sample_01805_MST_2.npy,3.0823138,116.749794,0.93070793,31.16285,35.366043,88.06931,111.19563,143.88138,3
sample_01213_MST_2,unknown,0.2,data/processed/landmarks/sample_01213_MST_2.npy,2.0625584,70.28195,1.81443,92.61151,93.471664,47.848557,90.615715,13.0453,4
sample_01542_MST_2,unknown,0.2,data/processed/landmarks/sample_01542_MST_2.npy,1.459353,96.59889,1.3955559,94.05793,130.91356,144.19957,118.98387,13.338085,4
sample_05502_MST_6,unknown,0.2,data/processed/landmarks/sample_05502_MST_6.npy,1.9111072,131.10861,1.966076,115.76831,64.69299,98.43462,106.29251,43.185287,4
sample_03401_MST_4,unknown,0.2,data/processed/landmarks/sample_03401_MST_4.npy,3.62073,114.981705,1.2759817,127.66511,117.63196,141.35698,53.362324,26.685135,4
sample_08511_MST_9,unknown,0.2,data/processed/landmarks/sample_08511_MST_9.npy,1.9018083,122.971085,1.5340416,104.421265,129.29544,125.910416,108.96282,19.75071,4
sample_00726_MST_1,unknown,0.2,data/processed/landmarks/sample_00726_MST_1.npy,4.74678,148.93849,1.8657764,107.28169,124.847466,37.38751,125.22023,79.099785,4
sample_07621_MST_8,unknown,0.2,data/processed/landmarks/sample_07621_MST_8.npy,1.1412065,39.22921,0.6834787,57.55807,106.528946,56.04543,93.19857,50.21563,0
sample_01990_MST_2,unknown,0.2,data/processed/landmarks/sample_01990_MST_2.npy,3.9692638,135.82623,1.1002617,30.794012,99.53016,47.38957,97.19786,40.227226,4
sample_02875_MST_3,unknown,0.2,data/processed/landmarks/sample_02875_MST_3.npy,1.1042439,55.93316,1.8413112,150.08864,88.38595,149.87659,28.504211,54.019592,5
sample_08066_MST_9,unknown,0.2,data/processed/landmarks/sample_08066_MST_9.npy,0.50468,12.622903,0.7066239,105.377495,51.260494,156.58203,42.898754,114.91429,5
sample_01962_MST_2,unknown,0.2,data/processed/landmarks/sample_01962_MST_2.npy,1.7278899,78.66828,0.8285078,102.955,116.6437,20.277054,56.041676,58.150696,0
sample_01657_MST_2,unknown,0.2,data/processed/landmarks/sample_01657_MST_2.npy,0.5120993,20.53145,1.1998785,87.66709,142.06667,72.26311,47.592056,62.34043,0
sample_08232_MST_9,unknown,0.2,data/processed/landmarks/sample_08232_MST_9.npy,1.2133272,62.97431,1.6967093,139.97633,77.14832,103.304115,56.93555,147.3814,5
sample_02997_MST_3,unknown,0.2,data/processed/landmarks/sample_02997_MST_3.npy,2.6027255,96.51595,2.4001718,71.766914,126.549,130.71799,135.39177,53.179695,4
sample_01739_MST_2,unknown,0.2,data/processed/landmarks/sample_01739_MST_2.npy,2.3246708,52.108486,1.0108738,42.25175,106.604774,37.08946,12.034257,76.18702,5
sample_00029_MST_1,unknown,0.2,data/processed/landmarks/sample_00029_MST_1.npy,2.196347,107.77852,1.3221072,69.605446,89.76499,118.70494,54.243004,127.972115,5
sample_02114_MST_3,unknown,0.2,data/processed/landmarks/sample_02114_MST_3.npy,1.5448685,134.93484,1.2319455,160.99649,118.340546,121.012726,48.540924,52.502186,4
sample_00488_MST_1,unknown,0.2,data/processed/landmarks/sample_00488_MST_1.npy,2.0622659,153.7324,1.0398185,126.403015,63.3323,107.70156,6.947801,84.66753,5
sample_02684_MST_3,unknown,0.2,data/processed/landmarks/sample_02684_MST_3.npy,1.7928417,111.65144,1.0690901,98.113365,91.464066,89.4834,56.64933,118.892975,5
sample_03727_MST_4,unknown,0.2,data/processed/landmarks/sample_03727_MST_4.npy,2.520014,136.32541,1.6834527,106.91994,73.86002,50.468407,134.04517,118.84886,3
sample_03060_MST_4,unknown,0.2,data/processed/landmarks/sample_03060_MST_4.npy,1.083777,47.01941,0.13971765,169.32687,55.34001,124.6707,75.854836,90.626595,1
sample_09835_MST_10,unknown,0.2,data/processed/landmarks/sample_09835_MST_10.npy,1.9829549,143.13983,1.1560583,92.34412,108.86576,89.3733,122.90797,59.502316,4
sample_03448_MST_4,unknown,0.2,data/processed/landmarks/sample_03448_MST_4.npy,3.1934636,82.97421,0.50995994,118.594765,38.426723,146.52489,108.39971,117.41205,3
sample_07184_MST_8,unknown,0.2,data/processed/landmarks/sample_07184_MST_8.npy,4.2524147,59.30011,0.908134,57.654957,69.81766,108.98162,27.951223,82.026024,5
sample_02506_MST_3,unknown,0.2,data/processed/landmarks/sample_02506_MST_3.npy,1.0662987,53.201653,0.5909296,151.38782,140.74724,138.73323,49.84996,142.97131,5
sample_01773_MST_2,unknown,0.2,data/processed/landmarks/sample_01773_MST_2.npy,1.1501528,71.59109,0.6033615,123.70647,108.767044,44.316315,102.630005,131.4116,0
sample_02118_MST_3,unknown,0.2,data/processed/landmarks/sample_02118_MST_3.npy,2.0352223,82.21586,2.1279206,81.62188,96.866425,45.354446,35.210896,94.77916,5
sample_01598_MST_2,unknown,0.2,data/processed/landmarks/sample_01598_MST_2.npy,1.8215692,37.6773,1.446527,102.45708,85.78599,84.92669,33.860725,123.2224,5
sample_09732_MST_10,unknown,0.2,data/processed/landmarks/sample_09732_MST_10.npy,2.1050107,114.79531,1.1103657,18.006523,108.67234,112.81595,101.19228,13.909736,4
sample_02163_MST_3,unknown,0.2,data/processed/landmarks/sample_02163_MST_3.npy,0.7070098,23.3139,0.8044994,47.579655,57.3281,142.03673,14.425931,91.02891,5
sample_07466_MST_8,unknown,0.2,data/processed/landmarks/sample_07466_MST_8.npy,4.435493,105.38625,2.938629,109.09637,147.20393,131.62326,163.65561,24.868292,4
sample_02837_MST_3,unknown,0.2,data/processed/landmarks/sample_02837_MST_3.npy,0.69742274,32.428585,1.0134836,50.97551,133.85487,138.21864,56.89612,66.68019,5
sample_03862_MST_4,unknown,0.2,data/processed/landmarks/sample_03862_MST_4.npy,1.7477944,76.31863,0.4761697,83.5176,53.51,106.071205,136.60295,128.5383,3
sample_07419_MST_8,unknown,0.2,data/processed/landmarks/sample_07419_MST_8.npy,0.71786505,20.219633,1.0333126,134.31566,98.9615,122.93225,29.949244,66.94847,5
sample_00676_MST_1,unknown,0.2,data/processed/landmarks/sample_00676_MST_1.npy,1.5966928,58.028526,0.9405915,114.891914,55.745728,114.48513,109.15302,90.37525,1
sample_00782_MST_1,unknown,0.2,data/processed/landmarks/sample_00782_MST_1.npy,1.9964093,128.66376,1.549474,144.48366,57.51911,98.94443,111.55452,85.27902,3
sample_02185_MST_3,unknown,0.2,data/processed/landmarks/sample_02185_MST_3.npy,1.4572753,63.729355,0.7969958,100.28613,110.92007,47.721455,94.079666,122.964325,0
sample_07477_MST_8,unknown,0.2,data/processed/landmarks/sample_07477_MST_8.npy,1.7401328,88.6339,0.91229635,96.89161,84.61532,94.7021,40.548683,111.990616,5
sample_04672_MST_5,unknown,0.2,data/processed/landmarks/sample_04672_MST_5.npy,1.3755629,52.45011,0.8946441,64.34396,72.30614,131.15569,113.170876,37.869675,1
sample_05969_MST_6,unknown,0.2,data/processed/landmarks/sample_05969_MST_6.npy,1.552202,62.26579,0.50733125,135.49803,89.03263,51.8602,137.26761,79.36332,0
sample_02614_MST_3,unknown,0.2,data/processed/landmarks/sample_02614_MST_3.npy,1.6927245,30.656134,1.7562656,48.013508,133.11903,111.63265,42.153366,82.90061,5
sample_00960_MST_1,unknown,0.2,data/processed/landmarks/sample_00960_MST_1.npy,1.505264,124.01702,1.4284405,113.27608,69.34823,57.722458,76.0233,112.934494,3
sample_00943_MST_1,unknown,0.2,data/processed/landmarks/sample_00943_MST_1.npy,0.26193926,23.826296,0.88521403,107.58151,123.588356,109.93094,54.929302,99.992134,5
sample_08033_MST_9,unknown,0.2,data/processed/landmarks/sample_08033_MST_9.npy,2.3361483,157.32056,1.6829112,175.57039,46.60182,46.823666,116.34744,102.81171,3
sample_02956_MST_3,unknown,0.2,data/processed/landmarks/sample_02956_MST_3.npy,0.9087657,43.515377,0.40202338,144.15414,102.796425,61.72627,46.81596,36.6757,1
sample_03738_MST_4,unknown,0.2,data/processed/landmarks/sample_03738_MST_4.npy,2.3315403,70.44089,1.2166713,129.60088,157.62,57.06794,119.047325,78.610565,0
sample_01839_MST_2,unknown,0.2,data/processed/landmarks/sample_01839_MST_2.npy,2.714284,114.57417,2.6720648,127.50312,38.941257,53.039993,108.20565,46.97686,3
sample_03936_MST_4,unknown,0.2,data/processed/landmarks/sample_03936_MST_4.npy,0.39478382,9.758363,0.45155883,89.57034,122.338844,125.38931,47.32081,27.316578,1
sample_08317_MST_9,unknown,0.2,data/processed/landmarks/sample_08317_MST_9.npy,2.0701833,86.938194,1.1961128,105.96545,74.30978,51.089962,113.45811,55.23839,3
sample_00895_MST_1,unknown,0.2,data/processed/landmarks/sample_00895_MST_1.npy,1.6336566,82.10494,0.9246472,108.53435,77.085464,36.514847,97.32336,29.34825,0
sample_09507_MST_10,unknown,0.2,data/processed/landmarks/sample_09507_MST_10.npy,3.2686102,110.52872,2.6472094,82.8961,109.75136,51.55514,119.9325,88.44422,3
sample_05522_MST_6,unknown,0.2,data/processed/landmarks/sample_05522_MST_6.npy,0.60884994,9.307889,1.850745,148.70308,117.05448,144.76003,45.51747,125.96552,5
sample_02455_MST_3,unknown,0.2,data/processed/landmarks/sample_02455_MST_3.npy,0.7795616,36.48433,0.6427863,41.3951,44.02119,36.50124,154.92422,66.84833,1
