sample_id,label,mst,condition,correcto,attn_max_nodo
03dee060-deee-4d00-aa43-6177bcf03dc3,rock,5,medio,1,19
04615f31-0af3-4d00-b7f6-484fc76b9a1c,four,1,claro,1,16
78b716c8-07dc-41c3-b284-1ae4e7fd1321,two_up_inverted,2,claro,1,12
02afd5dc-d489-4b81-8073-032a6dd8c5ca,peace,10,oscuro,1,11
2d39efbc-5fe1-4d30-8669-b9f68888d881,call,6,medio,1,4
014ef7eb-273d-4143-b77e-bbfd2bac0bf6,stop,8,oscuro,1,16
0652a490-4d26-47b8-a43e-7d36ec2740cf,palm,10,oscuro,1,15
00e95ea8-1ae2-40f7-9a7a-fcbee7f4b33a,mute,2,claro,1,1
114f3656-a236-44b7-9c31-a2e34124ad8f,three2,3,claro,1,12
b9861ba0-3154-444f-ba86-a10a2f9bdf35,stop_inverted,1,claro,1,8
a3d46911-9e07-410a-a0a8-422d666b46e2,peace_inverted,3,claro,1,8
577c276d-f78a-45a8-b31d-2d4e59d31a89,call,5,medio,0,1
19ae0c3c-a5d7-4986-b1bb-5ac263a2e7cd,call,5,medio,1,4
011b22a5-191f-4a03-a425-ca6bd1d0f61c,stop,7,medio,1,16
68e745a5-3df3-46c8-a150-95ed597b4e08,peace_inverted,5,medio,1,8
83295293-53de-4f4a-a9e1-627f949eeaa1,peace_inverted,10,oscuro,1,8
0232cb6e-a1c5-46d2-beba-647b5de20868,one,9,oscuro,1,7
0364087b-9bbf-47cd-9f19-843250bcfe58,ok,5,medio,1,16
018dc44b-198a-4735-abf7-2153b1226da0,peace,9,oscuro,1,12
b1201335-f70d-4845-8419-d64ab021f21d,stop_inverted,4,claro,1,11
7e478ba7-938d-4cc8-a3e0-6bd39ba0d714,two_up_inverted,2,claro,1,7
1b92aee0-83ad-454d-8dca-aa943944368b,two_up,5,medio,1,11
0e3e1001-cb65-42c9-9828-8b2d61012e54,peace_inverted,1,claro,0,8
ec445721-c4c9-47ca-ac15-1985887c2da8,two_up_inverted,8,oscuro,1,8
03118bdc-9b5d-4f0f-910a-43755d3e862a,dislike,1,claro,1,19
01711e1d-6941-45e9-94f0-9673d9432c87,ok,9,oscuro,1,20
07b1745e-2cae-4ada-bf07-23c498d179ab,palm,1,claro,1,15
07261193-3063-40b9-972b-ec605636d7a6,four,7,medio,0,11
065c2e22-5574-4687-8b9d-b5b06885e63a,palm,4,claro,1,20
02eb1928-9836-4ca6-b8e4-7e793fb29d86,peace,10,oscuro,0,12
f1bc444d-9d1e-475d-9c26-ac24e2cf1155,two_up,6,medio,1,11
067b0078-1256-4c06-a18c-160e7eec7a9b,four,7,medio,1,16
114b62d0-b1b9-4fae-9c1d-45c185d602b5,peace_inverted,3,claro,0,12
43942801-5680-4b32-a306-8f05367adf5d,call,3,claro,1,4
286438f4-e439-42a4-b8ec-8792e52d85a6,three,4,claro,1,16
040b84a8-e98e-4d21-b036-21bc4cb1d648,rock,10,oscuro,1,8
04d1627f-4a6e-4413-b1a9-af154306d801,one,8,oscuro,1,7
023dfbdd-e9ca-438f-b391-9b5c2bd7510c,stop,2,claro,0,1
054d47da-f462-482b-bfbb-6db2c5a26b9e,mute,10,oscuro,1,8
236e6a35-b6c7-4b6b-af7d-21a4533ebed8,three,8,oscuro,1,16
06ac5665-d1f4-4586-9dd8-c8fbe93bd142,ok,1,claro,1,16
060fc025-15e8-4cce-bfd5-c01c909e5525,peace,10,oscuro,1,11
a1fb16e3-a2d6-4187-ba20-ea3d4cba802d,peace_inverted,5,medio,1,8
cf92f099-689f-40dc-9c44-3fea3a8315ac,three2,7,medio,1,12
04042884-b6f2-489d-86f0-95753a605f91,like,10,oscuro,1,4
1579447f-6734-4297-a221-1f4846f8247b,peace_inverted,6,medio,1,8
051c1b08-6258-4154-bbe7-8bcde0775209,palm,10,oscuro,1,15
05543fda-c2e2-437f-b7e9-9304ce68d7ac,mute,10,oscuro,1,8
088b9bc4-a726-43dd-948f-cd660132bf3a,three2,7,medio,1,12
015029de-6691-47dd-ab05-a8e974d2f45d,rock,7,medio,1,1
ebcac01c-507a-4f32-b861-b8de5f355c44,two_up_inverted,5,medio,0,8
07290fbc-6565-47ed-8879-8e2fdc5e8f28,four,9,oscuro,1,16
c41b4b65-72e9-41da-b135-30179a80609e,two_up_inverted,9,oscuro,1,8
03283f41-bb12-4ef5-a3f3-792b2117317d,mute,9,oscuro,0,1
e7c70377-a671-4eff-8217-40d034e1118b,two_up_inverted,10,oscuro,1,8
3bdac70e-6161-4519-b672-763b1e2503c4,peace_inverted,10,oscuro,1,12
04f67146-3c0b-4b4a-9fa1-13b0b9a1b234,like,10,oscuro,1,4
00239a96-1f58-435b-ae34-4ed8a112ee8f,rock,10,oscuro,1,19
06c45d6b-201f-4ae3-a5bc-bf9b9218a5f4,palm,6,medio,1,20
0297fdcd-966b-4e88-8c08-adc69f512bf6,peace,2,claro,1,7
0565d072-43a3-4bd5-94a6-261967785dfa,like,8,oscuro,1,4
1cbced9e-6947-4ad7-a523-4722c46b1efb,three2,9,oscuro,0,11
005a09d1-e64f-4eb8-8592-6085867e97da,mute,7,medio,1,8
00dee6a0-a258-4b06-bc82-2c96a4070487,palm,5,medio,0,1
83295293-53de-4f4a-a9e1-627f949eeaa1,peace_inverted,10,oscuro,1,8
177207c2-f7a7-449f-b751-5212f811fcac,call,4,claro,0,4
0252f974-88f4-430a-952f-951a2b7c4dd4,stop,2,claro,1,12
1485b5ca-6c49-4095-9154-2ae2a4f89d5a,three,8,oscuro,0,1
05ba80ab-e6e5-4812-8edf-c56b4565ca14,fist,4,claro,1,12
11669d83-9430-4384-9637-eb7b6a3bbce0,two_up,7,medio,1,11
03f0d69f-9351-4178-a766-7e83dcb4519a,peace,1,claro,1,11
02015171-9f41-4eee-8956-c3e198d23de8,dislike,2,claro,1,19
58a0ef88-b5f9-42cc-9b46-4e8feb266cf4,peace_inverted,5,medio,1,7
04dc1bce-6a52-437d-821f-cf87eca59f13,dislike,8,oscuro,1,20
11ced830-0993-4f0c-99f4-e1ea047b3368,stop_inverted,7,medio,1,7
46d32098-ac7e-4512-8811-27ee366ba687,two_up,6,medio,1,12
02e528ad-59fc-4757-9121-ffbfa44c485f,dislike,3,claro,1,20
00fecf4f-1823-4e02-ab34-c9fa6c6a79f5,peace,1,claro,1,11
05faf28a-dd85-4190-b2f8-00c14ab10d05,four,6,medio,1,20
02424736-1c51-4ae7-baa9-c08bc12f5ec3,stop,5,medio,1,1
0479e8fc-993f-4f53-8eaa-9f5adb5065b7,peace,5,medio,0,1
05c82aa4-98e3-4028-aeab-68f058cd5304,ok,2,claro,1,15
0172caf8-0ab1-4f53-8db9-422037f4ebb3,mute,1,claro,1,8
014b8a0a-cc1a-471c-a57f-aec9c95a0f6e,palm,1,claro,1,1
034039c1-70b3-4730-9250-91619c45210c,peace,3,claro,1,11
064ba466-ecde-4897-a13d-decca23c0d7d,fist,10,oscuro,1,1
0421599b-c52e-42cc-9bee-7f5f12358e39,rock,1,claro,1,20
011b22a5-191f-4a03-a425-ca6bd1d0f61c,stop,7,medio,1,16
04ed14a5-5518-4df2-bf19-524d265ad747,like,7,medio,0,20
0259e4c4-7220-4fdf-b7a6-df34896db45b,palm,7,medio,0,11
037fe95f-6dce-4253-85ae-0345c15d4545,ok,1,claro,1,20
04ea9e7b-7596-422b-b965-83db0b2c8059,dislike,6,medio,1,20
02f44a51-5ef9-4c9b-8c8a-bd2bac996f62,one,8,oscuro,0,1
003a238e-6ea2-48b0-ad4c-462f9dc655df,fist,4,claro,1,4
3f9183b0-34d2-4834-be13-6a96554b4ed8,three2,6,medio,0,1
0205289b-d357-4df7-8f1e-84da4f092735,one,5,medio,1,8
c74c0d2f-2a63-485d-b04a-db598a27db7f,two_up_inverted,5,medio,1,8
58a0ef88-b5f9-42cc-9b46-4e8feb266cf4,peace_inverted,5,medio,1,7
06856d23-2213-461d-a504-b19c7ca15967,fist,2,claro,1,20
04ba86ef-5dd4-471d-b837-a4c28ab7ec00,rock,1,claro,0,20
05b2befb-c601-421c-b8c6-aee1cdc6125e,dislike,4,claro,1,20
001e9522-981a-4d9c-96b8-2a9d6be74faa,rock,7,medio,1,19
01bc64c5-6d04-473d-8b69-0c4059224552,ok,10,oscuro,1,20
016d217d-6745-4439-a443-c3f4f4116a29,stop,6,medio,1,11
ef5c17fc-b8ec-448d-8610-f5e61e2acd1d,two_up,10,oscuro,1,4
0232cb6e-a1c5-46d2-beba-647b5de20868,one,9,oscuro,1,7
035683d3-55bc-4ac7-9fd6-6e236efde9d1,peace,8,oscuro,1,11
5e3974c8-a715-44a2-832b-aaab31373cbc,stop_inverted,7,medio,1,11
19701ca6-02c2-4196-a452-04488736279e,three,3,claro,0,1
055cbe75-f563-49e2-9c4f-86a1fb47b40f,call,10,oscuro,1,4
030a6872-23ca-4ce2-afc3-e71cd7b882e0,palm,5,medio,0,12
0a77d5fe-3396-43a2-9feb-3e5822bba4e6,three2,6,medio,1,12
45f96fed-18c0-44ef-ac7e-40fc5eeea9e5,call,7,medio,1,4
4befef33-8307-4b03-9744-bd836800e345,two_up,2,claro,0,12
041e83e5-e054-4703-9aad-eeeb9ecf3cb6,palm,10,oscuro,1,16
d75c5fd0-a89d-4979-9eae-2e67b94058a7,stop_inverted,10,oscuro,1,8
0725f2af-7623-4e2c-9178-ca4e511072dc,four,1,claro,1,20
10995701-90c4-4015-bdc6-fc322a6b0259,peace_inverted,6,medio,1,12
9f0208e9-db44-4a30-99d1-e3536193e16e,peace_inverted,9,oscuro,0,12
0409d5c1-8115-4081-b755-cd81cbe167cf,two_up,4,claro,1,11
002b80a7-3292-4202-9a25-d6c8aac83a1e,dislike,9,oscuro,0,1
02dd0ee2-cfd9-4eb2-8374-14d3bd0165ef,rock,10,oscuro,1,1
00c77059-12b4-4334-93e5-545d100179fb,dislike,4,claro,1,1
1070f392-2755-4697-8546-f23678af591e,two_up,1,claro,1,12
06f81756-8fef-42d1-9ab7-f88552192e18,ok,4,claro,1,20
02f102d2-72bd-4300-8fc2-0da222e6a09c,rock,1,claro,1,20
4cb9b48e-9b9a-480b-a95f-e00282a023c6,call,4,claro,1,4
076e0e49-8129-49fb-86bd-2c260ddba632,like,6,medio,1,4
0143c110-538e-4653-981f-5971108eebd2,ok,1,claro,1,16
6e29f506-762f-4f6d-af3b-6ec516efa4ea,stop_inverted,8,oscuro,0,1
47a34603-1429-4b86-acd5-56d635262bc2,stop_inverted,10,oscuro,0,1
02e37333-bacb-4bc2-8c20-e69da4b0ec1e,stop,3,claro,1,12
048415db-a88b-42f1-bafb-ac8caf2ec116,palm,8,oscuro,1,12
1eb5b012-ef66-48a3-81bc-f44a8e142f39,call,10,oscuro,1,4
0a6622e1-0488-4cda-9a12-98a8f62e5454,three,4,claro,1,12
07382505-9a44-43a5-a87e-8ee44e76bfaf,palm,10,oscuro,1,15
0651e2dc-b593-4007-bc06-2b7db9da0b18,like,9,oscuro,1,4
40c1b7d8-ed27-4997-a239-293e59979dc7,three,8,oscuro,1,16
0131e46b-a984-45d6-9e06-e750c58ad7fa,like,1,claro,0,8
06c3748b-f659-479e-b3e7-0bdf768c023e,one,10,oscuro,1,7
0192db8f-e734-4fb1-b7b1-5f2a73467432,fist,1,claro,1,11
518db6ec-eec7-4515-a253-f47e890b8043,stop_inverted,7,medio,1,8
04f1e510-cc0c-4623-b471-bc75c253a878,rock,10,oscuro,1,20
30656faf-d253-4576-9a07-025a0ea7d9f6,two_up_inverted,1,claro,1,8
00af17c9-93a2-4566-92ed-7be4d0d4ac55,ok,8,oscuro,1,15
03e90dbb-0387-477e-ba67-5f43a7f02213,palm,7,medio,0,16
0652a490-4d26-47b8-a43e-7d36ec2740cf,palm,10,oscuro,1,15
02067c70-933d-4c90-bbd9-806d6b132195,one,10,oscuro,1,8
05c87ec4-e35b-494f-a13e-cdd4b4e001af,one,5,medio,1,7
633922d1-54f1-480d-bfcc-a70c1a48ef6a,call,5,medio,1,4
03bc3f5f-ae3c-436e-9789-dbb15720a928,stop,6,medio,1,16
0393890a-85d3-45b7-827b-a59dd61c21b9,four,10,oscuro,1,20
03563dfa-3a3e-492c-b73b-aa6bb670d263,mute,5,medio,1,8
05092e30-6f98-41f4-b2f6-e4da8278f8ef,peace,9,oscuro,1,12
04594c34-7c21-40e9-bdb9-932b5198bf8e,like,6,medio,1,4
0108da19-0cf5-48ac-9b07-0145e4a2aa41,four,2,claro,1,15
1c35d2b3-ad2d-4840-be01-dc5cb385f69a,three,8,oscuro,1,16
040f9a35-bcc3-45c1-9089-9e59303237ed,rock,6,medio,1,19
20c0ccd9-d0f9-4430-937f-d610ba8e6881,two_up_inverted,3,claro,1,8
a7ed0bc6-86bc-4a41-933c-5728336e6577,two_up_inverted,1,claro,0,8
02dcafaa-4eec-4052-b014-a1d766fc47a5,dislike,9,oscuro,1,20
91a64c8d-f919-440e-8365-2380ef3d073b,peace_inverted,3,claro,1,8
01c949be-3f8d-4921-9079-3550ec816b1b,palm,7,medio,1,20
4e88ae3e-8e4b-441e-91d0-6e154dd8e256,two_up_inverted,2,claro,1,12
04d5bccc-69ff-45ff-87ac-7b1381d29f2a,rock,9,oscuro,1,20
02972dc0-ecaf-4c91-88be-7fa2ea81a461,one,4,claro,1,4
041e83e5-e054-4703-9aad-eeeb9ecf3cb6,palm,10,oscuro,1,16
069f9cca-dca1-4ee0-97cb-13d507b0b48a,like,7,medio,0,4
05939c7d-e7f6-4fc2-8a15-f79c09a5c9fa,fist,10,oscuro,1,1
03ab6869-a809-4761-b2ef-44046fc4931c,stop,10,oscuro,1,16
83295293-53de-4f4a-a9e1-627f949eeaa1,peace_inverted,10,oscuro,1,8
063e7109-50d6-402b-9019-16f010c1ccba,peace,6,medio,1,11
5e3974c8-a715-44a2-832b-aaab31373cbc,stop_inverted,7,medio,1,11
02115e99-917a-4784-80a4-b0ae81f3f725,like,7,medio,1,1
518db6ec-eec7-4515-a253-f47e890b8043,stop_inverted,7,medio,1,8
054d47da-f462-482b-bfbb-6db2c5a26b9e,mute,10,oscuro,1,8
062ab281-0d7b-4ba1-adfb-34fda2bc65dd,palm,8,oscuro,0,1
59fb5cc9-a125-4cbf-8105-3efe013f033a,two_up_inverted,10,oscuro,1,8
01c949be-3f8d-4921-9079-3550ec816b1b,palm,7,medio,1,20
00a5bf41-da88-49cd-88b5-b7d0a4e6158f,dislike,9,oscuro,1,20
01f05cf2-fbf8-451d-b7b4-def80b698952,dislike,7,medio,0,20
011b51e3-c1d5-4aa8-b7be-661f09179e6d,stop,9,oscuro,1,12
035683d3-55bc-4ac7-9fd6-6e236efde9d1,peace,8,oscuro,1,11
75510fab-3392-4967-b4e1-bd43b261532e,peace_inverted,3,claro,1,8
05711c3f-a76a-4f32-a244-b889b53350eb,mute,6,medio,1,8
03a97f1f-b622-482b-ade5-76c8769221a4,palm,2,claro,1,20
0421599b-c52e-42cc-9bee-7f5f12358e39,rock,1,claro,1,20
343ec356-544b-47cb-acc7-e7d0d0fd111e,three,1,claro,1,11
2a21eb33-87c0-4522-872f-b4802217b8ed,stop_inverted,5,medio,1,16
068fef3b-3aac-4238-95ea-34c1f48a72aa,fist,9,oscuro,1,4
3f1e7090-d14d-46dc-8d34-afdb623c2b49,stop_inverted,9,oscuro,1,12
7b0fe301-54c0-4ecb-9082-e5aaca64e7fe,two_up,8,oscuro,1,12
41234315-a75f-4b80-b363-a2f1773c769a,peace_inverted,10,oscuro,1,8
27ed2f59-5d2f-4fac-bab7-5cdf432d7fb2,call,5,medio,1,3
3ed7699a-99e8-4e8e-b8d2-dca182546208,three,7,medio,1,12
069075e8-a7d2-496b-a9aa-9ee497ff8598,ok,7,medio,0,8
03a5acf2-a226-4f62-a2ff-2a6c507792d9,stop,10,oscuro,1,12
00e1370a-bb1f-4eda-982d-104f2e7e4245,rock,7,medio,1,20
275c8bdc-cac9-4939-95bb-8554aafe7669,two_up,5,medio,1,12
0082f2ef-46d9-416d-81b6-9c23e3f8df89,stop,10,oscuro,1,4
0109ef7a-a595-412d-8622-05c4cc5eca73,dislike,7,medio,0,1
043496c9-bd5e-4f70-a0c6-cf4305448f60,one,2,claro,0,1
ef45831a-5c5f-4570-93f9-570d9ce35010,two_up,6,medio,1,12
029829f5-e9ca-4011-b4d1-1736c27df1d8,fist,3,claro,1,20
084ec62d-b27e-4bb7-b836-975edb892a32,like,1,claro,1,4
027be762-043a-4c55-af0c-647d0b93eaac,one,6,medio,1,7
04820f99-2eb7-46ec-b9cc-fbd6de51af82,rock,7,medio,1,20
2719d117-1915-4fc5-818d-5ca294ac56db,stop_inverted,7,medio,1,11
31b8a1d9-c369-463c-941c-4d1e0bf091b4,peace_inverted,2,claro,1,8
03f1a3f6-d17b-4690-988d-1dec1dfa9b6d,stop,1,claro,1,12
047a4713-aa9c-479d-9fdd-8edcd82b9d04,rock,3,claro,1,19
03a5acf2-a226-4f62-a2ff-2a6c507792d9,stop,10,oscuro,1,12
0329ab93-5b22-447c-bcd0-fbd50dabf6c0,fist,8,oscuro,1,19
07261193-3063-40b9-972b-ec605636d7a6,four,7,medio,0,11
3bfeb924-a734-4fa4-9b8b-28120eece65c,three2,6,medio,1,8
0107f95c-635e-4038-ba08-e3ce5d4a44a8,dislike,4,claro,0,4
00861c9c-1990-4a35-b4d0-f7c3f0480590,palm,6,medio,1,20
001e9522-981a-4d9c-96b8-2a9d6be74faa,rock,7,medio,1,19
984f8bb7-c249-45af-9479-fb28b8d3d1ff,stop_inverted,1,claro,1,1
0439d5cf-8f62-4bfd-9694-bfa4417b0f0a,rock,10,oscuro,1,1
057c366c-78db-4b22-88db-853779fd5863,fist,7,medio,1,20
037fe95f-6dce-4253-85ae-0345c15d4545,ok,1,claro,1,20
0734a29b-91a0-4562-8272-1027fba6b869,ok,8,oscuro,1,16
8ef676e1-279b-45ed-954a-da5141812fce,two_up_inverted,2,claro,1,4
0924ddbc-8d8d-45b9-a51f-c9590ebf91ab,three,4,claro,0,1
1db2c669-d03c-40fa-a313-b28f1339d4e4,call,7,medio,0,1
068fef3b-3aac-4238-95ea-34c1f48a72aa,fist,9,oscuro,1,4
03a97f1f-b622-482b-ade5-76c8769221a4,palm,2,claro,1,20
02ca9b3b-d3d2-4dfd-b38a-fd8412c006a5,fist,10,oscuro,1,20
03e6bddc-ef68-43be-a41c-57432c47da81,one,10,oscuro,1,7
0284539c-d36e-4b1f-9ff0-4a80cdcb5972,stop,6,medio,1,12
03203ffc-42c5-4bea-a586-40114aa45ba5,stop,9,oscuro,1,16
016d217d-6745-4439-a443-c3f4f4116a29,stop,6,medio,1,11
01eb2913-90b8-472c-8b03-1698a75c9f30,stop,2,claro,1,15
abc625a9-1501-4e36-97fc-f62efe1f9295,stop_inverted,1,claro,1,12
03dd31f8-e50d-43e4-96a5-5c1b9de5863c,palm,8,oscuro,1,15
91423f22-13e1-4e46-9373-f355ac422939,two_up,2,claro,1,12
0b9c8cbd-6ea6-4672-ba31-f993048a625f,three,10,oscuro,1,16
016a9ac0-9257-4bb6-8291-d4b206fd4fb9,dislike,10,oscuro,1,19
06c26e1e-4adb-41e8-a472-d53626255b1c,dislike,3,claro,1,20
7cb16ce2-8f0b-4740-871f-db23c310a92e,peace_inverted,1,claro,1,8
03ff9362-2531-4900-8870-993c6231ae28,like,5,medio,0,20
59fb5cc9-a125-4cbf-8105-3efe013f033a,two_up_inverted,10,oscuro,1,8
04594c34-7c21-40e9-bdb9-932b5198bf8e,like,6,medio,1,4
47d508b0-e27a-4c51-84a9-674d39cf4dfe,call,9,oscuro,1,4
2cd57cd1-99cb-4289-b35d-ef6a9d679015,stop_inverted,10,oscuro,1,12
0089f3d7-6a04-4436-b8d0-454135e496ba,ok,2,claro,1,1
0537ae28-70c7-44ec-96c8-3d985a1cc48f,dislike,8,oscuro,1,19
6d04c9c7-bd4d-4dbf-b4cc-278716bace9b,peace_inverted,5,medio,1,8
0157a949-ba7b-4783-9c1d-7b71c1507e1f,four,8,oscuro,1,20
0010d045-051c-42b0-a322-02670867dd72,stop,5,medio,1,11
02dcafaa-4eec-4052-b014-a1d766fc47a5,dislike,9,oscuro,1,20
1f7231c5-fc53-443e-a7b9-4bd34e5ea330,peace_inverted,7,medio,1,8
10995701-90c4-4015-bdc6-fc322a6b0259,peace_inverted,6,medio,1,12
304deb71-6e3d-4be6-abc2-23272027cc66,three,5,medio,1,15
3fdd3e65-d4e9-4d9b-bb86-3f671c59100b,three,5,medio,0,20
114f3656-a236-44b7-9c31-a2e34124ad8f,three2,3,claro,1,12
03505293-bf8d-43f1-89e1-386cb024aee6,two_up,3,claro,1,11
0427b250-a020-4578-aeb8-e2d546dd38ee,peace,7,medio,0,12
049d227d-e94c-448d-b67d-1726df533f9b,two_up,8,oscuro,0,12
7b523920-7f3b-4355-8712-5caa311b2784,stop_inverted,10,oscuro,1,8
1f095f51-0a1c-4ee7-8f1c-f0545427d8c0,three,2,claro,1,12
051c1b08-6258-4154-bbe7-8bcde0775209,palm,10,oscuro,1,15
00daa782-68f8-40ed-89de-985bef8f730f,ok,3,claro,1,4
13714189-bba7-471e-b883-d14da7107441,call,7,medio,1,4
2d39efbc-5fe1-4d30-8669-b9f68888d881,call,6,medio,1,4
268d912f-0616-4a55-81e1-9fa60460e00d,peace_inverted,3,claro,1,8
042daf9a-c9d2-4bc5-9ae7-32f7587822ec,ok,5,medio,0,20
a3d46911-9e07-410a-a0a8-422d666b46e2,peace_inverted,3,claro,1,8
2dc42c7f-0d97-4aec-bce7-62df921bf5c3,peace_inverted,7,medio,1,8
06ad0a42-ea5e-4c19-81d6-4976771d950f,four,10,oscuro,1,16
21ccf0a3-e3f7-49ab-861b-d99f737dbc8e,two_up_inverted,9,oscuro,0,8
00879247-2d8c-4af5-bad4-e92e6ab0bd3a,mute,10,oscuro,1,8
00b5f431-5da9-4684-8b22-e2ca85d299f0,one,1,claro,0,7
069c5f2d-ef83-4339-955f-8c661ce48ea2,like,2,claro,1,4
0146e291-1d75-4711-82cc-57bd76fd4a94,palm,9,oscuro,0,12
02c48caa-5f36-4d54-ac27-23536df4e6ca,four,5,medio,1,15
5e7d89ab-6cb3-43b8-b575-88e692d055d1,call,5,medio,1,4
04378653-b318-43e4-8934-c05b2dfdfab2,like,9,oscuro,1,4
8ef676e1-279b-45ed-954a-da5141812fce,two_up_inverted,2,claro,1,4
043031bd-b8c7-4309-a165-4cdbcec8d5e8,four,6,medio,1,16
031a643e-ee00-4ecf-bada-daca0aa5c0c7,like,2,claro,1,4
062672a3-dcdf-4f38-a6fa-c3d795e9142d,palm,6,medio,1,1
0592faa9-850e-4da8-855f-3c6d7547f9bb,one,4,claro,0,8
05b3c4c2-af16-4954-8739-bf260d8732f7,ok,7,medio,1,16
31b8a1d9-c369-463c-941c-4d1e0bf091b4,peace_inverted,2,claro,1,8
033cdc3b-56db-45b5-b7ca-999884bbb341,four,10,oscuro,1,1
0279d968-00d3-4363-8694-0f4299b9a614,dislike,10,oscuro,1,20
ec8d9137-d2cf-44e5-8b0a-41de28a6d6fb,two_up_inverted,2,claro,1,12
025532b4-1070-4659-83de-a060aaa09bf2,rock,9,oscuro,1,20
0b49bcf5-6478-48e6-8d16-f94d542ffad4,peace_inverted,7,medio,0,8
0081c8a1-cab0-4710-bcaf-c58377ab5fd5,two_up_inverted,1,claro,1,8
05b2fd16-d43d-4e14-bfa6-cfb9d5706ef2,like,8,oscuro,1,4
06c4a780-0790-4197-96cd-dde6147fba3c,one,2,claro,1,7
5d7445de-6d12-4eba-b4e9-c757b6c4cb54,two_up,10,oscuro,1,12
02e6a642-5dd4-485e-8109-7f26c4c6cef2,stop,7,medio,1,16
a935609a-6094-40e1-b716-0249663bc61b,two_up_inverted,6,medio,1,8
26de106d-9eef-4417-90e7-3418f417fdb7,three2,2,claro,1,12
02433469-6e39-47f3-aea2-2b1fd786209b,four,4,claro,1,12
0054b557-8222-4ed7-9ef1-996d4dcf3648,peace,2,claro,1,12
6e3c3b10-555e-496d-a756-99362d95c436,two_up_inverted,2,claro,1,7
015cb78e-329b-45df-ad85-574da50ab4f6,fist,10,oscuro,1,19
663a2802-c9cd-4138-8401-218782a64e35,stop_inverted,10,oscuro,1,11
02ffb2f1-53f7-4f94-8c50-888adf888f22,dislike,9,oscuro,1,19
017e6c4c-2945-485f-9c1b-1d39f00c524e,stop,8,oscuro,1,16
0298ab0c-df73-4ed5-aa95-5094b4c9bb4f,peace,7,medio,1,11
04a737d8-adad-452c-9ddd-9913e64677b7,like,1,claro,0,1
00dee6a0-a258-4b06-bc82-2c96a4070487,palm,5,medio,0,1
05386ed0-2716-4ee7-8231-b6470bf4de3b,dislike,3,claro,1,20
062b0c5d-e05b-4b2e-9aab-2f098bb53cd4,fist,1,claro,0,8
0310d0ef-c7a1-4eb9-b090-b10a381eef30,two_up,6,medio,0,4
04e5aff9-7b4d-45b1-8914-9feed80262e0,two_up,3,claro,1,12
22fb3aa1-f8d2-453f-92d9-59993c89fbfe,three,6,medio,1,16
215d97fe-3e7a-495d-ad70-8146a5ce503f,three,10,oscuro,1,16
030f27d3-e76c-47d1-ae38-d0ee26a757f5,rock,8,oscuro,1,4
67dd98d0-c933-451c-a97f-f28bd714210f,call,5,medio,1,4
055cbe75-f563-49e2-9c4f-86a1fb47b40f,call,10,oscuro,1,4
1babac0a-62d3-44bc-862d-604e357a52ad,stop_inverted,8,oscuro,0,8
47a34603-1429-4b86-acd5-56d635262bc2,stop_inverted,10,oscuro,0,1
78b716c8-07dc-41c3-b284-1ae4e7fd1321,two_up_inverted,2,claro,1,12
7b523920-7f3b-4355-8712-5caa311b2784,stop_inverted,10,oscuro,1,8
dda15de4-f80a-40b4-af5b-7039b5e17c75,two_up,4,claro,0,12
06c4a780-0790-4197-96cd-dde6147fba3c,one,2,claro,1,7
b9861ba0-3154-444f-ba86-a10a2f9bdf35,stop_inverted,1,claro,1,8
02be3f4a-af89-4bc9-ac69-fc65c45ae34d,one,8,oscuro,1,8
0180507d-61d2-41d3-bb32-21eed46839d9,stop_inverted,10,oscuro,1,12
02e528ad-59fc-4757-9121-ffbfa44c485f,dislike,3,claro,1,20
0486fc54-da2a-4f5d-8e10-3aca59b0f378,fist,2,claro,1,19
00178e16-e20c-4007-8114-1e8f5a001b3a,stop,2,claro,1,12
0252f974-88f4-430a-952f-951a2b7c4dd4,stop,2,claro,1,12
02b06b98-5783-4a70-a3ad-fbe3ac627b05,fist,7,medio,1,4
03adc695-e3a8-448a-9674-27f1d3c288b8,mute,3,claro,1,8
35bbb06f-cf51-45dd-aef1-224d09686760,call,10,oscuro,1,4
4928b1aa-c1ec-41eb-b120-365518b115b3,call,6,medio,1,4
02b4bcce-e166-4ddd-b7f3-8cf3e47c6f1a,rock,10,oscuro,0,1
03bcae5e-5358-4ca6-ae03-ef390e5f9225,mute,6,medio,0,1
393d3a4a-2841-4e23-8c24-959f5e23b42a,call,2,claro,1,4
029eb062-eff1-4971-85cb-ede347dc5bfa,four,10,oscuro,1,15
00dfdf77-4b8b-4213-80b7-16f2b492fe4d,like,6,medio,0,4
061820b2-271b-47d7-9691-5ba7e8a492cf,ok,7,medio,1,16
029bfb8d-54ef-4ad4-8a6c-7287187f70e4,peace_inverted,2,claro,1,8
0583a7e4-d4a3-4a5a-bdd2-66ae2170279c,like,7,medio,1,1
06cd9ef9-7260-4b5a-a823-63a4f8098e0a,ok,9,oscuro,1,15
9f6b5f0e-3653-4122-8cac-47cd7beae76f,peace_inverted,1,claro,1,8
ebcac01c-507a-4f32-b861-b8de5f355c44,two_up_inverted,5,medio,0,8
51aa5457-0f29-48b2-976a-e2facfda1e5e,three2,3,claro,1,11
05f94658-9709-4359-8698-2146238f9799,dislike,5,medio,1,20
