sample_id,mst_level
freihand_00005808,6
freihand_00031431,5
freihand_00024462,6
freihand_00029911,5
freihand_00027859,6
freihand_00031400,5
freihand_00032432,5
freihand_00028830,7
freihand_00021069,5
freihand_00007700,6
freihand_00023121,7
freihand_00000246,5
freihand_00009877,5
freihand_00032275,6
freihand_00001774,5
freihand_00007547,7
freihand_00023936,5
freihand_00014498,5
freihand_00027427,6
freihand_00015570,5
freihand_00018694,5
freihand_00016859,5
freihand_00032423,6
freihand_00019695,5
freihand_00010088,7
freihand_00007000,5
freihand_00001924,5
freihand_00020726,6
freihand_00019461,5
freihand_00004319,8
freihand_00000081,5
freihand_00024112,7
freihand_00011685,7
freihand_00019791,7
freihand_00030859,8
freihand_00002625,5
freihand_00031230,6
freihand_00028138,7
freihand_00018165,8
freihand_00018584,6
freihand_00002986,6
freihand_00005621,6
freihand_00031734,5
freihand_00008897,5
freihand_00006056,6
freihand_00029344,7
freihand_00024739,7
freihand_00031998,6
freihand_00024188,7
freihand_00003794,7
freihand_00014525,6
freihand_00005385,6
freihand_00022436,7
freihand_00012970,7
freihand_00015138,8
freihand_00012955,5
freihand_00018056,5
freihand_00001875,7
freihand_00028349,8
freihand_00032001,6
freihand_00030545,7
freihand_00003716,6
freihand_00027074,6
freihand_00006212,6
freihand_00015946,5
freihand_00027908,5
freihand_00028669,7
freihand_00018544,6
freihand_00022786,7
freihand_00027436,5
freihand_00027875,6
freihand_00032383,6
freihand_00019922,6
freihand_00009140,6
freihand_00005896,6
freihand_00005335,1
freihand_00018016,6
freihand_00009588,6
freihand_00011274,5
freihand_00014302,6
freihand_00018825,5
freihand_00025499,7
freihand_00014454,7
freihand_00001587,5
freihand_00005903,6
freihand_00008768,6
freihand_00005221,4
freihand_00027605,7
freihand_00024948,6
freihand_00022775,6
freihand_00005895,7
freihand_00019345,6
freihand_00009870,5
freihand_00017932,7
freihand_00013919,5
freihand_00022217,6
freihand_00002895,7
freihand_00002473,6
freihand_00002360,7
freihand_00025347,7
freihand_00030980,6
freihand_00021955,6
freihand_00005783,7
freihand_00005945,8
freihand_00011102,6
freihand_00018370,6
freihand_00030196,7
freihand_00001304,5
freihand_00026475,7
freihand_00024757,6
freihand_00024609,6
freihand_00001946,6
freihand_00004764,7
freihand_00024430,7
freihand_00016490,7
freihand_00017577,6
freihand_00019931,6
freihand_00029525,7
freihand_00011686,8
freihand_00026929,8
freihand_00019668,8
freihand_00021754,5
freihand_00008235,8
freihand_00027389,8
freihand_00025298,8
freihand_00032276,5
freihand_00006271,5
freihand_00019475,6
freihand_00006599,6
freihand_00013939,8
freihand_00023502,8
freihand_00029683,7
freihand_00010542,6
freihand_00029517,5
freihand_00022432,7
freihand_00012896,6
freihand_00022552,5
freihand_00021464,7
freihand_00024001,5
freihand_00032306,6
freihand_00012121,7
freihand_00000694,5
freihand_00021134,8
freihand_00027267,9
freihand_00026610,6
freihand_00010191,6
freihand_00028009,6
freihand_00020373,7
freihand_00023418,7
freihand_00032279,5
freihand_00021193,9
freihand_00030740,5
freihand_00010001,6
freihand_00025368,6
freihand_00028291,5
freihand_00012311,6
freihand_00017154,5
freihand_00012690,6
freihand_00018467,5
freihand_00031914,5
freihand_00027727,7
freihand_00001610,5
freihand_00020331,5
freihand_00001311,6
freihand_00013864,8
freihand_00006801,6
freihand_00031589,6
freihand_00010854,6
freihand_00024039,6
freihand_00009079,6
freihand_00004423,5
freihand_00012705,5
freihand_00007440,6
freihand_00030523,6
freihand_00012384,5
freihand_00024639,5
freihand_00020334,6
freihand_00002205,8
freihand_00016636,5
freihand_00010924,5
freihand_00020415,7
freihand_00017705,6
freihand_00008626,5
freihand_00014027,7
freihand_00019335,5
freihand_00025702,7
freihand_00012119,5
freihand_00002868,5
freihand_00010605,7
freihand_00007586,7
freihand_00009804,6
freihand_00003352,4
freihand_00016573,9
freihand_00026499,7
freihand_00019193,6
freihand_00026734,5
freihand_00024139,7
freihand_00018641,8
freihand_00015303,5
freihand_00019711,7
freihand_00016787,8
freihand_00020251,6
freihand_00005935,6
freihand_00032329,5
freihand_00023958,6
freihand_00011035,7
freihand_00014606,6
freihand_00010389,4
freihand_00031578,7
freihand_00030171,6
freihand_00025893,5
freihand_00022990,5
freihand_00015210,6
freihand_00032368,7
freihand_00029877,6
freihand_00012811,5
freihand_00004934,6
freihand_00027288,7
freihand_00010899,5
freihand_00016278,5
freihand_00029654,6
freihand_00030895,7
freihand_00029836,6
freihand_00029603,6
freihand_00026000,7
freihand_00010260,7
freihand_00004865,6
freihand_00015736,7
freihand_00032433,6
freihand_00009399,7
freihand_00016119,5
freihand_00023927,5
freihand_00026795,5
freihand_00003358,5
freihand_00024374,5
freihand_00009770,8
freihand_00025064,6
freihand_00008437,6
freihand_00031564,6
freihand_00004265,6
freihand_00029152,5
freihand_00006780,7
freihand_00023983,7
freihand_00024984,6
freihand_00018595,5
freihand_00000042,6
freihand_00025116,7
freihand_00030882,8
freihand_00029218,5
freihand_00000510,6
freihand_00024084,5
freihand_00010396,7
freihand_00031976,5
freihand_00018374,7
freihand_00027141,6
freihand_00005658,6
freihand_00020262,6
freihand_00010032,5
freihand_00004908,6
freihand_00031846,8
freihand_00017613,7
freihand_00010924,5
freihand_00015211,5
freihand_00030930,7
freihand_00003332,5
freihand_00019869,6
freihand_00029201,6
freihand_00020364,6
freihand_00013353,7
freihand_00021074,6
freihand_00025642,7
freihand_00003780,6
freihand_00020160,8
1703d3d0-220e-4d15-8520-c16eea8640df,7
freihand_00011998,6
freihand_00006714,5
freihand_00009858,6
freihand_00001471,6
freihand_00028145,7
freihand_00013704,6
freihand_00016303,6
freihand_00024327,5
freihand_00011338,7
freihand_00013699,4
freihand_00019864,6
freihand_00013897,5
freihand_00031314,7
freihand_00009784,6
freihand_00032060,6
freihand_00008702,7
freihand_00002601,5
freihand_00001711,7
freihand_00010771,7
freihand_00012977,9
freihand_00010993,6
freihand_00006575,5
freihand_00025972,6
freihand_00026260,6
freihand_00028941,6
freihand_00000771,7
freihand_00006225,9
freihand_00020000,7
freihand_00025062,6
freihand_00015975,5
freihand_00031502,5
freihand_00017841,5
freihand_00025496,7
freihand_00026958,4
freihand_00005480,6
freihand_00011740,5
freihand_00007689,5
freihand_00032332,6
freihand_00027455,7
freihand_00004273,7
freihand_00009615,5
freihand_00004354,5
freihand_00025445,6
freihand_00007763,6
0ff83a72-5fc9-4ae3-ac05-e9d6215ae351,7
freihand_00007505,7
freihand_00014687,5
freihand_00024907,5
freihand_00014429,6
freihand_00004629,5
freihand_00022646,7
freihand_00008231,8
freihand_00015357,6
freihand_00031383,6
freihand_00011952,5
freihand_00017762,5
freihand_00013867,5
freihand_00003381,5
freihand_00027826,5
freihand_00010636,6
freihand_00008080,6
freihand_00028021,6
freihand_00001095,5
freihand_00018460,7
freihand_00021565,6
freihand_00010369,5
freihand_00030274,7
freihand_00004903,6
freihand_00007645,6
freihand_00008262,7
freihand_00003130,6
freihand_00002661,5
freihand_00015028,6
freihand_00012610,5
freihand_00007427,6
freihand_00016462,7
freihand_00011892,5
freihand_00010516,7
freihand_00002196,6
freihand_00013659,5
freihand_00001969,7
freihand_00002297,6
freihand_00010337,7
freihand_00006314,7
freihand_00026132,7
freihand_00014054,6
freihand_00012884,6
freihand_00018095,6
freihand_00030146,6
freihand_00020722,8
freihand_00022502,5
freihand_00008216,5
freihand_00006861,7
freihand_00002804,7
freihand_00003795,5
freihand_00009890,6
freihand_00003498,6
freihand_00021478,4
freihand_00014848,5
freihand_00026039,6
freihand_00009355,5
freihand_00006964,6
freihand_00000753,6
freihand_00026689,5
freihand_00028414,6
freihand_00018834,8
freihand_00028830,7
freihand_00021250,7
freihand_00013240,5
freihand_00023679,6
freihand_00031758,7
freihand_00024868,7
freihand_00029593,5
freihand_00032412,6
freihand_00010802,5
freihand_00000599,5
freihand_00020253,8
freihand_00012964,6
freihand_00018127,6
freihand_00030493,5
freihand_00008582,7
freihand_00016260,5
freihand_00022029,6
freihand_00015348,5
freihand_00029753,5
freihand_00024063,7
freihand_00012865,6
freihand_00010026,7
freihand_00012974,5
freihand_00031195,7
freihand_00013699,4
freihand_00009550,8
freihand_00024169,4
freihand_00027561,6
freihand_00023512,8
freihand_00027807,7
freihand_00017598,7
freihand_00024531,6
freihand_00027311,7
freihand_00001309,6
freihand_00014082,5
freihand_00030536,7
freihand_00000639,5
freihand_00008472,5
freihand_00011446,6
freihand_00010693,7
freihand_00009671,6
freihand_00017064,7
freihand_00007223,6
freihand_00022244,7
freihand_00024700,5
freihand_00025530,7
freihand_00027421,6
freihand_00024228,6
freihand_00022593,5
freihand_00021627,7
freihand_00020541,7
freihand_00016847,6
freihand_00007965,5
freihand_00010514,5
freihand_00028941,6
freihand_00012299,7
freihand_00004898,5
freihand_00030911,7
freihand_00012820,6
freihand_00014604,7
freihand_00022099,5
freihand_00027915,7
freihand_00000218,6
freihand_00005784,6
freihand_00000440,8
freihand_00030198,4
freihand_00021702,6
freihand_00018692,5
freihand_00011789,6
freihand_00000197,8
freihand_00015001,8
freihand_00006541,6
freihand_00009370,5
freihand_00032082,6
freihand_00004579,5
freihand_00022402,6
freihand_00014099,5
freihand_00021728,5
freihand_00000372,7
freihand_00029234,7
freihand_00012571,6
freihand_00028021,6
freihand_00000190,5
freihand_00014608,5
freihand_00002593,5
freihand_00003335,6
freihand_00003024,6
freihand_00002053,5
freihand_00027378,6
freihand_00004750,6
freihand_00027301,6
freihand_00014162,8
freihand_00017102,6
freihand_00005604,6
freihand_00026879,8
freihand_00031924,8
freihand_00016276,5
freihand_00030242,5
freihand_00000675,6
freihand_00008967,4
freihand_00029567,5
freihand_00029208,6
freihand_00021799,7
freihand_00000642,5
freihand_00028410,6
freihand_00001998,6
freihand_00028970,6
freihand_00004122,6
freihand_00029262,6
freihand_00023182,6
freihand_00025754,6
freihand_00019602,6
freihand_00031270,5
freihand_00018657,6
freihand_00006595,6
freihand_00005934,7
freihand_00012679,7
freihand_00008426,7
freihand_00021332,7
freihand_00001359,7
freihand_00021278,8
freihand_00024456,7
freihand_00022304,7
freihand_00009216,6
freihand_00011701,5
freihand_00029602,6
freihand_00021680,8
freihand_00029986,6
freihand_00006388,7
freihand_00022677,7
freihand_00013468,7
freihand_00002627,7
freihand_00004085,6
freihand_00013746,8
freihand_00003353,6
freihand_00002860,6
freihand_00031240,5
freihand_00025873,7
freihand_00027759,6
freihand_00012197,7
freihand_00022505,6
freihand_00015088,6
freihand_00001405,7
freihand_00000861,5
freihand_00016529,6
freihand_00008774,7
freihand_00001519,5
freihand_00025980,5
freihand_00019060,7
freihand_00013903,8
freihand_00031334,6
freihand_00000405,6
freihand_00013389,8
freihand_00001271,5
freihand_00027614,8
freihand_00028148,6
freihand_00030251,8
freihand_00006939,7
freihand_00018734,5
freihand_00025860,7
freihand_00016865,7
freihand_00003319,8
freihand_00029296,6
freihand_00011351,5
freihand_00030006,6
freihand_00025360,7
freihand_00006630,7
freihand_00000705,5
freihand_00002109,7
freihand_00018857,5
freihand_00020703,5
freihand_00014244,6
freihand_00011375,6
freihand_00026057,7
freihand_00008911,5
freihand_00021054,5
freihand_00007700,6
freihand_00022053,6
freihand_00016607,5
freihand_00002032,6
freihand_00012643,8
freihand_00009883,6
freihand_00008942,8
freihand_00005626,6
freihand_00014658,8
freihand_00021841,5
freihand_00012106,8
freihand_00016562,6
freihand_00017522,6
freihand_00031250,7
freihand_00001984,8
freihand_00003257,6
freihand_00020600,7
freihand_00004361,5
freihand_00014687,5
freihand_00009931,6
freihand_00021650,6
freihand_00020742,7
freihand_00000898,7
freihand_00013921,7
freihand_00022893,6
freihand_00012980,7
freihand_00007363,7
freihand_00013688,6
freihand_00020627,5
freihand_00019975,6
freihand_00008543,5
freihand_00023531,8
freihand_00020581,8
freihand_00006293,8
freihand_00030094,5
freihand_00018014,5
freihand_00003223,7
freihand_00030586,7
freihand_00017812,6
freihand_00010641,7
freihand_00014702,6
freihand_00018923,7
freihand_00012996,7
freihand_00007143,5
freihand_00027611,6
freihand_00027211,6
freihand_00007615,7
freihand_00002476,7
freihand_00002862,8
freihand_00015321,6
freihand_00013188,8
freihand_00030369,5
freihand_00019556,5
freihand_00022574,6
freihand_00014223,5
freihand_00027336,6
freihand_00028118,6
freihand_00005683,5
freihand_00008242,7
freihand_00025690,5
freihand_00020196,5
freihand_00027357,7
freihand_00001532,6
freihand_00012025,5
freihand_00003788,7
freihand_00011162,7
freihand_00008459,5
freihand_00025706,5
freihand_00031787,7
freihand_00024057,5
freihand_00016159,6
freihand_00002910,5
freihand_00013703,6
freihand_00022013,5
freihand_00018188,5
freihand_00025583,6
freihand_00028865,6
freihand_00012907,7
freihand_00016027,7
freihand_00029242,7
freihand_00000131,6
freihand_00001503,5
freihand_00008025,1
freihand_00018203,6
freihand_00028831,6
freihand_00008741,6
freihand_00024685,7
freihand_00016151,6
freihand_00014276,5
freihand_00031766,5
freihand_00014044,7
freihand_00015616,7
freihand_00001171,5
freihand_00021390,6
freihand_00014388,5
freihand_00023188,6
freihand_00019232,6
freihand_00020071,1
freihand_00022875,8
freihand_00020343,8
freihand_00030695,6
freihand_00029212,8
freihand_00013692,5
freihand_00011565,5
freihand_00030044,6
freihand_00005273,6
freihand_00002037,5
freihand_00012077,7
freihand_00006706,5
freihand_00030528,6
freihand_00006408,5
freihand_00003594,8
freihand_00021296,2
freihand_00025981,5
freihand_00010260,7
freihand_00004156,6
freihand_00027313,4
freihand_00028621,5
freihand_00020825,5
freihand_00025851,8
freihand_00028193,7
freihand_00022632,6
freihand_00021093,6
freihand_00019467,5
freihand_00026714,6
freihand_00017108,7
freihand_00004901,6
freihand_00000228,6
freihand_00016707,5
freihand_00011178,7
freihand_00000862,6
freihand_00032083,9
freihand_00001593,5
freihand_00017158,6
freihand_00001829,7
freihand_00002681,6
freihand_00016765,4
freihand_00008718,5
freihand_00004278,6
freihand_00000184,7
freihand_00019880,6
freihand_00013960,7
freihand_00005702,7
freihand_00013489,6
freihand_00025235,5
freihand_00009287,5
freihand_00003964,7
freihand_00003170,6
freihand_00013716,6
freihand_00024681,6
freihand_00022057,5
freihand_00015910,6
freihand_00028699,6
freihand_00024148,5
freihand_00022537,7
freihand_00025735,6
freihand_00013256,8
freihand_00017006,6
freihand_00019780,8
freihand_00017218,5
freihand_00013634,5
freihand_00028162,6
freihand_00027145,5
freihand_00011180,6
freihand_00012290,4
freihand_00007661,6
freihand_00005227,5
freihand_00025644,8
freihand_00011684,7
freihand_00001300,7
freihand_00032360,6
freihand_00011074,7
freihand_00018029,6
freihand_00021636,5
freihand_00026259,5
freihand_00012858,5
freihand_00025001,5
freihand_00005715,6
freihand_00006758,7
freihand_00016973,6
freihand_00025433,6
freihand_00017110,6
freihand_00007580,7
freihand_00001874,8
freihand_00023321,6
freihand_00004513,7
freihand_00027011,6
freihand_00027854,8
