sample_id,dataset,mst_level,image_path,status
freihand_00000392,freihand,7,datasets\training\rgb\00000392.jpg,ok
freihand_00000393,freihand,5,datasets\training\rgb\00000393.jpg,ok
freihand_00000394,freihand,5,datasets\training\rgb\00000394.jpg,ok
freihand_00000395,freihand,2,datasets\training\rgb\00000395.jpg,ok
freihand_00000396,freihand,6,datasets\training\rgb\00000396.jpg,ok
freihand_00000397,freihand,6,datasets\training\rgb\00000397.jpg,ok
freihand_00000398,freihand,8,datasets\training\rgb\00000398.jpg,ok
freihand_00000399,freihand,5,datasets\training\rgb\00000399.jpg,ok
freihand_00000400,freihand,6,datasets\training\rgb\00000400.jpg,ok
freihand_00000401,freihand,7,datasets\training\rgb\00000401.jpg,ok
freihand_00000402,freihand,7,datasets\training\rgb\00000402.jpg,ok
freihand_00000403,freihand,,datasets\training\rgb\00000403.jpg,error:No se detecto mano
freihand_00000404,freihand,9,datasets\training\rgb\00000404.jpg,ok
freihand_00000405,freihand,6,datasets\training\rgb\00000405.jpg,ok
freihand_00000406,freihand,,datasets\training\rgb\00000406.jpg,error:No se detecto mano
freihand_00000407,freihand,8,datasets\training\rgb\00000407.jpg,ok
freihand_00000408,freihand,,datasets\training\rgb\00000408.jpg,error:No se detecto mano
freihand_00000409,freihand,9,datasets\training\rgb\00000409.jpg,ok
freihand_00000410,freihand,7,datasets\training\rgb\00000410.jpg,ok
freihand_00000411,freihand,5,datasets\training\rgb\00000411.jpg,ok
freihand_00000412,freihand,5,datasets\training\rgb\00000412.jpg,ok
freihand_00000413,freihand,6,datasets\training\rgb\00000413.jpg,ok
freihand_00000414,freihand,7,datasets\training\rgb\00000414.jpg,ok
freihand_00000415,freihand,9,datasets\training\rgb\00000415.jpg,ok
freihand_00000416,freihand,9,datasets\training\rgb\00000416.jpg,ok
freihand_00000417,freihand,7,datasets\training\rgb\00000417.jpg,ok
freihand_00000418,freihand,6,datasets\training\rgb\00000418.jpg,ok
freihand_00000419,freihand,9,datasets\training\rgb\00000419.jpg,ok
freihand_00000420,freihand,6,datasets\training\rgb\00000420.jpg,ok
freihand_00000421,freihand,5,datasets\training\rgb\00000421.jpg,ok
freihand_00000422,freihand,6,datasets\training\rgb\00000422.jpg,ok
freihand_00000423,freihand,5,datasets\training\rgb\00000423.jpg,ok
freihand_00000424,freihand,6,datasets\training\rgb\00000424.jpg,ok
freihand_00000425,freihand,7,datasets\training\rgb\00000425.jpg,ok
freihand_00000426,freihand,7,datasets\training\rgb\00000426.jpg,ok
freihand_00000427,freihand,6,datasets\training\rgb\00000427.jpg,ok
freihand_00000428,freihand,4,datasets\training\rgb\00000428.jpg,ok
freihand_00000429,freihand,,datasets\training\rgb\00000429.jpg,error:No se detecto mano
freihand_00000430,freihand,6,datasets\training\rgb\00000430.jpg,ok
freihand_00000431,freihand,9,datasets\training\rgb\00000431.jpg,ok
freihand_00000432,freihand,8,datasets\training\rgb\00000432.jpg,ok
freihand_00000433,freihand,6,datasets\training\rgb\00000433.jpg,ok
freihand_00000434,freihand,7,datasets\training\rgb\00000434.jpg,ok
freihand_00000435,freihand,8,datasets\training\rgb\00000435.jpg,ok
freihand_00000436,freihand,6,datasets\training\rgb\00000436.jpg,ok
freihand_00000437,freihand,5,datasets\training\rgb\00000437.jpg,ok
freihand_00000438,freihand,5,datasets\training\rgb\00000438.jpg,ok
freihand_00000439,freihand,6,datasets\training\rgb\00000439.jpg,ok
freihand_00000440,freihand,8,datasets\training\rgb\00000440.jpg,ok
freihand_00000441,freihand,,datasets\training\rgb\00000441.jpg,error:No se detecto mano
freihand_00000442,freihand,8,datasets\training\rgb\00000442.jpg,ok
freihand_00000443,freihand,6,datasets\training\rgb\00000443.jpg,ok
freihand_00000444,freihand,6,datasets\training\rgb\00000444.jpg,ok
freihand_00000445,freihand,7,datasets\training\rgb\00000445.jpg,ok
freihand_00000446,freihand,5,datasets\training\rgb\00000446.jpg,ok
freihand_00000447,freihand,7,datasets\training\rgb\00000447.jpg,ok
freihand_00000448,freihand,8,datasets\training\rgb\00000448.jpg,ok
freihand_00000449,freihand,7,datasets\training\rgb\00000449.jpg,ok
freihand_00000450,freihand,5,datasets\training\rgb\00000450.jpg,ok
freihand_00000451,freihand,7,datasets\training\rgb\00000451.jpg,ok
freihand_00000452,freihand,6,datasets\training\rgb\00000452.jpg,ok
freihand_00000453,freihand,7,datasets\training\rgb\00000453.jpg,ok
freihand_00000454,freihand,5,datasets\training\rgb\00000454.jpg,ok
freihand_00000455,freihand,8,datasets\training\rgb\00000455.jpg,ok
freihand_00000456,freihand,9,datasets\training\rgb\00000456.jpg,ok
freihand_00000457,freihand,5,datasets\training\rgb\00000457.jpg,ok
freihand_00000458,freihand,5,datasets\training\rgb\00000458.jpg,ok
freihand_00000459,freihand,6,datasets\training\rgb\00000459.jpg,ok
freihand_00000460,freihand,8,datasets\training\rgb\00000460.jpg,ok
freihand_00000461,freihand,7,datasets\training\rgb\00000461.jpg,ok
freihand_00000462,freihand,7,datasets\training\rgb\00000462.jpg,ok
freihand_00000463,freihand,7,datasets\training\rgb\00000463.jpg,ok
freihand_00000464,freihand,5,datasets\training\rgb\00000464.jpg,ok
freihand_00000465,freihand,8,datasets\training\rgb\00000465.jpg,ok
freihand_00000466,freihand,7,datasets\training\rgb\00000466.jpg,ok
freihand_00000467,freihand,7,datasets\training\rgb\00000467.jpg,ok
freihand_00000468,freihand,5,datasets\training\rgb\00000468.jpg,ok
freihand_00000469,freihand,8,datasets\training\rgb\00000469.jpg,ok
freihand_00000470,freihand,6,datasets\training\rgb\00000470.jpg,ok
freihand_00000471,freihand,4,datasets\training\rgb\00000471.jpg,ok
freihand_00000472,freihand,8,datasets\training\rgb\00000472.jpg,ok
freihand_00000473,freihand,8,datasets\training\rgb\00000473.jpg,ok
freihand_00000474,freihand,7,datasets\training\rgb\00000474.jpg,ok
freihand_00000475,freihand,7,datasets\training\rgb\00000475.jpg,ok
freihand_00000476,freihand,9,datasets\training\rgb\00000476.jpg,ok
freihand_00000477,freihand,5,datasets\training\rgb\00000477.jpg,ok
freihand_00000478,freihand,8,datasets\training\rgb\00000478.jpg,ok
freihand_00000479,freihand,7,datasets\training\rgb\00000479.jpg,ok
freihand_00000480,freihand,5,datasets\training\rgb\00000480.jpg,ok
freihand_00000481,freihand,6,datasets\training\rgb\00000481.jpg,ok
freihand_00000482,freihand,8,datasets\training\rgb\00000482.jpg,ok
freihand_00000483,freihand,8,datasets\training\rgb\00000483.jpg,ok
freihand_00000484,freihand,6,datasets\training\rgb\00000484.jpg,ok
freihand_00000485,freihand,7,datasets\training\rgb\00000485.jpg,ok
freihand_00000486,freihand,9,datasets\training\rgb\00000486.jpg,ok
freihand_00000487,freihand,7,datasets\training\rgb\00000487.jpg,ok
freihand_00000488,freihand,8,datasets\training\rgb\00000488.jpg,ok
freihand_00000489,freihand,7,datasets\training\rgb\00000489.jpg,ok
freihand_00000490,freihand,8,datasets\training\rgb\00000490.jpg,ok
freihand_00000491,freihand,7,datasets\training\rgb\00000491.jpg,ok
freihand_00000492,freihand,,datasets\training\rgb\00000492.jpg,error:No se detecto mano
freihand_00000493,freihand,6,datasets\training\rgb\00000493.jpg,ok
freihand_00000494,freihand,6,datasets\training\rgb\00000494.jpg,ok
freihand_00000495,freihand,8,datasets\training\rgb\00000495.jpg,ok
freihand_00000496,freihand,6,datasets\training\rgb\00000496.jpg,ok
freihand_00000497,freihand,6,datasets\training\rgb\00000497.jpg,ok
freihand_00000498,freihand,7,datasets\training\rgb\00000498.jpg,ok
freihand_00000499,freihand,7,datasets\training\rgb\00000499.jpg,ok
freihand_00000500,freihand,,datasets\training\rgb\00000500.jpg,error:Fallo en segmentacion
freihand_00000501,freihand,7,datasets\training\rgb\00000501.jpg,ok
freihand_00000502,freihand,7,datasets\training\rgb\00000502.jpg,ok
freihand_00000503,freihand,5,datasets\training\rgb\00000503.jpg,ok
freihand_00000504,freihand,7,datasets\training\rgb\00000504.jpg,ok
freihand_00000505,freihand,6,datasets\training\rgb\00000505.jpg,ok
freihand_00000506,freihand,5,datasets\training\rgb\00000506.jpg,ok
freihand_00000507,freihand,5,datasets\training\rgb\00000507.jpg,ok
freihand_00000508,freihand,8,datasets\training\rgb\00000508.jpg,ok
freihand_00000509,freihand,8,datasets\training\rgb\00000509.jpg,ok
freihand_00000510,freihand,8,datasets\training\rgb\00000510.jpg,ok
freihand_00000511,freihand,7,datasets\training\rgb\00000511.jpg,ok
freihand_00000512,freihand,8,datasets\training\rgb\00000512.jpg,ok
freihand_00000513,freihand,6,datasets\training\rgb\00000513.jpg,ok
freihand_00000514,freihand,6,datasets\training\rgb\00000514.jpg,ok
freihand_00000515,freihand,5,datasets\training\rgb\00000515.jpg,ok
freihand_00000516,freihand,5,datasets\training\rgb\00000516.jpg,ok
freihand_00000517,freihand,,datasets\training\rgb\00000517.jpg,error:No se detecto mano
freihand_00000518,freihand,8,datasets\training\rgb\00000518.jpg,ok
freihand_00000519,freihand,6,datasets\training\rgb\00000519.jpg,ok
freihand_00000520,freihand,7,datasets\training\rgb\00000520.jpg,ok
freihand_00000521,freihand,9,datasets\training\rgb\00000521.jpg,ok
freihand_00000522,freihand,7,datasets\training\rgb\00000522.jpg,ok
freihand_00000523,freihand,6,datasets\training\rgb\00000523.jpg,ok
freihand_00000524,freihand,8,datasets\training\rgb\00000524.jpg,ok
freihand_00000525,freihand,6,datasets\training\rgb\00000525.jpg,ok
freihand_00000526,freihand,5,datasets\training\rgb\00000526.jpg,ok
freihand_00000527,freihand,5,datasets\training\rgb\00000527.jpg,ok
freihand_00000528,freihand,6,datasets\training\rgb\00000528.jpg,ok
freihand_00000529,freihand,5,datasets\training\rgb\00000529.jpg,ok
freihand_00000530,freihand,6,datasets\training\rgb\00000530.jpg,ok
freihand_00000531,freihand,6,datasets\training\rgb\00000531.jpg,ok
freihand_00000532,freihand,6,datasets\training\rgb\00000532.jpg,ok
freihand_00000533,freihand,7,datasets\training\rgb\00000533.jpg,ok
freihand_00000534,freihand,,datasets\training\rgb\00000534.jpg,error:No se detecto mano
freihand_00000535,freihand,6,datasets\training\rgb\00000535.jpg,ok
freihand_00000536,freihand,5,datasets\training\rgb\00000536.jpg,ok
freihand_00000537,freihand,8,datasets\training\rgb\00000537.jpg,ok
freihand_00000538,freihand,,datasets\training\rgb\00000538.jpg,error:No se detecto mano
freihand_00000539,freihand,7,datasets\training\rgb\00000539.jpg,ok
freihand_00000540,freihand,8,datasets\training\rgb\00000540.jpg,ok
freihand_00000541,freihand,7,datasets\training\rgb\00000541.jpg,ok
freihand_00000542,freihand,,datasets\training\rgb\00000542.jpg,error:Fallo en segmentacion
freihand_00000543,freihand,6,datasets\training\rgb\00000543.jpg,ok
freihand_00000544,freihand,8,datasets\training\rgb\00000544.jpg,ok
freihand_00000545,freihand,5,datasets\training\rgb\00000545.jpg,ok
freihand_00000546,freihand,6,datasets\training\rgb\00000546.jpg,ok
freihand_00000547,freihand,7,datasets\training\rgb\00000547.jpg,ok
freihand_00000548,freihand,7,datasets\training\rgb\00000548.jpg,ok
freihand_00000549,freihand,6,datasets\training\rgb\00000549.jpg,ok
freihand_00000550,freihand,5,datasets\training\rgb\00000550.jpg,ok
freihand_00000551,freihand,8,datasets\training\rgb\00000551.jpg,ok
freihand_00000552,freihand,5,datasets\training\rgb\00000552.jpg,ok
freihand_00000553,freihand,8,datasets\training\rgb\00000553.jpg,ok
freihand_00000554,freihand,,datasets\training\rgb\00000554.jpg,error:No se detecto mano
freihand_00000555,freihand,6,datasets\training\rgb\00000555.jpg,ok
freihand_00000556,freihand,8,datasets\training\rgb\00000556.jpg,ok
freihand_00000557,freihand,6,datasets\training\rgb\00000557.jpg,ok
freihand_00000558,freihand,5,datasets\training\rgb\00000558.jpg,ok
freihand_00000559,freihand,6,datasets\training\rgb\00000559.jpg,ok
freihand_00000560,freihand,5,datasets\training\rgb\00000560.jpg,ok
freihand_00000561,freihand,5,datasets\training\rgb\00000561.jpg,ok
freihand_00000562,freihand,7,datasets\training\rgb\00000562.jpg,ok
freihand_00000563,freihand,5,datasets\training\rgb\00000563.jpg,ok
freihand_00000564,freihand,7,datasets\training\rgb\00000564.jpg,ok
freihand_00000565,freihand,6,datasets\training\rgb\00000565.jpg,ok
freihand_00000566,freihand,6,datasets\training\rgb\00000566.jpg,ok
freihand_00000567,freihand,,datasets\training\rgb\00000567.jpg,error:No se detecto mano
freihand_00000568,freihand,6,datasets\training\rgb\00000568.jpg,ok
freihand_00000569,freihand,5,datasets\training\rgb\00000569.jpg,ok
freihand_00000570,freihand,5,datasets\training\rgb\00000570.jpg,ok
freihand_00000571,freihand,8,datasets\training\rgb\00000571.jpg,ok
freihand_00000572,freihand,9,datasets\training\rgb\00000572.jpg,ok
freihand_00000573,freihand,,datasets\training\rgb\00000573.jpg,error:Fallo en segmentacion
freihand_00000574,freihand,9,datasets\training\rgb\00000574.jpg,ok
freihand_00000575,freihand,,datasets\training\rgb\00000575.jpg,error:No se detecto mano
freihand_00000576,freihand,5,datasets\training\rgb\00000576.jpg,ok
freihand_00000577,freihand,8,datasets\training\rgb\00000577.jpg,ok
freihand_00000578,freihand,9,datasets\training\rgb\00000578.jpg,ok
freihand_00000579,freihand,7,datasets\training\rgb\00000579.jpg,ok
freihand_00000580,freihand,6,datasets\training\rgb\00000580.jpg,ok
freihand_00000581,freihand,6,datasets\training\rgb\00000581.jpg,ok
freihand_00000582,freihand,7,datasets\training\rgb\00000582.jpg,ok
freihand_00000583,freihand,6,datasets\training\rgb\00000583.jpg,ok
freihand_00000584,freihand,7,datasets\training\rgb\00000584.jpg,ok
freihand_00000585,freihand,5,datasets\training\rgb\00000585.jpg,ok
freihand_00000586,freihand,6,datasets\training\rgb\00000586.jpg,ok
freihand_00000587,freihand,8,datasets\training\rgb\00000587.jpg,ok
freihand_00000588,freihand,6,datasets\training\rgb\00000588.jpg,ok
freihand_00000589,freihand,6,datasets\training\rgb\00000589.jpg,ok
freihand_00000590,freihand,5,datasets\training\rgb\00000590.jpg,ok
freihand_00000591,freihand,7,datasets\training\rgb\00000591.jpg,ok
freihand_00000592,freihand,6,datasets\training\rgb\00000592.jpg,ok
freihand_00000593,freihand,6,datasets\training\rgb\00000593.jpg,ok
freihand_00000594,freihand,8,datasets\training\rgb\00000594.jpg,ok
freihand_00000595,freihand,6,datasets\training\rgb\00000595.jpg,ok
freihand_00000596,freihand,7,datasets\training\rgb\00000596.jpg,ok
freihand_00000597,freihand,6,datasets\training\rgb\00000597.jpg,ok
freihand_00000598,freihand,8,datasets\training\rgb\00000598.jpg,ok
freihand_00000599,freihand,6,datasets\training\rgb\00000599.jpg,ok
freihand_00000600,freihand,5,datasets\training\rgb\00000600.jpg,ok
freihand_00000601,freihand,8,datasets\training\rgb\00000601.jpg,ok
freihand_00000602,freihand,6,datasets\training\rgb\00000602.jpg,ok
freihand_00000603,freihand,6,datasets\training\rgb\00000603.jpg,ok
freihand_00000604,freihand,,datasets\training\rgb\00000604.jpg,error:No se detecto mano
freihand_00000605,freihand,5,datasets\training\rgb\00000605.jpg,ok
freihand_00000606,freihand,6,datasets\training\rgb\00000606.jpg,ok
freihand_00000607,freihand,5,datasets\training\rgb\00000607.jpg,ok
freihand_00000608,freihand,,datasets\training\rgb\00000608.jpg,error:No se detecto mano
freihand_00000609,freihand,7,datasets\training\rgb\00000609.jpg,ok
freihand_00000610,freihand,5,datasets\training\rgb\00000610.jpg,ok
freihand_00000611,freihand,6,datasets\training\rgb\00000611.jpg,ok
freihand_00000612,freihand,6,datasets\training\rgb\00000612.jpg,ok
freihand_00000613,freihand,5,datasets\training\rgb\00000613.jpg,ok
freihand_00000614,freihand,5,datasets\training\rgb\00000614.jpg,ok
freihand_00000615,freihand,7,datasets\training\rgb\00000615.jpg,ok
freihand_00000616,freihand,5,datasets\training\rgb\00000616.jpg,ok
freihand_00000617,freihand,7,datasets\training\rgb\00000617.jpg,ok
freihand_00000618,freihand,5,datasets\training\rgb\00000618.jpg,ok
freihand_00000619,freihand,7,datasets\training\rgb\00000619.jpg,ok
freihand_00000620,freihand,7,datasets\training\rgb\00000620.jpg,ok
freihand_00000621,freihand,6,datasets\training\rgb\00000621.jpg,ok
freihand_00000622,freihand,5,datasets\training\rgb\00000622.jpg,ok
freihand_00000623,freihand,7,datasets\training\rgb\00000623.jpg,ok
freihand_00000624,freihand,8,datasets\training\rgb\00000624.jpg,ok
freihand_00000625,freihand,5,datasets\training\rgb\00000625.jpg,ok
freihand_00000626,freihand,8,datasets\training\rgb\00000626.jpg,ok
freihand_00000627,freihand,7,datasets\training\rgb\00000627.jpg,ok
freihand_00000628,freihand,5,datasets\training\rgb\00000628.jpg,ok
freihand_00000629,freihand,8,datasets\training\rgb\00000629.jpg,ok
freihand_00000630,freihand,,datasets\training\rgb\00000630.jpg,error:No se detecto mano
freihand_00000631,freihand,9,datasets\training\rgb\00000631.jpg,ok
freihand_00000632,freihand,5,datasets\training\rgb\00000632.jpg,ok
freihand_00000633,freihand,5,datasets\training\rgb\00000633.jpg,ok
freihand_00000634,freihand,6,datasets\training\rgb\00000634.jpg,ok
freihand_00000635,freihand,9,datasets\training\rgb\00000635.jpg,ok
freihand_00000636,freihand,5,datasets\training\rgb\00000636.jpg,ok
freihand_00000637,freihand,5,datasets\training\rgb\00000637.jpg,ok
freihand_00000638,freihand,8,datasets\training\rgb\00000638.jpg,ok
freihand_00000639,freihand,6,datasets\training\rgb\00000639.jpg,ok
freihand_00000640,freihand,6,datasets\training\rgb\00000640.jpg,ok
freihand_00000641,freihand,7,datasets\training\rgb\00000641.jpg,ok
freihand_00000642,freihand,5,datasets\training\rgb\00000642.jpg,ok
freihand_00000643,freihand,6,datasets\training\rgb\00000643.jpg,ok
freihand_00000644,freihand,7,datasets\training\rgb\00000644.jpg,ok
freihand_00000645,freihand,8,datasets\training\rgb\00000645.jpg,ok
freihand_00000646,freihand,7,datasets\training\rgb\00000646.jpg,ok
freihand_00000647,freihand,8,datasets\training\rgb\00000647.jpg,ok
freihand_00000648,freihand,7,datasets\training\rgb\00000648.jpg,ok
freihand_00000649,freihand,6,datasets\training\rgb\00000649.jpg,ok
freihand_00000650,freihand,5,datasets\training\rgb\00000650.jpg,ok
freihand_00000651,freihand,8,datasets\training\rgb\00000651.jpg,ok
freihand_00000652,freihand,6,datasets\training\rgb\00000652.jpg,ok
freihand_00000653,freihand,6,datasets\training\rgb\00000653.jpg,ok
