sample_id,path_secuencia,path_landmarks,label,condition,dataset,mst,mst_origin,split
57142391-6ee6-4be6-9a02-05904bfd07ed,secuencias_stgcn/synthetic/57142391-6ee6-4be6-9a02-05904bfd07ed.npy,data/processed/landmarks/57142391-6ee6-4be6-9a02-05904bfd07ed.npy,stop,medio,hagrid,5,imputed,train
57213599-d274-4c63-9c01-2884f79ed139,secuencias_stgcn/synthetic/57213599-d274-4c63-9c01-2884f79ed139.npy,data/processed/landmarks/57213599-d274-4c63-9c01-2884f79ed139.npy,stop_inverted,oscuro,hagrid,10,imputed,train
freihand_00007659,secuencias_stgcn/synthetic/freihand_00007659.npy,data/processed/landmarks/freihand_00007659.npy,unknown,oscuro,freihand,10,imputed,train
754e65fa-c443-47a4-a1b4-52f8e68a8b65,secuencias_stgcn/synthetic/754e65fa-c443-47a4-a1b4-52f8e68a8b65.npy,data/processed/landmarks/754e65fa-c443-47a4-a1b4-52f8e68a8b65.npy,one,claro,hagrid,2,imputed,train
280fdda6-ced7-4a69-b949-307e0b486187,secuencias_stgcn/synthetic/280fdda6-ced7-4a69-b949-307e0b486187.npy,data/processed/landmarks/280fdda6-ced7-4a69-b949-307e0b486187.npy,dislike,claro,hagrid,2,imputed,train
db5aff49-8353-4dc9-a80e-cc11ee2f9905,secuencias_stgcn/synthetic/db5aff49-8353-4dc9-a80e-cc11ee2f9905.npy,data/processed/landmarks/db5aff49-8353-4dc9-a80e-cc11ee2f9905.npy,rock,medio,hagrid,6,imputed,train
freihand_00010023,secuencias_stgcn/synthetic/freihand_00010023.npy,data/processed/landmarks/freihand_00010023.npy,unknown,oscuro,freihand,8,imputed,train
08308e79-9955-4422-9d87-0fdedd5b41ea,secuencias_stgcn/synthetic/08308e79-9955-4422-9d87-0fdedd5b41ea.npy,data/processed/landmarks/08308e79-9955-4422-9d87-0fdedd5b41ea.npy,two_up,claro,hagrid,3,imputed,train
73d519b5-e425-4eea-baf9-3e9c9eaa8f85,secuencias_stgcn/synthetic/73d519b5-e425-4eea-baf9-3e9c9eaa8f85.npy,data/processed/landmarks/73d519b5-e425-4eea-baf9-3e9c9eaa8f85.npy,call,oscuro,hagrid,9,imputed,train
15003690-bc8a-452d-9610-6d9d189be83d,secuencias_stgcn/synthetic/15003690-bc8a-452d-9610-6d9d189be83d.npy,data/processed/landmarks/15003690-bc8a-452d-9610-6d9d189be83d.npy,four,medio,hagrid,7,imputed,train
freihand_00009869,secuencias_stgcn/synthetic/freihand_00009869.npy,data/processed/landmarks/freihand_00009869.npy,unknown,medio,freihand,6,imputed,train
freihand_00004795,secuencias_stgcn/synthetic/freihand_00004795.npy,data/processed/landmarks/freihand_00004795.npy,unknown,claro,freihand,2,imputed,train
04dbcc7e-3bed-4893-8e16-9a20a348d56d,secuencias_stgcn/synthetic/04dbcc7e-3bed-4893-8e16-9a20a348d56d.npy,data/processed/landmarks/04dbcc7e-3bed-4893-8e16-9a20a348d56d.npy,stop,oscuro,hagrid,9,imputed,train
3e7deacd-68f5-401e-bc93-9dfb150d1635,secuencias_stgcn/synthetic/3e7deacd-68f5-401e-bc93-9dfb150d1635.npy,data/processed/landmarks/3e7deacd-68f5-401e-bc93-9dfb150d1635.npy,stop,oscuro,hagrid,9,imputed,train
freihand_00028858,secuencias_stgcn/synthetic/freihand_00028858.npy,data/processed/landmarks/freihand_00028858.npy,unknown,claro,freihand,3,imputed,train
adb8dc87-a5c4-4d61-9c69-5001e34dd3eb,secuencias_stgcn/synthetic/adb8dc87-a5c4-4d61-9c69-5001e34dd3eb.npy,data/processed/landmarks/adb8dc87-a5c4-4d61-9c69-5001e34dd3eb.npy,peace,medio,hagrid,6,imputed,train
34abab04-4741-4495-a425-58aced205d29,secuencias_stgcn/synthetic/34abab04-4741-4495-a425-58aced205d29.npy,data/processed/landmarks/34abab04-4741-4495-a425-58aced205d29.npy,like,oscuro,hagrid,9,imputed,train
63051bed-eddf-43dc-b1f5-e5e96395a751,secuencias_stgcn/synthetic/63051bed-eddf-43dc-b1f5-e5e96395a751.npy,data/processed/landmarks/63051bed-eddf-43dc-b1f5-e5e96395a751.npy,palm,medio,hagrid,6,imputed,train
freihand_00006918,secuencias_stgcn/synthetic/freihand_00006918.npy,data/processed/landmarks/freihand_00006918.npy,unknown,oscuro,freihand,10,imputed,train
ff9e4e9f-e8bb-48e6-9005-c6ce2d0aa8f5,secuencias_stgcn/synthetic/ff9e4e9f-e8bb-48e6-9005-c6ce2d0aa8f5.npy,data/processed/landmarks/ff9e4e9f-e8bb-48e6-9005-c6ce2d0aa8f5.npy,stop,medio,hagrid,7,imputed,train
31027bf4-4557-4ee7-9a0e-d9fa03c6d874,secuencias_stgcn/synthetic/31027bf4-4557-4ee7-9a0e-d9fa03c6d874.npy,data/processed/landmarks/31027bf4-4557-4ee7-9a0e-d9fa03c6d874.npy,peace_inverted,oscuro,hagrid,8,imputed,train
freihand_00027983,secuencias_stgcn/synthetic/freihand_00027983.npy,data/processed/landmarks/freihand_00027983.npy,unknown,medio,freihand,5,imputed,train
freihand_00022594,secuencias_stgcn/synthetic/freihand_00022594.npy,data/processed/landmarks/freihand_00022594.npy,unknown,claro,freihand,3,imputed,train
a00de42f-4f69-4db0-97b7-11ed665e36c0,secuencias_stgcn/synthetic/a00de42f-4f69-4db0-97b7-11ed665e36c0.npy,data/processed/landmarks/a00de42f-4f69-4db0-97b7-11ed665e36c0.npy,stop_inverted,oscuro,hagrid,10,imputed,train
freihand_00030589,secuencias_stgcn/synthetic/freihand_00030589.npy,data/processed/landmarks/freihand_00030589.npy,unknown,claro,freihand,3,imputed,train
0ec981cc-7e19-4f6d-ab82-caf4c1c7c194,secuencias_stgcn/synthetic/0ec981cc-7e19-4f6d-ab82-caf4c1c7c194.npy,data/processed/landmarks/0ec981cc-7e19-4f6d-ab82-caf4c1c7c194.npy,four,claro,hagrid,3,imputed,train
freihand_00004070,secuencias_stgcn/synthetic/freihand_00004070.npy,data/processed/landmarks/freihand_00004070.npy,unknown,medio,freihand,5,imputed,train
92e1dea3-d7a3-49ce-81aa-7b2bace62419,secuencias_stgcn/synthetic/92e1dea3-d7a3-49ce-81aa-7b2bace62419.npy,data/processed/landmarks/92e1dea3-d7a3-49ce-81aa-7b2bace62419.npy,peace_inverted,claro,hagrid,2,imputed,train
f81d1f1e-2acd-42e6-85fc-9e6de667113e,secuencias_stgcn/synthetic/f81d1f1e-2acd-42e6-85fc-9e6de667113e.npy,data/processed/landmarks/f81d1f1e-2acd-42e6-85fc-9e6de667113e.npy,rock,medio,hagrid,7,imputed,train
freihand_00019018,secuencias_stgcn/synthetic/freihand_00019018.npy,data/processed/landmarks/freihand_00019018.npy,unknown,claro,freihand,3,imputed,train
freihand_00017260,secuencias_stgcn/synthetic/freihand_00017260.npy,data/processed/landmarks/freihand_00017260.npy,unknown,claro,freihand,4,imputed,train
fd8744e2-2794-4f21-8881-cac2cb120d7d,secuencias_stgcn/synthetic/fd8744e2-2794-4f21-8881-cac2cb120d7d.npy,data/processed/landmarks/fd8744e2-2794-4f21-8881-cac2cb120d7d.npy,dislike,medio,hagrid,5,imputed,train
freihand_00012961,secuencias_stgcn/synthetic/freihand_00012961.npy,data/processed/landmarks/freihand_00012961.npy,unknown,claro,freihand,3,imputed,train
freihand_00017921,secuencias_stgcn/synthetic/freihand_00017921.npy,data/processed/landmarks/freihand_00017921.npy,unknown,medio,freihand,5,imputed,train
992273b6-bef2-45eb-bcbe-3304e32df0c6,secuencias_stgcn/synthetic/992273b6-bef2-45eb-bcbe-3304e32df0c6.npy,data/processed/landmarks/992273b6-bef2-45eb-bcbe-3304e32df0c6.npy,stop_inverted,claro,hagrid,3,imputed,train
620cba52-445b-4937-ac4a-fedb5e86f3b1,secuencias_stgcn/synthetic/620cba52-445b-4937-ac4a-fedb5e86f3b1.npy,data/processed/landmarks/620cba52-445b-4937-ac4a-fedb5e86f3b1.npy,fist,oscuro,hagrid,8,imputed,train
freihand_00030608,secuencias_stgcn/synthetic/freihand_00030608.npy,data/processed/landmarks/freihand_00030608.npy,unknown,medio,freihand,7,imputed,train
7f72749f-3af4-4f74-aad0-217d50bc4d95,secuencias_stgcn/synthetic/7f72749f-3af4-4f74-aad0-217d50bc4d95.npy,data/processed/landmarks/7f72749f-3af4-4f74-aad0-217d50bc4d95.npy,peace,medio,hagrid,6,imputed,train
16b42dcd-04de-4aca-b99b-ba3f9bc34b15,secuencias_stgcn/synthetic/16b42dcd-04de-4aca-b99b-ba3f9bc34b15.npy,data/processed/landmarks/16b42dcd-04de-4aca-b99b-ba3f9bc34b15.npy,stop_inverted,medio,hagrid,6,imputed,train
freihand_00006044,secuencias_stgcn/synthetic/freihand_00006044.npy,data/processed/landmarks/freihand_00006044.npy,unknown,medio,freihand,6,imputed,train
freihand_00020272,secuencias_stgcn/synthetic/freihand_00020272.npy,data/processed/landmarks/freihand_00020272.npy,unknown,claro,freihand,1,imputed,train
16ab698a-5a4c-4eaf-ad0e-954866e61613,secuencias_stgcn/synthetic/16ab698a-5a4c-4eaf-ad0e-954866e61613.npy,data/processed/landmarks/16ab698a-5a4c-4eaf-ad0e-954866e61613.npy,peace_inverted,medio,hagrid,5,imputed,train
freihand_00008259,secuencias_stgcn/synthetic/freihand_00008259.npy,data/processed/landmarks/freihand_00008259.npy,unknown,oscuro,freihand,8,imputed,train
a56305dd-a438-4362-b8ec-ca0013d8b713,secuencias_stgcn/synthetic/a56305dd-a438-4362-b8ec-ca0013d8b713.npy,data/processed/landmarks/a56305dd-a438-4362-b8ec-ca0013d8b713.npy,stop_inverted,claro,hagrid,3,imputed,train
freihand_00014103,secuencias_stgcn/synthetic/freihand_00014103.npy,data/processed/landmarks/freihand_00014103.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00008693,secuencias_stgcn/synthetic/freihand_00008693.npy,data/processed/landmarks/freihand_00008693.npy,unknown,medio,freihand,6,imputed,train
33552261-b711-4b03-b13c-e32f87abeaf6,secuencias_stgcn/synthetic/33552261-b711-4b03-b13c-e32f87abeaf6.npy,data/processed/landmarks/33552261-b711-4b03-b13c-e32f87abeaf6.npy,peace,oscuro,hagrid,10,imputed,train
freihand_00008627,secuencias_stgcn/synthetic/freihand_00008627.npy,data/processed/landmarks/freihand_00008627.npy,unknown,medio,freihand,6,imputed,train
b5d5e402-77e4-44d5-b53c-04b2a744658c,secuencias_stgcn/synthetic/b5d5e402-77e4-44d5-b53c-04b2a744658c.npy,data/processed/landmarks/b5d5e402-77e4-44d5-b53c-04b2a744658c.npy,like,oscuro,hagrid,10,imputed,train
freihand_00002081,secuencias_stgcn/synthetic/freihand_00002081.npy,data/processed/landmarks/freihand_00002081.npy,unknown,medio,freihand,6,imputed,train
freihand_00007170,secuencias_stgcn/synthetic/freihand_00007170.npy,data/processed/landmarks/freihand_00007170.npy,unknown,oscuro,freihand,10,imputed,train
20cba91d-d104-4534-86bb-a599f07f8ce8,secuencias_stgcn/synthetic/20cba91d-d104-4534-86bb-a599f07f8ce8.npy,data/processed/landmarks/20cba91d-d104-4534-86bb-a599f07f8ce8.npy,peace_inverted,medio,hagrid,5,imputed,train
freihand_00014596,secuencias_stgcn/synthetic/freihand_00014596.npy,data/processed/landmarks/freihand_00014596.npy,unknown,claro,freihand,2,imputed,train
3da5f8ee-c512-4f89-b967-fee2941a763c,secuencias_stgcn/synthetic/3da5f8ee-c512-4f89-b967-fee2941a763c.npy,data/processed/landmarks/3da5f8ee-c512-4f89-b967-fee2941a763c.npy,like,oscuro,hagrid,8,imputed,train
freihand_00016584,secuencias_stgcn/synthetic/freihand_00016584.npy,data/processed/landmarks/freihand_00016584.npy,unknown,oscuro,freihand,10,imputed,train
fb8088ce-4425-4136-9bfc-30550f8e2842,secuencias_stgcn/synthetic/fb8088ce-4425-4136-9bfc-30550f8e2842.npy,data/processed/landmarks/fb8088ce-4425-4136-9bfc-30550f8e2842.npy,stop,oscuro,hagrid,10,imputed,train
freihand_00016195,secuencias_stgcn/synthetic/freihand_00016195.npy,data/processed/landmarks/freihand_00016195.npy,unknown,claro,freihand,2,imputed,train
freihand_00032115,secuencias_stgcn/synthetic/freihand_00032115.npy,data/processed/landmarks/freihand_00032115.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00001855,secuencias_stgcn/synthetic/freihand_00001855.npy,data/processed/landmarks/freihand_00001855.npy,unknown,claro,freihand,2,imputed,train
d0e3a386-1325-44b7-ab12-24ffcc9f8771,secuencias_stgcn/synthetic/d0e3a386-1325-44b7-ab12-24ffcc9f8771.npy,data/processed/landmarks/d0e3a386-1325-44b7-ab12-24ffcc9f8771.npy,palm,medio,hagrid,5,imputed,train
481248ea-6bb0-49b8-843c-58bfc1983f0c,secuencias_stgcn/synthetic/481248ea-6bb0-49b8-843c-58bfc1983f0c.npy,data/processed/landmarks/481248ea-6bb0-49b8-843c-58bfc1983f0c.npy,three,medio,hagrid,5,imputed,train
freihand_00018776,secuencias_stgcn/synthetic/freihand_00018776.npy,data/processed/landmarks/freihand_00018776.npy,unknown,medio,freihand,5,imputed,train
freihand_00020155,secuencias_stgcn/synthetic/freihand_00020155.npy,data/processed/landmarks/freihand_00020155.npy,unknown,claro,freihand,2,imputed,train
b95cb6a3-ee5b-47fc-b9f3-eb205065afec,secuencias_stgcn/synthetic/b95cb6a3-ee5b-47fc-b9f3-eb205065afec.npy,data/processed/landmarks/b95cb6a3-ee5b-47fc-b9f3-eb205065afec.npy,four,oscuro,hagrid,9,imputed,train
d963b8fe-5d86-4058-ac7b-c52fa90fb00c,secuencias_stgcn/synthetic/d963b8fe-5d86-4058-ac7b-c52fa90fb00c.npy,data/processed/landmarks/d963b8fe-5d86-4058-ac7b-c52fa90fb00c.npy,two_up,oscuro,hagrid,8,imputed,train
freihand_00024183,secuencias_stgcn/synthetic/freihand_00024183.npy,data/processed/landmarks/freihand_00024183.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00007032,secuencias_stgcn/synthetic/freihand_00007032.npy,data/processed/landmarks/freihand_00007032.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00003333,secuencias_stgcn/synthetic/freihand_00003333.npy,data/processed/landmarks/freihand_00003333.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00013321,secuencias_stgcn/synthetic/freihand_00013321.npy,data/processed/landmarks/freihand_00013321.npy,unknown,claro,freihand,1,imputed,train
7c644a38-1513-453a-950a-12722f9c8b96,secuencias_stgcn/synthetic/7c644a38-1513-453a-950a-12722f9c8b96.npy,data/processed/landmarks/7c644a38-1513-453a-950a-12722f9c8b96.npy,two_up,medio,hagrid,5,imputed,train
08382f5d-91e4-40a8-998b-df35c301fb59,secuencias_stgcn/synthetic/08382f5d-91e4-40a8-998b-df35c301fb59.npy,data/processed/landmarks/08382f5d-91e4-40a8-998b-df35c301fb59.npy,ok,claro,hagrid,3,imputed,train
419e57db-977b-4437-b7e9-c24e7db42fe0,secuencias_stgcn/synthetic/419e57db-977b-4437-b7e9-c24e7db42fe0.npy,data/processed/landmarks/419e57db-977b-4437-b7e9-c24e7db42fe0.npy,one,medio,hagrid,6,imputed,train
3f9bdbd2-7192-4c95-b0b4-31fdda629bbe,secuencias_stgcn/synthetic/3f9bdbd2-7192-4c95-b0b4-31fdda629bbe.npy,data/processed/landmarks/3f9bdbd2-7192-4c95-b0b4-31fdda629bbe.npy,two_up,claro,hagrid,2,imputed,train
freihand_00004396,secuencias_stgcn/synthetic/freihand_00004396.npy,data/processed/landmarks/freihand_00004396.npy,unknown,claro,freihand,1,imputed,train
cd35e565-08ab-4ba7-9133-9d258e8fe06e,secuencias_stgcn/synthetic/cd35e565-08ab-4ba7-9133-9d258e8fe06e.npy,data/processed/landmarks/cd35e565-08ab-4ba7-9133-9d258e8fe06e.npy,palm,medio,hagrid,5,imputed,train
0b82b329-7997-4892-a68a-4168be2c1975,secuencias_stgcn/synthetic/0b82b329-7997-4892-a68a-4168be2c1975.npy,data/processed/landmarks/0b82b329-7997-4892-a68a-4168be2c1975.npy,like,claro,hagrid,3,imputed,train
bc55e761-50eb-4888-a57f-710dd409671a,secuencias_stgcn/synthetic/bc55e761-50eb-4888-a57f-710dd409671a.npy,data/processed/landmarks/bc55e761-50eb-4888-a57f-710dd409671a.npy,two_up_inverted,claro,hagrid,2,imputed,train
freihand_00000065,secuencias_stgcn/synthetic/freihand_00000065.npy,data/processed/landmarks/freihand_00000065.npy,unknown,medio,freihand,6,imputed,train
freihand_00010908,secuencias_stgcn/synthetic/freihand_00010908.npy,data/processed/landmarks/freihand_00010908.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00026995,secuencias_stgcn/synthetic/freihand_00026995.npy,data/processed/landmarks/freihand_00026995.npy,unknown,claro,freihand,2,imputed,train
906b14d6-2b86-4589-8a59-e4ca5c8f09a5,secuencias_stgcn/synthetic/906b14d6-2b86-4589-8a59-e4ca5c8f09a5.npy,data/processed/landmarks/906b14d6-2b86-4589-8a59-e4ca5c8f09a5.npy,rock,claro,hagrid,1,imputed,train
d4076a50-e45a-4979-88c9-5a2da655e9f5,secuencias_stgcn/synthetic/d4076a50-e45a-4979-88c9-5a2da655e9f5.npy,data/processed/landmarks/d4076a50-e45a-4979-88c9-5a2da655e9f5.npy,like,medio,hagrid,7,imputed,train
3e136351-6484-4605-9119-1daea5933b1c,secuencias_stgcn/synthetic/3e136351-6484-4605-9119-1daea5933b1c.npy,data/processed/landmarks/3e136351-6484-4605-9119-1daea5933b1c.npy,four,claro,hagrid,4,imputed,train
7333d094-0a50-4765-b461-728d025d9a6c,secuencias_stgcn/synthetic/7333d094-0a50-4765-b461-728d025d9a6c.npy,data/processed/landmarks/7333d094-0a50-4765-b461-728d025d9a6c.npy,four,claro,hagrid,4,imputed,train
freihand_00022829,secuencias_stgcn/synthetic/freihand_00022829.npy,data/processed/landmarks/freihand_00022829.npy,unknown,medio,freihand,6,imputed,train
3970eb5a-88fe-4e3e-a535-bc6597a371c1,secuencias_stgcn/synthetic/3970eb5a-88fe-4e3e-a535-bc6597a371c1.npy,data/processed/landmarks/3970eb5a-88fe-4e3e-a535-bc6597a371c1.npy,two_up,claro,hagrid,2,imputed,train
freihand_00014489,secuencias_stgcn/synthetic/freihand_00014489.npy,data/processed/landmarks/freihand_00014489.npy,unknown,medio,freihand,5,imputed,train
8f9ed689-7ca8-48ad-a26e-2c57e85c4dd7,secuencias_stgcn/synthetic/8f9ed689-7ca8-48ad-a26e-2c57e85c4dd7.npy,data/processed/landmarks/8f9ed689-7ca8-48ad-a26e-2c57e85c4dd7.npy,mute,medio,hagrid,7,imputed,train
freihand_00027100,secuencias_stgcn/synthetic/freihand_00027100.npy,data/processed/landmarks/freihand_00027100.npy,unknown,claro,freihand,4,imputed,train
4f0136fa-53ce-454e-9f6c-e316c6eb1869,secuencias_stgcn/synthetic/4f0136fa-53ce-454e-9f6c-e316c6eb1869.npy,data/processed/landmarks/4f0136fa-53ce-454e-9f6c-e316c6eb1869.npy,stop,claro,hagrid,1,imputed,train
68f5219d-cf64-4c2c-a4e1-3240d38893c7,secuencias_stgcn/synthetic/68f5219d-cf64-4c2c-a4e1-3240d38893c7.npy,data/processed/landmarks/68f5219d-cf64-4c2c-a4e1-3240d38893c7.npy,stop_inverted,claro,hagrid,2,imputed,train
3267adcf-9f7c-4090-9980-05c0a3fe7232,secuencias_stgcn/synthetic/3267adcf-9f7c-4090-9980-05c0a3fe7232.npy,data/processed/landmarks/3267adcf-9f7c-4090-9980-05c0a3fe7232.npy,four,oscuro,hagrid,8,imputed,train
0ec5f98a-726f-49dd-9e1d-450738a5f5fe,secuencias_stgcn/synthetic/0ec5f98a-726f-49dd-9e1d-450738a5f5fe.npy,data/processed/landmarks/0ec5f98a-726f-49dd-9e1d-450738a5f5fe.npy,dislike,oscuro,hagrid,10,imputed,train
freihand_00032506,secuencias_stgcn/synthetic/freihand_00032506.npy,data/processed/landmarks/freihand_00032506.npy,unknown,claro,freihand,1,imputed,train
freihand_00011609,secuencias_stgcn/synthetic/freihand_00011609.npy,data/processed/landmarks/freihand_00011609.npy,unknown,medio,freihand,7,imputed,train
7b8d7307-34db-4200-aab9-4626d6d3c09b,secuencias_stgcn/synthetic/7b8d7307-34db-4200-aab9-4626d6d3c09b.npy,data/processed/landmarks/7b8d7307-34db-4200-aab9-4626d6d3c09b.npy,palm,oscuro,hagrid,10,imputed,train
384da273-9427-45b3-9b8a-a5d3e706a443,secuencias_stgcn/synthetic/384da273-9427-45b3-9b8a-a5d3e706a443.npy,data/processed/landmarks/384da273-9427-45b3-9b8a-a5d3e706a443.npy,palm,claro,hagrid,1,imputed,train
791e13cd-fa3d-4910-b8c9-9fa257600b00,secuencias_stgcn/synthetic/791e13cd-fa3d-4910-b8c9-9fa257600b00.npy,data/processed/landmarks/791e13cd-fa3d-4910-b8c9-9fa257600b00.npy,dislike,oscuro,hagrid,10,imputed,train
377a1afd-8fc4-44c3-9782-6e0cee2dc5c4,secuencias_stgcn/synthetic/377a1afd-8fc4-44c3-9782-6e0cee2dc5c4.npy,data/processed/landmarks/377a1afd-8fc4-44c3-9782-6e0cee2dc5c4.npy,peace_inverted,claro,hagrid,3,imputed,train
freihand_00028044,secuencias_stgcn/synthetic/freihand_00028044.npy,data/processed/landmarks/freihand_00028044.npy,unknown,oscuro,freihand,10,imputed,train
d098c1be-d510-4a51-9488-f82116c98894,secuencias_stgcn/synthetic/d098c1be-d510-4a51-9488-f82116c98894.npy,data/processed/landmarks/d098c1be-d510-4a51-9488-f82116c98894.npy,peace,medio,hagrid,5,imputed,train
freihand_00028882,secuencias_stgcn/synthetic/freihand_00028882.npy,data/processed/landmarks/freihand_00028882.npy,unknown,claro,freihand,3,imputed,train
a2ce1c90-07fb-4ec9-a913-f17ede9179a5,secuencias_stgcn/synthetic/a2ce1c90-07fb-4ec9-a913-f17ede9179a5.npy,data/processed/landmarks/a2ce1c90-07fb-4ec9-a913-f17ede9179a5.npy,rock,medio,hagrid,5,imputed,train
dd43d264-9528-45a9-8a7f-ea6c6b962cf5,secuencias_stgcn/synthetic/dd43d264-9528-45a9-8a7f-ea6c6b962cf5.npy,data/processed/landmarks/dd43d264-9528-45a9-8a7f-ea6c6b962cf5.npy,dislike,claro,hagrid,1,imputed,train
freihand_00018727,secuencias_stgcn/synthetic/freihand_00018727.npy,data/processed/landmarks/freihand_00018727.npy,unknown,claro,freihand,2,imputed,train
freihand_00026545,secuencias_stgcn/synthetic/freihand_00026545.npy,data/processed/landmarks/freihand_00026545.npy,unknown,claro,freihand,1,imputed,train
3d3bd349-17a6-4c20-aed9-9dc4f7c9fffb,secuencias_stgcn/synthetic/3d3bd349-17a6-4c20-aed9-9dc4f7c9fffb.npy,data/processed/landmarks/3d3bd349-17a6-4c20-aed9-9dc4f7c9fffb.npy,palm,medio,hagrid,5,imputed,train
freihand_00023181,secuencias_stgcn/synthetic/freihand_00023181.npy,data/processed/landmarks/freihand_00023181.npy,unknown,oscuro,freihand,10,imputed,train
b1927f2a-57c4-4f8a-8469-be44a9b602cc,secuencias_stgcn/synthetic/b1927f2a-57c4-4f8a-8469-be44a9b602cc.npy,data/processed/landmarks/b1927f2a-57c4-4f8a-8469-be44a9b602cc.npy,two_up,claro,hagrid,2,imputed,train
a83dc1d2-d371-4d8e-a845-755156916aae,secuencias_stgcn/synthetic/a83dc1d2-d371-4d8e-a845-755156916aae.npy,data/processed/landmarks/a83dc1d2-d371-4d8e-a845-755156916aae.npy,peace_inverted,medio,hagrid,7,imputed,train
freihand_00002402,secuencias_stgcn/synthetic/freihand_00002402.npy,data/processed/landmarks/freihand_00002402.npy,unknown,medio,freihand,6,imputed,train
freihand_00024633,secuencias_stgcn/synthetic/freihand_00024633.npy,data/processed/landmarks/freihand_00024633.npy,unknown,oscuro,freihand,10,imputed,train
98a140b7-c075-48e3-9709-740cfb860072,secuencias_stgcn/synthetic/98a140b7-c075-48e3-9709-740cfb860072.npy,data/processed/landmarks/98a140b7-c075-48e3-9709-740cfb860072.npy,two_up_inverted,medio,hagrid,5,imputed,train
