sample_id,path_secuencia,path_landmarks,label,condition,dataset,mst,mst_origin,split
freihand_00009159,secuencias_stgcn/freihand/freihand_00009159.npy,data/processed/landmarks/freihand_00009159.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00031132,secuencias_stgcn/freihand/freihand_00031132.npy,data/processed/landmarks/freihand_00031132.npy,unknown,claro,freihand,1,imputed,train
freihand_00013131,secuencias_stgcn/freihand/freihand_00013131.npy,data/processed/landmarks/freihand_00013131.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00031329,secuencias_stgcn/freihand/freihand_00031329.npy,data/processed/landmarks/freihand_00031329.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00023258,secuencias_stgcn/freihand/freihand_00023258.npy,data/processed/landmarks/freihand_00023258.npy,unknown,medio,freihand,5,imputed,train
freihand_00000862,secuencias_stgcn/freihand/freihand_00000862.npy,data/processed/landmarks/freihand_00000862.npy,unknown,claro,freihand,1,imputed,train
freihand_00031238,secuencias_stgcn/freihand/freihand_00031238.npy,data/processed/landmarks/freihand_00031238.npy,unknown,medio,freihand,6,imputed,train
freihand_00004668,secuencias_stgcn/freihand/freihand_00004668.npy,data/processed/landmarks/freihand_00004668.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00019942,secuencias_stgcn/freihand/freihand_00019942.npy,data/processed/landmarks/freihand_00019942.npy,unknown,claro,freihand,1,imputed,train
freihand_00031579,secuencias_stgcn/freihand/freihand_00031579.npy,data/processed/landmarks/freihand_00031579.npy,unknown,claro,freihand,1,imputed,train
freihand_00031919,secuencias_stgcn/freihand/freihand_00031919.npy,data/processed/landmarks/freihand_00031919.npy,unknown,medio,freihand,7,imputed,train
freihand_00025377,secuencias_stgcn/freihand/freihand_00025377.npy,data/processed/landmarks/freihand_00025377.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00010007,secuencias_stgcn/freihand/freihand_00010007.npy,data/processed/landmarks/freihand_00010007.npy,unknown,medio,freihand,5,imputed,train
freihand_00014719,secuencias_stgcn/freihand/freihand_00014719.npy,data/processed/landmarks/freihand_00014719.npy,unknown,claro,freihand,2,imputed,train
freihand_00024693,secuencias_stgcn/freihand/freihand_00024693.npy,data/processed/landmarks/freihand_00024693.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00007477,secuencias_stgcn/freihand/freihand_00007477.npy,data/processed/landmarks/freihand_00007477.npy,unknown,claro,freihand,1,imputed,train
freihand_00006363,secuencias_stgcn/freihand/freihand_00006363.npy,data/processed/landmarks/freihand_00006363.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00030057,secuencias_stgcn/freihand/freihand_00030057.npy,data/processed/landmarks/freihand_00030057.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027924,secuencias_stgcn/freihand/freihand_00027924.npy,data/processed/landmarks/freihand_00027924.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00019222,secuencias_stgcn/freihand/freihand_00019222.npy,data/processed/landmarks/freihand_00019222.npy,unknown,claro,freihand,1,imputed,train
freihand_00030598,secuencias_stgcn/freihand/freihand_00030598.npy,data/processed/landmarks/freihand_00030598.npy,unknown,claro,freihand,1,imputed,train
freihand_00003932,secuencias_stgcn/freihand/freihand_00003932.npy,data/processed/landmarks/freihand_00003932.npy,unknown,medio,freihand,7,imputed,train
freihand_00019818,secuencias_stgcn/freihand/freihand_00019818.npy,data/processed/landmarks/freihand_00019818.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00028282,secuencias_stgcn/freihand/freihand_00028282.npy,data/processed/landmarks/freihand_00028282.npy,unknown,claro,freihand,3,imputed,train
freihand_00021226,secuencias_stgcn/freihand/freihand_00021226.npy,data/processed/landmarks/freihand_00021226.npy,unknown,claro,freihand,2,imputed,train
freihand_00029288,secuencias_stgcn/freihand/freihand_00029288.npy,data/processed/landmarks/freihand_00029288.npy,unknown,medio,freihand,6,imputed,train
freihand_00014611,secuencias_stgcn/freihand/freihand_00014611.npy,data/processed/landmarks/freihand_00014611.npy,unknown,claro,freihand,3,imputed,train
freihand_00002044,secuencias_stgcn/freihand/freihand_00002044.npy,data/processed/landmarks/freihand_00002044.npy,unknown,claro,freihand,3,imputed,train
freihand_00002980,secuencias_stgcn/freihand/freihand_00002980.npy,data/processed/landmarks/freihand_00002980.npy,unknown,claro,freihand,1,imputed,train
freihand_00000524,secuencias_stgcn/freihand/freihand_00000524.npy,data/processed/landmarks/freihand_00000524.npy,unknown,medio,freihand,7,imputed,train
freihand_00004107,secuencias_stgcn/freihand/freihand_00004107.npy,data/processed/landmarks/freihand_00004107.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00010225,secuencias_stgcn/freihand/freihand_00010225.npy,data/processed/landmarks/freihand_00010225.npy,unknown,claro,freihand,3,imputed,train
freihand_00025719,secuencias_stgcn/freihand/freihand_00025719.npy,data/processed/landmarks/freihand_00025719.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00025945,secuencias_stgcn/freihand/freihand_00025945.npy,data/processed/landmarks/freihand_00025945.npy,unknown,claro,freihand,2,imputed,train
freihand_00030764,secuencias_stgcn/freihand/freihand_00030764.npy,data/processed/landmarks/freihand_00030764.npy,unknown,medio,freihand,7,imputed,train
freihand_00015790,secuencias_stgcn/freihand/freihand_00015790.npy,data/processed/landmarks/freihand_00015790.npy,unknown,claro,freihand,1,imputed,train
freihand_00014715,secuencias_stgcn/freihand/freihand_00014715.npy,data/processed/landmarks/freihand_00014715.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021599,secuencias_stgcn/freihand/freihand_00021599.npy,data/processed/landmarks/freihand_00021599.npy,unknown,medio,freihand,5,imputed,train
freihand_00003463,secuencias_stgcn/freihand/freihand_00003463.npy,data/processed/landmarks/freihand_00003463.npy,unknown,claro,freihand,1,imputed,train
freihand_00008704,secuencias_stgcn/freihand/freihand_00008704.npy,data/processed/landmarks/freihand_00008704.npy,unknown,claro,freihand,4,imputed,train
freihand_00026185,secuencias_stgcn/freihand/freihand_00026185.npy,data/processed/landmarks/freihand_00026185.npy,unknown,claro,freihand,4,imputed,train
freihand_00008042,secuencias_stgcn/freihand/freihand_00008042.npy,data/processed/landmarks/freihand_00008042.npy,unknown,medio,freihand,7,imputed,train
freihand_00002180,secuencias_stgcn/freihand/freihand_00002180.npy,data/processed/landmarks/freihand_00002180.npy,unknown,medio,freihand,5,imputed,train
freihand_00025504,secuencias_stgcn/freihand/freihand_00025504.npy,data/processed/landmarks/freihand_00025504.npy,unknown,claro,freihand,2,imputed,train
freihand_00010467,secuencias_stgcn/freihand/freihand_00010467.npy,data/processed/landmarks/freihand_00010467.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00014285,secuencias_stgcn/freihand/freihand_00014285.npy,data/processed/landmarks/freihand_00014285.npy,unknown,medio,freihand,6,imputed,train
freihand_00010547,secuencias_stgcn/freihand/freihand_00010547.npy,data/processed/landmarks/freihand_00010547.npy,unknown,medio,freihand,6,imputed,train
freihand_00020141,secuencias_stgcn/freihand/freihand_00020141.npy,data/processed/landmarks/freihand_00020141.npy,unknown,medio,freihand,5,imputed,train
freihand_00029509,secuencias_stgcn/freihand/freihand_00029509.npy,data/processed/landmarks/freihand_00029509.npy,unknown,claro,freihand,4,imputed,train
freihand_00000632,secuencias_stgcn/freihand/freihand_00000632.npy,data/processed/landmarks/freihand_00000632.npy,unknown,medio,freihand,6,imputed,train
freihand_00025192,secuencias_stgcn/freihand/freihand_00025192.npy,data/processed/landmarks/freihand_00025192.npy,unknown,claro,freihand,1,imputed,train
freihand_00030354,secuencias_stgcn/freihand/freihand_00030354.npy,data/processed/landmarks/freihand_00030354.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00021235,secuencias_stgcn/freihand/freihand_00021235.npy,data/processed/landmarks/freihand_00021235.npy,unknown,claro,freihand,1,imputed,train
freihand_00007615,secuencias_stgcn/freihand/freihand_00007615.npy,data/processed/landmarks/freihand_00007615.npy,unknown,claro,freihand,1,imputed,train
freihand_00011814,secuencias_stgcn/freihand/freihand_00011814.npy,data/processed/landmarks/freihand_00011814.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00013640,secuencias_stgcn/freihand/freihand_00013640.npy,data/processed/landmarks/freihand_00013640.npy,unknown,medio,freihand,6,imputed,train
freihand_00013452,secuencias_stgcn/freihand/freihand_00013452.npy,data/processed/landmarks/freihand_00013452.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00027681,secuencias_stgcn/freihand/freihand_00027681.npy,data/processed/landmarks/freihand_00027681.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00017624,secuencias_stgcn/freihand/freihand_00017624.npy,data/processed/landmarks/freihand_00017624.npy,unknown,medio,freihand,5,imputed,train
freihand_00019182,secuencias_stgcn/freihand/freihand_00019182.npy,data/processed/landmarks/freihand_00019182.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00010220,secuencias_stgcn/freihand/freihand_00010220.npy,data/processed/landmarks/freihand_00010220.npy,unknown,medio,freihand,6,imputed,train
freihand_00014719,secuencias_stgcn/freihand/freihand_00014719.npy,data/processed/landmarks/freihand_00014719.npy,unknown,claro,freihand,2,imputed,train
freihand_00009667,secuencias_stgcn/freihand/freihand_00009667.npy,data/processed/landmarks/freihand_00009667.npy,unknown,claro,freihand,4,imputed,train
freihand_00016711,secuencias_stgcn/freihand/freihand_00016711.npy,data/processed/landmarks/freihand_00016711.npy,unknown,claro,freihand,1,imputed,train
freihand_00018446,secuencias_stgcn/freihand/freihand_00018446.npy,data/processed/landmarks/freihand_00018446.npy,unknown,medio,freihand,7,imputed,train
freihand_00029817,secuencias_stgcn/freihand/freihand_00029817.npy,data/processed/landmarks/freihand_00029817.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00009352,secuencias_stgcn/freihand/freihand_00009352.npy,data/processed/landmarks/freihand_00009352.npy,unknown,claro,freihand,2,imputed,train
freihand_00013744,secuencias_stgcn/freihand/freihand_00013744.npy,data/processed/landmarks/freihand_00013744.npy,unknown,claro,freihand,4,imputed,train
freihand_00020438,secuencias_stgcn/freihand/freihand_00020438.npy,data/processed/landmarks/freihand_00020438.npy,unknown,medio,freihand,7,imputed,train
freihand_00014121,secuencias_stgcn/freihand/freihand_00014121.npy,data/processed/landmarks/freihand_00014121.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00000904,secuencias_stgcn/freihand/freihand_00000904.npy,data/processed/landmarks/freihand_00000904.npy,unknown,claro,freihand,3,imputed,train
freihand_00023745,secuencias_stgcn/freihand/freihand_00023745.npy,data/processed/landmarks/freihand_00023745.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00016253,secuencias_stgcn/freihand/freihand_00016253.npy,data/processed/landmarks/freihand_00016253.npy,unknown,medio,freihand,7,imputed,train
freihand_00013824,secuencias_stgcn/freihand/freihand_00013824.npy,data/processed/landmarks/freihand_00013824.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00009457,secuencias_stgcn/freihand/freihand_00009457.npy,data/processed/landmarks/freihand_00009457.npy,unknown,claro,freihand,1,imputed,train
freihand_00019865,secuencias_stgcn/freihand/freihand_00019865.npy,data/processed/landmarks/freihand_00019865.npy,unknown,medio,freihand,7,imputed,train
freihand_00011112,secuencias_stgcn/freihand/freihand_00011112.npy,data/processed/landmarks/freihand_00011112.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00008069,secuencias_stgcn/freihand/freihand_00008069.npy,data/processed/landmarks/freihand_00008069.npy,unknown,medio,freihand,5,imputed,train
freihand_00006353,secuencias_stgcn/freihand/freihand_00006353.npy,data/processed/landmarks/freihand_00006353.npy,unknown,medio,freihand,5,imputed,train
freihand_00031514,secuencias_stgcn/freihand/freihand_00031514.npy,data/processed/landmarks/freihand_00031514.npy,unknown,medio,freihand,7,imputed,train
freihand_00018757,secuencias_stgcn/freihand/freihand_00018757.npy,data/processed/landmarks/freihand_00018757.npy,unknown,claro,freihand,2,imputed,train
freihand_00031897,secuencias_stgcn/freihand/freihand_00031897.npy,data/processed/landmarks/freihand_00031897.npy,unknown,claro,freihand,2,imputed,train
freihand_00017735,secuencias_stgcn/freihand/freihand_00017735.npy,data/processed/landmarks/freihand_00017735.npy,unknown,medio,freihand,5,imputed,train
freihand_00010153,secuencias_stgcn/freihand/freihand_00010153.npy,data/processed/landmarks/freihand_00010153.npy,unknown,claro,freihand,1,imputed,train
freihand_00011543,secuencias_stgcn/freihand/freihand_00011543.npy,data/processed/landmarks/freihand_00011543.npy,unknown,medio,freihand,7,imputed,train
freihand_00019975,secuencias_stgcn/freihand/freihand_00019975.npy,data/processed/landmarks/freihand_00019975.npy,unknown,claro,freihand,4,imputed,train
freihand_00028204,secuencias_stgcn/freihand/freihand_00028204.npy,data/processed/landmarks/freihand_00028204.npy,unknown,claro,freihand,1,imputed,train
freihand_00017544,secuencias_stgcn/freihand/freihand_00017544.npy,data/processed/landmarks/freihand_00017544.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00014861,secuencias_stgcn/freihand/freihand_00014861.npy,data/processed/landmarks/freihand_00014861.npy,unknown,medio,freihand,5,imputed,train
freihand_00023869,secuencias_stgcn/freihand/freihand_00023869.npy,data/processed/landmarks/freihand_00023869.npy,unknown,claro,freihand,2,imputed,train
freihand_00006504,secuencias_stgcn/freihand/freihand_00006504.npy,data/processed/landmarks/freihand_00006504.npy,unknown,oscuro,freihand,8,imputed,train
freihand_00028192,secuencias_stgcn/freihand/freihand_00028192.npy,data/processed/landmarks/freihand_00028192.npy,unknown,claro,freihand,3,imputed,train
freihand_00022367,secuencias_stgcn/freihand/freihand_00022367.npy,data/processed/landmarks/freihand_00022367.npy,unknown,medio,freihand,7,imputed,train
freihand_00015153,secuencias_stgcn/freihand/freihand_00015153.npy,data/processed/landmarks/freihand_00015153.npy,unknown,oscuro,freihand,9,imputed,train
freihand_00010647,secuencias_stgcn/freihand/freihand_00010647.npy,data/processed/landmarks/freihand_00010647.npy,unknown,oscuro,freihand,10,imputed,train
freihand_00023932,secuencias_stgcn/freihand/freihand_00023932.npy,data/processed/landmarks/freihand_00023932.npy,unknown,claro,freihand,3,imputed,train
freihand_00017930,secuencias_stgcn/freihand/freihand_00017930.npy,data/processed/landmarks/freihand_00017930.npy,unknown,medio,freihand,6,imputed,train
freihand_00008099,secuencias_stgcn/freihand/freihand_00008099.npy,data/processed/landmarks/freihand_00008099.npy,unknown,medio,freihand,6,imputed,train
freihand_00000217,secuencias_stgcn/freihand/freihand_00000217.npy,data/processed/landmarks/freihand_00000217.npy,unknown,claro,freihand,1,imputed,train
freihand_00026627,secuencias_stgcn/freihand/freihand_00026627.npy,data/processed/landmarks/freihand_00026627.npy,unknown,medio,freihand,7,imputed,train
freihand_00001325,secuencias_stgcn/freihand/freihand_00001325.npy,data/processed/landmarks/freihand_00001325.npy,unknown,medio,freihand,7,imputed,train
freihand_00023036,secuencias_stgcn/freihand/freihand_00023036.npy,data/processed/landmarks/freihand_00023036.npy,unknown,medio,freihand,6,imputed,train
freihand_00016546,secuencias_stgcn/freihand/freihand_00016546.npy,data/processed/landmarks/freihand_00016546.npy,unknown,claro,freihand,2,imputed,train
freihand_00025591,secuencias_stgcn/freihand/freihand_00025591.npy,data/processed/landmarks/freihand_00025591.npy,unknown,claro,freihand,4,imputed,train
freihand_00024296,secuencias_stgcn/freihand/freihand_00024296.npy,data/processed/landmarks/freihand_00024296.npy,unknown,medio,freihand,7,imputed,train
freihand_00000410,secuencias_stgcn/freihand/freihand_00000410.npy,data/processed/landmarks/freihand_00000410.npy,unknown,medio,freihand,6,imputed,train
